x,y,z,Cell Type
18052.9,23485.2,970.676,No Cell Type
18070.3,23494.3,985.313,No Cell Type
18078.0,23484.8,956.841,No Cell Type
13919.5,18362.9,895.417,No Cell Type
13915.7,18341.6,904.374,No Cell Type
13952.1,18361.1,853.705,No Cell Type
13924.4,18331.3,833.76,No Cell Type
46485.8,48026.6,938.745,No Cell Type
39184.4,22946.6,917.362,No Cell Type
39201.7,22925.3,942.858,No Cell Type
39209.4,22941.6,927.676,No Cell Type
46498.3,48011.3,941.714,No Cell Type
45364.4,20682.9,995.237,No Cell Type
45347.6,20666.4,996.044,No Cell Type
46491.7,48037.2,1023.29,No Cell Type
26329.8,3730.38,928.371,No Cell Type
45359.3,20678.4,1054.23,No Cell Type
46497.6,48030.1,906.186,No Cell Type
46507.5,48023.0,959.923,No Cell Type
46467.3,48016.6,950.937,No Cell Type
31251.2,21596.3,796.927,No Cell Type
31237.8,21593.6,892.587,No Cell Type
33060.6,7707.34,922.075,No Cell Type
33087.8,7702.16,918.54,No Cell Type
31260.4,21593.5,904.169,No Cell Type
31240.6,21574.7,921.841,No Cell Type
33069.2,7704.94,967.327,No Cell Type
22944.8,6571.95,998.535,No Cell Type
42952.1,42191.9,993.493,No Cell Type
42939.1,42189.4,1010.94,No Cell Type
13516.1,23958.0,995.189,No Cell Type
44850.7,26833.7,915.692,No Cell Type
13941.2,18338.2,881.977,No Cell Type
13917.2,18356.3,861.808,No Cell Type
13886.2,18352.2,877.773,No Cell Type
36284.1,37518.7,1009.87,No Cell Type
13895.8,18366.8,918.284,No Cell Type
13920.0,18356.8,883.263,No Cell Type
37797.1,27879.6,1067.23,No Cell Type
36731.5,14104.2,951.799,No Cell Type
37804.7,27880.3,1118.98,No Cell Type
37765.1,27880.1,1114.77,No Cell Type
13925.2,18354.1,885.407,No Cell Type
37800.3,27893.8,1089.64,No Cell Type
13921.2,18359.3,871.412,No Cell Type
37807.0,27876.7,1098.32,No Cell Type
13923.7,18360.0,1005.91,No Cell Type
13931.2,18347.6,884.202,No Cell Type
18764.9,5513.75,991.942,No Cell Type
18752.7,5519.95,978.875,No Cell Type
13920.1,18372.0,904.401,No Cell Type
18753.6,5507.36,975.277,No Cell Type
18755.7,5524.37,992.586,No Cell Type
18749.4,5502.42,1046.78,No Cell Type
18748.6,5514.25,997.233,No Cell Type
38386.4,16628.3,1031.36,No Cell Type
18763.1,5511.66,993.113,No Cell Type
18751.5,5505.81,1053.78,No Cell Type
38388.2,16619.5,996.005,No Cell Type
18746.5,5514.09,1033.7,No Cell Type
13909.2,18379.9,942.207,No Cell Type
38396.6,16635.6,941.762,No Cell Type
38382.9,16638.5,933.777,No Cell Type
38391.2,16637.5,982.136,No Cell Type
36322.2,37526.1,1061.66,No Cell Type
13930.8,18342.7,865.333,No Cell Type
36316.3,37544.3,1026.92,No Cell Type
13936.0,18319.3,878.464,No Cell Type
36298.7,37543.7,1094.65,No Cell Type
36314.3,37533.8,1027.97,No Cell Type
36292.1,37540.7,1045.32,No Cell Type
13892.2,18339.1,976.353,No Cell Type
36310.8,37534.8,1015.9,No Cell Type
36301.1,37537.2,1022.68,No Cell Type
36299.0,37538.5,1054.85,No Cell Type
13927.2,18349.7,907.906,No Cell Type
36297.5,37530.0,1061.48,No Cell Type
36306.8,37536.2,1046.5,No Cell Type
36302.8,37540.2,1072.89,No Cell Type
13941.0,18377.9,847.534,No Cell Type
36310.6,37553.4,1040.3,No Cell Type
36307.9,37542.7,1048.36,No Cell Type
36311.4,37528.7,1064.61,No Cell Type
36296.3,37528.3,1054.11,No Cell Type
36316.4,37544.8,1044.69,No Cell Type
37927.3,1753.42,871.116,No Cell Type
13921.8,18327.4,862.157,No Cell Type
36292.7,37531.0,1080.08,No Cell Type
36289.9,37528.4,981.618,No Cell Type
12855.5,40478.4,1128.74,No Cell Type
12848.2,40460.0,1144.1,No Cell Type
33057.3,7703.71,872.642,No Cell Type
33070.6,7700.61,941.703,No Cell Type
33066.4,7692.95,920.828,No Cell Type
33083.3,7699.67,901.598,No Cell Type
33079.0,7707.84,928.925,No Cell Type
33059.8,7705.64,879.105,No Cell Type
43153.5,25688.6,906.897,No Cell Type
33077.9,7707.49,954.612,No Cell Type
43169.6,25697.9,950.666,No Cell Type
43162.5,25710.9,904.903,No Cell Type
22048.7,26406.4,956.125,No Cell Type
22020.7,26413.8,931.852,No Cell Type
45368.7,20687.9,1014.59,No Cell Type
45369.0,20673.9,975.528,No Cell Type
45375.9,20669.9,927.588,No Cell Type
45356.3,20664.0,1084.35,No Cell Type
45364.9,20677.8,1002.83,No Cell Type
42935.0,42187.7,962.352,No Cell Type
42935.5,42184.7,1005.69,No Cell Type
31265.5,21599.9,921.094,No Cell Type
31234.9,21584.3,905.991,No Cell Type
35586.8,27898.9,1027.48,No Cell Type
35607.2,27900.6,1006.11,No Cell Type
13937.7,18367.0,909.095,No Cell Type
33057.4,7698.41,908.967,No Cell Type
33071.3,7718.01,949.017,No Cell Type
43876.4,18775.3,951.952,No Cell Type
48924.1,40575.0,889.661,No Cell Type
48910.4,40573.1,953.007,No Cell Type
39556.9,3372.26,737.459,No Cell Type
33078.2,7708.45,956.504,No Cell Type
40572.7,21092.5,910.311,No Cell Type
40563.2,21092.8,874.337,No Cell Type
40580.3,21090.8,915.183,No Cell Type
39576.5,3382.33,736.434,No Cell Type
40586.2,21098.0,890.677,No Cell Type
13926.2,18323.4,888.486,No Cell Type
40582.0,21073.8,862.766,No Cell Type
39555.0,3410.96,772.693,No Cell Type
40587.7,21087.3,910.434,No Cell Type
40549.6,21071.2,921.614,No Cell Type
13899.8,18335.7,889.344,No Cell Type
37779.2,27895.2,1100.31,No Cell Type
13913.0,18345.6,899.069,No Cell Type
39563.4,3382.18,797.186,No Cell Type
37784.4,27885.6,1117.42,No Cell Type
40583.7,21091.7,853.762,No Cell Type
39504.1,3377.85,822.363,No Cell Type
13935.3,18345.3,902.415,No Cell Type
39529.1,3411.66,814.889,No Cell Type
13929.3,18356.9,874.587,No Cell Type
46282.0,4827.44,827.03,No Cell Type
39558.0,3386.26,875.061,No Cell Type
44827.1,26741.2,913.759,No Cell Type
13892.7,18348.9,941.882,No Cell Type
44826.8,26756.0,925.88,No Cell Type
48117.8,43922.1,983.18,No Cell Type
13926.8,18359.3,893.344,No Cell Type
44801.5,26733.3,895.076,No Cell Type
13897.7,18321.7,851.037,No Cell Type
48116.7,43906.4,930.807,No Cell Type
13893.7,18357.5,901.743,No Cell Type
44819.3,26735.4,946.613,No Cell Type
13891.3,18366.8,886.504,No Cell Type
44824.5,26724.4,878.113,No Cell Type
26373.2,3746.23,951.201,No Cell Type
26338.2,3732.41,940.653,No Cell Type
22943.5,6555.28,923.279,No Cell Type
13931.9,18348.5,905.8,No Cell Type
22965.0,6547.46,1003.64,No Cell Type
13886.8,18342.1,891.903,No Cell Type
22948.3,6544.82,950.822,No Cell Type
29694.5,36501.0,1172.22,No Cell Type
5691.55,45115.6,992.637,No Cell Type
13925.7,18361.6,845.181,No Cell Type
5735.57,45134.8,1161.16,No Cell Type
13913.3,18329.0,892.972,No Cell Type
35615.0,27907.5,968.83,No Cell Type
35595.6,27902.8,962.913,No Cell Type
35623.2,27908.7,1017.24,No Cell Type
36726.8,14084.7,846.519,No Cell Type
36735.1,14095.8,833.106,No Cell Type
13944.2,18341.1,861.446,No Cell Type
35580.1,27904.8,974.742,No Cell Type
35594.9,27900.1,957.43,No Cell Type
13906.3,18356.1,915.968,No Cell Type
39200.4,22936.2,965.42,No Cell Type
13905.4,18345.7,842.198,No Cell Type
39209.1,22933.8,888.312,No Cell Type
39228.0,22916.5,937.956,No Cell Type
39532.0,3387.59,756.4,No Cell Type
13926.1,18336.4,828.0,No Cell Type
39192.5,22935.1,851.416,No Cell Type
39225.7,22931.4,946.223,No Cell Type
13928.4,18347.8,891.497,No Cell Type
39567.7,3382.57,777.66,No Cell Type
39183.8,22923.3,905.196,No Cell Type
39183.9,22941.1,947.078,No Cell Type
28206.8,31265.2,1027.91,No Cell Type
13911.4,18336.6,834.896,No Cell Type
13901.9,18330.9,821.688,No Cell Type
13904.5,18358.6,917.481,No Cell Type
26363.4,3705.12,872.495,No Cell Type
26354.9,3710.97,842.458,No Cell Type
11717.0,11385.1,1041.65,No Cell Type
26354.7,3702.36,857.304,No Cell Type
13928.4,18344.9,924.274,No Cell Type
11732.3,11393.8,1032.89,No Cell Type
44334.8,38203.7,914.068,No Cell Type
11711.2,11376.3,1039.3,No Cell Type
35586.6,27877.5,916.25,No Cell Type
11726.2,11378.2,975.634,No Cell Type
35606.9,27886.0,956.635,No Cell Type
13921.7,18343.1,880.825,No Cell Type
11743.0,11365.3,1035.65,No Cell Type
44342.7,38201.4,942.931,No Cell Type
11695.1,11386.9,1051.52,No Cell Type
13907.6,18350.8,826.724,No Cell Type
39590.1,3398.83,819.063,No Cell Type
13903.0,18367.3,890.773,No Cell Type
39585.0,3405.81,890.25,No Cell Type
13893.2,18327.0,927.088,No Cell Type
13898.3,18358.5,914.355,No Cell Type
13924.6,18370.9,910.451,No Cell Type
13916.3,18356.5,929.842,No Cell Type
39563.7,3353.88,801.224,No Cell Type
13900.2,18351.1,938.877,No Cell Type
13933.7,18358.8,930.317,No Cell Type
30020.1,13935.3,926.3,No Cell Type
13915.3,18365.0,954.053,No Cell Type
29972.3,13924.9,874.923,No Cell Type
30003.9,13928.5,913.187,No Cell Type
29993.8,13941.1,897.805,No Cell Type
40862.3,39149.7,1201.4,No Cell Type
40864.3,39137.6,1183.32,No Cell Type
13904.9,18365.0,916.978,No Cell Type
40878.5,39133.1,1213.64,No Cell Type
40849.9,39106.2,1134.03,No Cell Type
13919.9,18343.9,807.616,No Cell Type
13915.7,18375.4,949.773,No Cell Type
39560.4,3382.13,781.035,No Cell Type
26400.2,3726.86,862.752,No Cell Type
13933.5,18350.2,866.326,No Cell Type
26405.5,3705.18,902.592,No Cell Type
38117.2,30013.4,860.043,No Cell Type
13905.3,18333.1,889.837,No Cell Type
12349.5,4424.54,884.594,No Cell Type
12342.8,4394.13,909.789,No Cell Type
38114.6,30029.2,960.956,No Cell Type
12334.1,4396.73,884.958,No Cell Type
38144.3,29993.4,991.161,No Cell Type
38166.6,30032.9,996.421,No Cell Type
13902.6,18380.5,924.927,No Cell Type
18471.6,8548.5,1026.61,No Cell Type
46511.3,48042.6,960.89,No Cell Type
39527.2,3353.44,773.23,No Cell Type
18507.0,8553.78,979.588,No Cell Type
30209.9,9003.12,868.321,No Cell Type
46495.4,48031.6,932.746,No Cell Type
30210.0,9001.47,887.816,No Cell Type
13926.1,18343.0,856.094,No Cell Type
18479.5,8561.51,935.663,No Cell Type
30222.4,8982.3,919.322,No Cell Type
18751.4,5514.03,973.906,No Cell Type
18490.5,8571.88,1005.02,No Cell Type
16963.3,7015.82,1218.93,No Cell Type
16989.9,7012.43,1221.69,No Cell Type
18482.1,8558.95,959.769,No Cell Type
43868.8,18773.7,954.094,No Cell Type
43873.6,18769.2,916.266,No Cell Type
40879.5,39133.0,1182.69,No Cell Type
18739.8,5502.46,1020.5,No Cell Type
18749.0,5505.87,951.353,No Cell Type
13916.2,18359.8,901.73,No Cell Type
18758.7,5509.73,993.928,No Cell Type
18739.2,5496.86,971.701,No Cell Type
13931.4,18358.5,973.777,No Cell Type
39539.7,3369.26,777.148,No Cell Type
44320.7,38234.1,1001.22,No Cell Type
39554.2,3387.87,748.027,No Cell Type
44325.2,38231.9,946.713,No Cell Type
38150.8,29993.0,911.373,No Cell Type
43873.0,21572.8,864.223,No Cell Type
43864.6,18773.8,871.764,No Cell Type
44832.9,26748.2,923.147,No Cell Type
44834.3,26744.9,902.009,No Cell Type
43883.6,18767.0,881.917,No Cell Type
13904.5,18378.5,871.616,No Cell Type
39563.2,3427.85,745.552,No Cell Type
13933.1,18391.1,871.439,No Cell Type
43167.9,25674.5,874.421,No Cell Type
13921.3,18360.2,849.958,No Cell Type
43155.2,25701.4,859.465,No Cell Type
36739.1,14085.0,859.952,No Cell Type
13911.0,18348.4,915.682,No Cell Type
36738.7,14097.1,833.142,No Cell Type
43860.4,21556.6,858.252,No Cell Type
6696.98,9053.73,966.03,No Cell Type
37948.3,1751.34,919.386,No Cell Type
28170.6,31256.2,1078.29,No Cell Type
13898.8,18335.4,845.232,No Cell Type
6694.85,9054.59,984.248,No Cell Type
37928.3,1724.6,883.251,No Cell Type
28197.5,31269.4,1052.94,No Cell Type
30015.3,13942.3,900.135,No Cell Type
37939.0,1744.32,893.795,No Cell Type
13911.7,18351.2,865.92,No Cell Type
28213.5,31279.3,1021.06,No Cell Type
9614.4,15924.6,1098.87,No Cell Type
13943.0,18351.1,898.89,No Cell Type
9635.75,15943.2,1209.03,No Cell Type
38154.6,29998.0,893.041,No Cell Type
13930.6,18352.5,918.347,No Cell Type
9627.99,15919.1,1153.63,No Cell Type
38128.6,30011.8,969.313,No Cell Type
13917.0,18366.4,898.318,No Cell Type
30004.4,13945.6,892.661,No Cell Type
9632.08,15930.5,1163.71,No Cell Type
34041.2,30788.1,1232.56,No Cell Type
9640.86,15929.2,1152.19,No Cell Type
9624.74,15929.9,1147.81,No Cell Type
9614.91,15942.5,1189.55,No Cell Type
37772.3,27877.4,1114.99,No Cell Type
38141.5,29993.1,1012.42,No Cell Type
13919.8,18349.8,935.371,No Cell Type
34328.3,44024.2,911.278,No Cell Type
34323.7,44019.6,902.844,No Cell Type
13928.5,18344.5,860.503,No Cell Type
13897.8,18355.3,939.92,No Cell Type
13919.7,18361.3,981.846,No Cell Type
38155.3,30008.1,909.876,No Cell Type
34315.8,44012.4,978.575,No Cell Type
13918.7,18335.1,967.746,No Cell Type
34295.6,44025.9,965.532,No Cell Type
34331.3,44028.4,990.368,No Cell Type
38116.2,30011.4,989.344,No Cell Type
39574.5,3401.53,745.344,No Cell Type
39559.0,3363.2,628.761,No Cell Type
15205.1,9647.3,1076.35,No Cell Type
38158.8,30008.5,992.959,No Cell Type
15217.6,9633.08,1013.65,No Cell Type
15216.0,9623.91,1005.46,No Cell Type
7282.21,5801.31,898.814,No Cell Type
13911.1,18366.6,855.995,No Cell Type
7288.07,5825.52,960.28,No Cell Type
12050.3,19046.7,1243.18,No Cell Type
12039.3,19049.9,1201.86,No Cell Type
13935.7,18362.5,860.259,No Cell Type
39567.0,3372.44,680.089,No Cell Type
13920.2,18362.4,917.84,No Cell Type
38141.5,30009.0,972.677,No Cell Type
39559.3,3367.98,752.509,No Cell Type
38135.5,29995.0,964.844,No Cell Type
13937.7,18323.0,864.32,No Cell Type
38110.5,30028.2,982.453,No Cell Type
39496.4,3355.88,714.784,No Cell Type
13909.4,18366.4,894.052,No Cell Type
26356.8,3769.97,959.641,No Cell Type
13930.0,18368.7,934.313,No Cell Type
26375.6,3765.26,889.916,No Cell Type
38143.7,30002.2,983.457,No Cell Type
38072.8,30001.4,859.81,No Cell Type
13935.6,18345.8,913.396,No Cell Type
35549.4,26075.7,957.946,No Cell Type
35552.5,26069.0,957.62,No Cell Type
35540.9,26065.7,915.736,No Cell Type
31370.7,41088.8,1135.43,No Cell Type
31364.0,41091.1,1139.9,No Cell Type
31376.0,41069.1,1183.62,No Cell Type
31349.5,41071.8,1107.68,No Cell Type
31370.1,41100.0,1116.95,No Cell Type
31387.9,41090.4,1140.26,No Cell Type
47705.5,20448.5,852.731,No Cell Type
47704.6,20447.2,868.352,No Cell Type
47699.2,20456.3,887.919,No Cell Type
47702.7,20439.1,862.813,No Cell Type
13930.3,18369.6,918.196,No Cell Type
36723.3,14092.6,837.613,No Cell Type
13881.6,18322.5,789.542,No Cell Type
36735.6,14093.0,866.969,No Cell Type
36727.2,14082.0,872.72,No Cell Type
1548.81,2629.52,927.176,No Cell Type
47677.8,20434.0,923.663,No Cell Type
47679.1,20448.4,895.108,No Cell Type
47689.8,20431.1,887.785,No Cell Type
47676.3,20442.6,869.701,No Cell Type
17730.4,18404.8,1356.8,No Cell Type
13970.1,18330.2,886.877,No Cell Type
17726.6,18398.6,1423.93,No Cell Type
13937.0,18389.8,987.285,No Cell Type
39587.9,3448.51,789.1,No Cell Type
13904.7,18348.4,848.683,No Cell Type
46288.7,4825.04,837.82,No Cell Type
46276.8,4843.14,813.247,No Cell Type
46255.7,4829.46,829.563,No Cell Type
45915.0,14554.8,873.347,No Cell Type
14263.9,18927.5,1315.27,No Cell Type
46302.7,4830.4,833.819,No Cell Type
46280.5,4824.03,801.061,No Cell Type
14287.4,18926.5,1295.42,No Cell Type
35697.3,23885.5,882.488,No Cell Type
14260.1,18925.8,1281.05,No Cell Type
1572.34,2636.85,864.577,No Cell Type
35694.1,23889.6,876.855,No Cell Type
14266.2,18910.4,1311.26,No Cell Type
14260.9,18930.1,1271.78,No Cell Type
1560.35,2637.67,941.659,No Cell Type
1548.91,2643.28,943.572,No Cell Type
14258.2,18931.5,1302.68,No Cell Type
21076.2,49253.2,838.696,No Cell Type
1550.72,2628.28,902.652,No Cell Type
14262.6,18936.4,1284.18,No Cell Type
21037.6,49259.8,857.398,No Cell Type
31258.9,21591.2,891.099,No Cell Type
27285.4,32485.2,1308.47,No Cell Type
39552.0,3423.14,854.079,No Cell Type
31257.8,21569.4,849.531,No Cell Type
27281.5,32500.8,1270.36,No Cell Type
14275.4,18947.6,1261.29,No Cell Type
11688.4,11376.5,1002.68,No Cell Type
46304.8,4815.12,851.746,No Cell Type
13905.3,18336.0,965.488,No Cell Type
46292.3,4811.23,821.136,No Cell Type
46282.6,4819.18,804.767,No Cell Type
13921.4,18334.7,926.175,No Cell Type
13936.3,18363.1,906.32,No Cell Type
47877.3,11013.0,783.852,No Cell Type
13892.4,18332.9,911.267,No Cell Type
39544.3,3406.35,826.483,No Cell Type
33065.9,7702.79,850.434,No Cell Type
47921.8,11008.4,754.928,No Cell Type
33078.2,7708.95,865.36,No Cell Type
13915.6,18376.0,870.902,No Cell Type
33063.9,7719.9,876.339,No Cell Type
33100.8,7701.77,854.01,No Cell Type
13934.9,18328.1,926.747,No Cell Type
33086.8,7717.24,868.007,No Cell Type
13935.8,18353.7,925.137,No Cell Type
13918.4,18351.5,911.347,No Cell Type
13925.8,18416.7,856.281,No Cell Type
21030.7,49243.0,924.408,No Cell Type
13933.0,18362.2,927.917,No Cell Type
21036.2,49271.2,951.904,No Cell Type
13872.4,18328.3,891.583,No Cell Type
7304.46,5828.38,833.44,No Cell Type
21033.2,49263.8,990.019,No Cell Type
13934.8,18370.3,993.171,No Cell Type
11340.3,10277.8,836.637,No Cell Type
43893.5,18774.6,820.171,No Cell Type
39531.9,3376.01,808.286,No Cell Type
13948.9,18374.4,941.647,No Cell Type
43875.3,18766.4,838.377,No Cell Type
11353.2,10252.4,974.985,No Cell Type
7307.66,5842.99,907.392,No Cell Type
43866.1,18781.3,843.891,No Cell Type
7274.7,5789.22,872.673,No Cell Type
13903.3,18359.1,843.6,No Cell Type
13948.9,18332.1,905.828,No Cell Type
7310.9,5826.95,856.091,No Cell Type
13913.0,18326.2,828.396,No Cell Type
31273.9,21590.4,896.645,No Cell Type
31251.0,21583.7,836.482,No Cell Type
13933.5,18363.1,975.477,No Cell Type
31266.8,21594.8,868.079,No Cell Type
13918.7,18343.5,830.378,No Cell Type
39557.4,3373.41,727.495,No Cell Type
28211.0,31262.2,1011.0,No Cell Type
26364.8,38147.0,933.16,No Cell Type
13897.1,18357.5,843.145,No Cell Type
23106.3,3244.53,929.246,No Cell Type
13909.6,18371.9,883.373,No Cell Type
23121.0,3200.47,904.493,No Cell Type
13923.7,18350.5,963.274,No Cell Type
23091.9,3206.42,852.7,No Cell Type
13938.6,18358.9,1000.61,No Cell Type
23107.5,3233.41,839.094,No Cell Type
6716.89,9059.86,910.376,No Cell Type
36712.0,14058.5,727.813,No Cell Type
23128.4,3220.06,892.311,No Cell Type
13939.6,18360.8,931.13,No Cell Type
6693.16,9062.75,896.075,No Cell Type
7318.12,5821.44,916.806,No Cell Type
23108.4,3232.77,849.028,No Cell Type
36740.0,14096.6,842.928,No Cell Type
13955.7,18363.0,1002.01,No Cell Type
18131.5,36440.3,996.527,No Cell Type
13921.0,18352.9,965.173,No Cell Type
36720.7,14090.2,820.574,No Cell Type
23114.5,3217.46,934.343,No Cell Type
7282.72,5804.33,902.343,No Cell Type
13935.6,18361.1,956.919,No Cell Type
23091.9,3236.01,916.907,No Cell Type
23115.6,3197.32,947.64,No Cell Type
13942.2,18359.1,923.462,No Cell Type
13924.4,18330.5,957.504,No Cell Type
23104.6,3228.19,854.661,No Cell Type
22955.4,6566.05,919.093,No Cell Type
32039.0,31142.7,1358.49,No Cell Type
22977.2,6579.17,1006.99,No Cell Type
13914.7,18321.1,915.82,No Cell Type
32035.3,31141.0,1349.47,No Cell Type
13886.5,18391.1,779.776,No Cell Type
32019.3,31139.2,1314.93,No Cell Type
38149.1,30032.8,947.041,No Cell Type
11356.0,10245.8,980.474,No Cell Type
32036.2,31137.6,1343.52,No Cell Type
11356.5,10251.9,925.332,No Cell Type
23119.7,3220.95,984.403,No Cell Type
36741.9,14092.8,858.615,No Cell Type
39546.5,3369.67,698.298,No Cell Type
36739.0,14102.6,822.55,No Cell Type
24654.8,48851.7,926.845,No Cell Type
32026.4,31139.1,1345.01,No Cell Type
13938.3,18354.9,903.129,No Cell Type
24660.9,48862.2,1013.93,No Cell Type
39557.0,3378.81,770.577,No Cell Type
36752.2,14094.5,870.047,No Cell Type
13944.8,18340.1,906.018,No Cell Type
32025.9,31130.6,1305.71,No Cell Type
39572.0,3399.32,786.636,No Cell Type
23128.7,3219.89,927.791,No Cell Type
38131.9,30017.0,904.059,No Cell Type
24662.6,48861.9,966.942,No Cell Type
13914.6,18355.4,838.467,No Cell Type
32026.7,31158.5,1292.3,No Cell Type
13918.6,18306.0,919.62,No Cell Type
24648.5,48852.9,967.203,No Cell Type
23126.9,3233.46,909.599,No Cell Type
23126.3,3238.15,898.429,No Cell Type
13949.6,18282.9,883.749,No Cell Type
24657.9,48844.3,926.883,No Cell Type
29714.2,36510.2,1258.41,No Cell Type
43397.9,46436.8,1015.67,No Cell Type
24648.7,48846.5,946.236,No Cell Type
29689.9,36486.7,1163.24,No Cell Type
39531.6,3394.66,833.704,No Cell Type
13898.4,18336.8,898.136,No Cell Type
29701.7,36504.8,1227.87,No Cell Type
24646.3,48855.3,939.985,No Cell Type
13937.6,18335.3,866.368,No Cell Type
23146.7,3221.73,874.83,No Cell Type
24665.8,48844.3,957.347,No Cell Type
