x,y,Cell Type
625.7012536696957,1672.140799556887,CyclingTA
608.492056357157,1661.1785207467826,CyclingTA
618.7196946957247,1675.5011761335134,Immature Enterocytes
603.9608442236893,1660.539962711892,TA2
601.2897628348237,1671.8629988141456,Goblet
595.3941824324228,1666.3137948719911,TA2
607.4645021025037,1677.61001246889,CD8+
1184.1627102262914,2009.70130447653,Endothelial
1164.83593003626,2029.049357683424,Myofibroblasts/Smooth Muscle 1
1159.2949907492734,1992.946657961449,Pericytes
1152.340407585189,2001.606321535538,Cancer Associated Fibroblasts
1169.9356693616762,2034.5267952672664,Unknown_lowcount
1159.0995444805012,2002.0233133698127,Cancer Associated Fibroblasts
1199.5842305835145,2032.2197388035413,Macrophages
1179.0736608085624,2022.7216043278413,Endothelial
1191.710247490239,2018.625461467363,Mast
1163.2341529150665,2004.49163781284,Pericytes
1158.9502018014791,2021.399972402428,Myofibroblasts/Smooth Muscle 1
1164.8324603559388,1989.3361740050432,Myofibroblasts/Smooth Muscle 1
1207.3896420826957,2038.972798720068,Crypt Fibroblasts 1
1199.7023157816332,2047.101789732519,Cancer Associated Fibroblasts
1208.882562868493,2069.486506489321,Immature Goblet
1219.3393556415783,2043.0584709732807,CyclingTA
1203.4116950644811,2054.3944840964123,Mast
1200.0023379918223,2059.6235371649386,CD8+
1213.6864019210996,2046.7988207001151,Cancer Associated Fibroblasts
1209.7464824561523,2054.03224365308,Endothelial
1214.3019695705962,2054.744065277267,CD4+
1224.1063650137812,2048.0586832138715,Cancer Associated Fibroblasts
1220.8945308330533,2051.237862051394,CyclingTA
1216.1598931002795,2056.593343566091,CD8+
1203.5428373178083,2069.8829382732647,TA2
1215.2657764934418,2076.253498542764,Stem
1219.2490202576232,2060.6155945258297,Immature Goblet
1225.5142408578974,2056.7534781864533,CD8+
1207.5459579628173,2072.4329477570204,CyclingTA
1213.7043895038614,2070.386080954342,Immature Goblet
1189.8234318044936,2054.1441419738694,Cancer Associated Fibroblasts
