x,y,Cell Type
997.18,2539.91,Crypt Fibroblasts 3
1000.99,2549.58,Unknown_lowcount
1000.45,2554.68,CD4+
1001.43,2530.79,Cancer Associated Fibroblasts
1005.76,2535.91,Macrophages
1006.24,2546.58,Cancer Associated Fibroblasts
1007.5,2552.96,Endothelial
1009.78,2535.98,Unknown_lowcount
1009.42,2549.8,CD8+
1011.3,2542.66,Crypt Fibroblasts 3
1011.86,2529.63,CyclingTA
1012.01,2534.42,Myofibroblasts/Smooth Muscle 3
1015.93,2535.26,Immature Goblet
1017.65,2532.4,Cancer Associated Fibroblasts
1018.87,2540.08,CyclingTA
1018.94,2556.29,Cancer Associated Fibroblasts
1022.83,2549.74,Immature Goblet
1025.49,2547.94,Unknown_lowcount
1024.32,2541.08,Pericytes
1030.27,2551.86,CyclingTA
1036.44,2548.04,Immature Goblet
1039.7,2542.99,Immature Goblet
1038.16,2528.91,CD8+
1040.87,2547.38,Immature Goblet
1042.54,2552.5,Macrophages
1043.64,2536.87,Immature Goblet
1044.19,2543.51,TA2
1043.96,2530.42,Immature Goblet
1045.3,2552.08,Crypt Fibroblasts 1
1048.48,2551.93,Immature Goblet
1050.31,2558.47,TA2
1052.12,2549.69,Immature Goblet
1052.27,2543.79,Immature Goblet
1053.13,2555.57,Immature Goblet
1058.45,2556.62,Immature Goblet
1061.21,2559.22,Immature Goblet
1066.34,2556.72,Tuft
1069.79,2539.64,CyclingTA
1069.33,2557.24,Immature Goblet
1072.19,2560.02,CD4+
1567.78,2551.72,Pericytes
1586.33,2538.03,Immature Goblet
1589.73,2558.81,Cancer Associated Fibroblasts
1554.8,2550.2,Endothelial
1509.22,2549.77,CD8+
1547.52,2552.21,Pericytes
1494.58,2557.4,Glia
1572.66,2548.32,Crypt Fibroblasts 1
1577.83,2545.88,Best4+ Enterocytes
1555.11,2544.56,Immature Goblet
1590.04,2541.76,TA2
1576.7,2551.57,TA2
1503.88,2550.92,Endothelial
1486.11,2556.18,Macrophages
1571.13,2541.42,Immature Goblet
1600.22,2529.94,TA2
1573.48,2534.52,Immature Goblet
1559.55,2542.06,Crypt Fibroblasts 4
1583.78,2546.73,TA1
1563.58,2555.51,Macrophages
1600.65,2543.41,Immature Goblet
1491.44,2530.48,Immature Goblet
1569.41,2537.82,Myofibroblasts/Smooth Muscle 1
1555.76,2535.09,Glia
1578.5,2555.43,Myofibroblasts/Smooth Muscle 3
1579.58,2542.06,Immature Goblet
1551.14,2544.33,Immature Goblet
1608.98,2532.17,Immature Goblet
1560.45,2551.37,Macrophages
1560.62,2527.79,Pericytes
1592.26,2538.59,Best4+ Enterocytes
1486.27,2551.63,CyclingTA
1510.04,2537.99,Immature Goblet
1589.43,2535.13,Best4+ Enterocytes
1539.92,2557.52,Pericytes
1596.55,2551.59,Immature Goblet
1603.66,2531.43,Immature Goblet
1501.39,2555.67,Adipocytes
1485.98,2527.21,Immature Goblet
1570.11,2525.81,Immature Goblet
1550.97,2529.57,Endothelial
1542.24,2542.56,Glia
1596.43,2556.52,Immature Goblet
1538.21,2540.01,Glia
1594.08,2545.47,Endothelial
1491.29,2543.04,Pericytes
1579.05,2536.96,Immature Goblet
1594.76,2533.07,Immature Goblet
1529.36,2547.48,Pericytes
1542.77,2548.23,Adipocytes
1536.98,2555.56,Myofibroblasts/Smooth Muscle 1
1518.62,2547.86,Endothelial
1499.65,2545.57,Immature Goblet
1509.62,2544.8,Macrophages
1523.31,2558.86,Macrophages
1535.44,2544.0,Cancer Associated Fibroblasts
1498.48,2542.79,Endothelial
1502.51,2535.78,Stem
1533.94,2538.28,Endothelial
1518.75,2528.55,Immature Goblet
1587.78,2543.12,Immature Goblet
1509.08,2529.35,Immature Goblet
1544.04,2539.21,Myofibroblasts/Smooth Muscle 3
1516.48,2532.22,CyclingTA
1512.85,2547.11,Endothelial
1542.21,2532.3,Plasma
1495.64,2534.05,CD8+
1507.59,2534.65,Stem
1519.78,2540.27,GC
1520.9,2551.68,Cancer Associated Fibroblasts
1509.04,2556.8,Tuft
1545.14,2530.03,Plasma
1482.66,2540.8,Macrophages
1483.27,2525.92,Stem
1480.9,2551.14,Mast
1487.11,2545.23,Cancer Associated Fibroblasts
1319.2,2548.17,Best4+ Enterocytes
1366.33,2535.94,Immature Goblet
1466.1,2554.97,Immature Goblet
1317.45,2531.35,Endothelial
1447.6,2542.79,Immature Goblet
1321.67,2538.57,CyclingTA
1320.13,2544.44,Stem
1318.76,2540.18,Immature Goblet
1425.6,2542.24,Tuft
1326.83,2533.87,Plasma
1329.09,2545.88,Cancer Associated Fibroblasts
1328.39,2541.99,CyclingTA
1327.13,2538.48,Cancer Associated Fibroblasts
1332.26,2545.28,Endothelial
1328.78,2553.33,Glia
1335.79,2532.08,Immature Goblet
1335.48,2557.37,Cancer Associated Fibroblasts
1332.57,2550.74,Macrophages
1469.11,2533.64,Macrophages
1331.02,2530.04,Stem
1340.43,2543.66,Stem
1466.38,2549.66,CyclingTA
1336.95,2539.6,Immature Goblet
1472.18,2553.6,Immature Goblet
1339.19,2551.83,Immature Goblet
1344.85,2545.33,Tuft
1341.41,2532.44,Immature Goblet
1343.96,2538.38,Immature Goblet
1350.29,2545.29,TA2
1349.16,2538.53,Immature Goblet
1347.5,2533.92,Immature Goblet
1354.93,2534.26,Immature Goblet
1354.72,2540.75,CyclingTA
1361.19,2551.26,Mast
1350.47,2549.07,Immature Goblet
1356.78,2546.88,Immature Goblet
1360.64,2543.1,TA2
1356.57,2542.48,Immature Goblet
1365.0,2553.78,Myofibroblasts/Smooth Muscle 1
1362.06,2538.3,TA2
1360.25,2530.99,Immature Goblet
1363.22,2533.47,Immature Goblet
1368.99,2544.44,Myofibroblasts/Smooth Muscle 1
1464.7,2538.74,Plasma
1369.3,2537.27,Unknown_lowcount
1371.83,2533.38,Myofibroblasts/Smooth Muscle 3
1375.82,2537.81,Myofibroblasts/Smooth Muscle 1
1368.17,2530.71,Immature Goblet
1461.26,2529.58,Myofibroblasts/Smooth Muscle 1
1365.41,2539.8,Stem
1461.41,2548.17,CyclingTA
1374.5,2529.62,Stem
1477.15,2528.13,Immature Goblet
1387.56,2539.42,CyclingTA
1385.17,2543.58,Stem
1379.83,2556.0,Immature Goblet
1478.77,2542.99,Plasma
1384.08,2552.3,Immature Goblet
1383.82,2531.15,Immature Goblet
1382.05,2548.01,Immature Goblet
1388.7,2550.49,Immature Goblet
1391.76,2535.94,Immature Goblet
1394.69,2533.67,Immature Goblet
1392.77,2539.52,Immature Goblet
1394.52,2547.79,Immature Goblet
1398.32,2534.06,Immature Goblet
1474.21,2526.45,Immature Goblet
1404.97,2531.12,Immature Goblet
1419.7,2529.0,Immature Goblet
1471.43,2549.67,Immature Goblet
1429.72,2528.59,Immature Goblet
1435.44,2530.17,Immature Goblet
1435.78,2534.63,CyclingTA
1439.43,2532.0,Stem
1440.13,2536.78,Immature Goblet
1446.39,2534.6,Immature Goblet
1443.89,2532.2,Immature Goblet
1474.67,2535.86,Stem
1473.2,2540.99,Myofibroblasts/Smooth Muscle 1
1450.7,2536.29,TA2
1453.84,2544.43,Immature Goblet
1458.14,2533.16,Endothelial
1459.11,2552.81,TA2
1458.86,2543.89,Immature Goblet
1317.32,2554.48,Immature Goblet
1662.73,2733.14,Macrophages
1652.5,2733.44,Plasma
1671.05,2734.35,Cancer Associated Fibroblasts
1658.51,2735.5,Myofibroblasts/Smooth Muscle 3
1652.04,2736.98,Plasma
1664.35,2740.2,Cancer Associated Fibroblasts
1660.59,2740.51,Cancer Associated Fibroblasts
1655.11,2740.76,Myofibroblasts/Smooth Muscle 3
1647.82,2742.2,Myofibroblasts/Smooth Muscle 1
1658.92,2744.4,Myofibroblasts/Smooth Muscle 1
1647.37,2745.52,Myofibroblasts/Smooth Muscle 1
1651.91,2744.6,Immature Goblet
1668.13,2744.42,Cancer Associated Fibroblasts
1655.31,2748.67,Cancer Associated Fibroblasts
1672.1,2747.41,Immature Goblet
1666.54,2751.86,Enteroendocrine
1653.18,2754.07,Cancer Associated Fibroblasts
1645.81,2754.8,Myofibroblasts/Smooth Muscle 1
1656.21,2756.42,Myofibroblasts/Smooth Muscle 1
1662.98,2757.63,Immature Goblet
1661.86,2762.6,Immature Goblet
1649.38,2764.23,GC
1654.69,2763.6,Adipocytes
1646.83,2767.4,Myofibroblasts/Smooth Muscle 1
1660.3,2768.45,Immature Goblet
1660.34,2776.66,TA2
1652.25,2779.52,Immature Goblet
1662.22,2781.38,Immature Goblet
1645.0,2783.08,Best4+ Enterocytes
1650.9,2786.89,Endothelial
1644.5,2790.62,Immature Goblet
1658.32,2788.2,Enteroendocrine
1659.87,2795.37,Immature Goblet
1644.88,2797.78,Immature Goblet
1655.31,2799.65,Pericytes
1644.16,2802.78,Immature Goblet
1660.98,2801.52,Immature Goblet
1662.96,2808.17,Immature Goblet
1650.21,2807.94,Macrophages
1644.44,2810.44,Immature Goblet
1666.51,2810.18,Immature Goblet
1657.93,2818.55,Cancer Associated Fibroblasts
1645.35,2819.16,Immature Goblet
1661.15,2818.94,Myofibroblasts/Smooth Muscle 3
1652.71,2822.11,Endothelial
1666.75,2819.55,Immature Goblet
1659.58,2824.99,Myofibroblasts/Smooth Muscle 1
1644.83,2824.91,TA2
1670.71,2823.95,Best4+ Enterocytes
1651.93,2831.91,Cancer Associated Fibroblasts
1665.43,2832.53,Crypt Fibroblasts 3
1648.12,2833.41,Adipocytes
1657.76,2835.88,Stem
1669.68,2836.99,Tuft
1665.1,2838.98,Macrophages
1653.77,2842.45,Immature Goblet
1666.46,2843.12,Macrophages
1646.7,2843.4,Best4+ Enterocytes
1670.02,2845.85,Pericytes
1660.74,2846.4,Immature Goblet
1673.05,2663.05,Myofibroblasts/Smooth Muscle 1
1661.7,2669.39,CD8+
1667.8,2672.76,Crypt Fibroblasts 3
1661.29,2674.3,Endothelial
1653.51,2673.82,Cancer Associated Fibroblasts
1645.42,2674.36,CD8+
1671.8,2675.0,Myofibroblasts/Smooth Muscle 1
1650.1,2679.77,CD8+
1655.49,2680.05,Stem
1669.4,2679.36,CD8+
1671.49,2681.52,Cancer Associated Fibroblasts
1651.68,2684.01,Glia
1660.05,2684.68,CyclingTA
1645.88,2687.8,Crypt Fibroblasts 3
1665.15,2687.83,Cancer Associated Fibroblasts
1657.14,2687.55,Endothelial
1653.35,2687.95,Glia
1667.88,2690.04,CD8+
1664.19,2695.73,Endothelial
1672.52,2696.51,Immature Goblet
1667.8,2697.26,Stem
1650.11,2695.3,Pericytes
1660.21,2696.13,Cancer Associated Fibroblasts
1671.03,2700.96,Stem
1667.68,2703.95,Immature Goblet
1645.65,2706.81,Myofibroblasts/Smooth Muscle 1
1652.86,2706.81,Myofibroblasts/Smooth Muscle 3
1649.85,2710.42,Crypt Fibroblasts 3
1671.79,2712.33,Stem
1665.35,2709.75,Immature Goblet
1650.13,2714.79,Endothelial
1662.35,2713.74,Cancer Associated Fibroblasts
1657.52,2717.19,Plasma
1643.62,2717.91,Glia
1653.77,2722.53,Unknown_lowcount
1662.11,2721.88,Endothelial
1647.23,2722.22,Cancer Associated Fibroblasts
1671.64,2718.77,Stem
1653.23,2724.99,Unknown_lowcount
1657.4,2726.64,Tregs
1669.76,2727.85,Glia
1670.68,2596.75,Pericytes
1664.59,2590.51,Immature Goblet
1661.26,2593.38,Immature Goblet
1665.2,2580.93,Immature Goblet
1666.0,2586.71,Immature Goblet
1669.15,2576.99,Immature Goblet
1668.7,2601.43,Mast
1671.44,2568.44,Immature Goblet
1669.96,2584.11,Immature Goblet
1659.25,2665.65,Macrophages
1673.47,2560.85,TA1
1656.85,2601.23,Immature Goblet
1659.79,2597.67,Immature Goblet
1662.81,2604.51,Macrophages
1653.1,2606.66,Immature Goblet
1665.59,2606.95,CD8+
1649.47,2609.61,Immature Goblet
1668.21,2612.93,Glia
1663.99,2611.46,Pericytes
1647.86,2614.08,Immature Goblet
1658.56,2613.98,Macrophages
1672.69,2617.71,Myofibroblasts/Smooth Muscle 1
1660.43,2617.61,CD4+
1664.71,2620.94,Stem
1655.95,2621.33,Lymphatic endothelial cells
1651.47,2624.0,CD4+
1644.62,2625.63,Mast
1663.37,2624.34,Unknown_lowcount
1655.72,2624.93,CD8+
1659.94,2626.25,CD8+
1671.92,2629.31,Myofibroblasts/Smooth Muscle 1
1664.95,2629.67,Cancer Associated Fibroblasts
1658.42,2634.84,Myofibroblasts/Smooth Muscle 1
1649.43,2637.44,Plasma
1645.31,2642.44,Cancer Associated Fibroblasts
1658.68,2652.59,CD8+
1653.46,2654.96,Pericytes
1669.83,2656.33,Mast
1661.5,2658.55,Unknown_lowcount
1668.84,2660.53,TA2
1660.57,2661.37,Unknown_lowcount
1672.78,2553.14,Immature Goblet
1657.19,2944.89,Immature Goblet
1659.09,2939.22,Immature Goblet
1667.96,2944.27,Macrophages
1672.08,2941.6,Cancer Associated Fibroblasts
1656.6,2950.78,Immature Goblet
1670.27,2949.03,Glia
1672.15,2955.55,Cancer Associated Fibroblasts
1646.65,2986.67,Endothelial
1666.34,2956.79,Immature Goblet
1670.89,2870.11,CD4+
1662.09,2957.98,Glia
1653.1,2955.79,Immature Goblet
1650.83,2960.34,Goblet
1665.49,2859.71,Immature Goblet
1668.17,2960.47,Mast
1657.58,2961.02,Glia
1658.84,2964.26,CD4+
1646.63,2964.29,Immature Goblet
1643.43,2969.15,Myofibroblasts/Smooth Muscle 1
1654.31,2968.9,Immature Goblet
1669.91,2967.76,Pericytes
1647.77,2972.24,Myofibroblasts/Smooth Muscle 1
1665.79,2865.56,Immature Goblet
1665.89,2969.77,Endothelial
1661.75,2970.65,Myofibroblasts/Smooth Muscle 3
1656.62,2972.27,Cancer Associated Fibroblasts
1666.2,2975.07,CD8+
1658.73,2975.59,CD4+
1662.39,2976.7,Immature Goblet
1648.15,2980.26,Myofibroblasts/Smooth Muscle 1
1667.96,2979.58,Myofibroblasts/Smooth Muscle 1
1663.84,2981.36,Immature Goblet
1658.14,2982.63,Adipocytes
1660.64,2986.9,Macrophages
1670.12,2983.12,Myofibroblasts/Smooth Muscle 1
1650.44,2986.16,Endothelial
1661.91,2944.63,Myofibroblasts/Smooth Muscle 1
1670.71,2989.86,Immature Goblet
1649.88,2995.81,Myofibroblasts/Smooth Muscle 1
1661.6,2997.46,Immature Goblet
1654.46,2990.89,Pericytes
1666.6,2995.22,Immature Goblet
1642.98,3002.2,Cancer Associated Fibroblasts
1645.45,2997.56,Myofibroblasts/Smooth Muscle 1
1657.29,3002.89,Immature Goblet
1650.39,3003.3,Cancer Associated Fibroblasts
1656.58,3008.43,TA2
1656.88,3012.38,CyclingTA
1650.37,3013.09,Endothelial
1663.2,2931.58,Myofibroblasts/Smooth Muscle 1
1656.13,3018.68,CyclingTA
1667.11,3053.35,Immature Goblet
1657.39,3026.95,TA1
1657.37,3033.18,Immature Goblet
1647.23,3028.45,Endothelial
1659.72,3038.85,Crypt Fibroblasts 3
1662.52,3043.98,Immature Goblet
1649.03,3034.7,Glia
1664.2,3047.45,Immature Goblet
1670.99,3061.98,Glia
1664.48,3068.01,Endothelial
1665.1,2951.54,CD8+
1665.04,2874.55,CyclingTA
1664.94,2888.35,Endothelial
1668.34,2877.92,Endothelial
1661.18,2879.59,Immature Goblet
1668.96,2890.18,Cancer Associated Fibroblasts
1673.5,2887.99,Mast
1666.25,2921.52,Immature Goblet
1658.17,2909.78,Immature Goblet
1671.39,2922.19,Myofibroblasts/Smooth Muscle 3
1660.95,2896.87,Cancer Associated Fibroblasts
1653.33,2888.4,Immature Goblet
1668.26,3065.48,Immature Goblet
1645.01,2899.56,Immature Goblet
1672.08,2934.77,Myofibroblasts/Smooth Muscle 3
1645.03,2889.75,Immature Goblet
1664.32,2903.93,Macrophages
1660.33,2915.35,Immature Goblet
1660.56,2921.7,Immature Goblet
1671.98,2896.26,CD8+
1651.96,2902.88,Immature Goblet
1660.44,2928.09,CyclingTA
1660.08,2934.59,Immature Goblet
1669.76,2902.41,Cancer Associated Fibroblasts
1654.98,2893.91,Cancer Associated Fibroblasts
1667.67,2937.68,TA2
1663.16,2852.24,CyclingTA
1671.2,2851.59,Pericytes
822.57,2531.05,Myofibroblasts/Smooth Muscle 1
824.37,2582.63,Pericytes
825.55,2547.25,Plasma
827.61,2565.51,Pericytes
828.67,2535.63,Cancer Associated Fibroblasts
829.03,2583.4,Mast
830.52,2590.7,Cancer Associated Fibroblasts
833.05,2555.53,Myofibroblasts/Smooth Muscle 1
832.53,2547.06,Cancer Associated Fibroblasts
834.98,2565.35,Pericytes
838.7,2537.18,Immature Enterocytes
838.26,2546.65,CD8+
839.44,2574.83,Cancer Associated Fibroblasts
837.97,2592.91,Pericytes
841.66,2543.2,TA1
843.41,2574.83,Myofibroblasts/Smooth Muscle 1
845.46,2601.74,CyclingTA
841.45,2529.35,Enterocyte Progenitors
846.19,2533.31,Immature Goblet
846.8,2539.42,TA2
847.99,2578.75,Endothelial
848.05,2549.84,Immature Goblet
850.83,2541.97,TA1
850.34,2582.28,CD4+
851.03,2601.88,Immature Goblet
851.63,2535.58,Enterocyte Progenitors
852.98,2549.46,TA2
854.1,2545.82,Immature Goblet
853.68,2556.03,Best4+ Enterocytes
855.77,2550.02,Best4+ Enterocytes
859.27,2557.39,Enterocyte Progenitors
861.12,2549.15,TA2
865.14,2559.79,Crypt Fibroblasts 3
870.69,2544.65,CyclingTA
920.16,2552.62,Best4+ Enterocytes
929.82,2559.02,TA1
943.79,2555.2,Immature Goblet
952.2,2561.03,Immature Goblet
955.12,2557.18,CyclingTA
957.75,2554.74,CyclingTA
961.94,2528.57,Immature Goblet
959.27,2552.76,Immature Goblet
963.33,2550.56,TA2
964.03,2543.71,Immature Goblet
966.79,2555.98,Immature Goblet
966.43,2540.58,Immature Goblet
973.74,2544.05,Immature Goblet
972.63,2530.3,Immature Goblet
977.06,2539.42,Immature Goblet
979.92,2551.06,Crypt Fibroblasts 1
978.94,2560.07,Macrophages
979.71,2538.18,Immature Goblet
983.04,2528.47,Best4+ Enterocytes
981.8,2534.75,TA2
984.61,2552.08,Macrophages
986.41,2552.84,TA2
986.52,2531.35,TA1
986.78,2546.08,Cancer Associated Fibroblasts
987.75,2535.35,CyclingTA
3308.66,1697.81,Immature Enterocytes
3307.02,1665.04,Enterocytes
3300.5,1668.71,TA2
3307.2,1687.22,Immature Enterocytes
3300.06,1673.96,CyclingTA
3299.45,1683.95,Immature Enterocytes
3630.15,1368.35,Unknown_lowcount
3292.52,1709.94,Immature Enterocytes
3297.36,1706.85,Immature Enterocytes
3629.86,1350.34,Immature Goblet
3316.83,1689.38,Immature Goblet
3321.39,1694.54,Immature Enterocytes
3292.08,1634.75,Best4+ Enterocytes
3315.75,1699.23,Goblet
3298.51,1305.04,CyclingTA
3291.35,1697.34,Immature Enterocytes
3301.09,1679.18,Immature Enterocytes
3620.66,1371.9,TA2
3639.91,1342.22,Unknown_lowcount
3639.55,1346.66,Unknown_lowcount
3635.42,1347.46,Unknown_lowcount
3630.02,1354.57,Best4+ Enterocytes
3300.75,1698.32,Immature Enterocytes
1649.44,705.83,Crypt Fibroblasts 3
1666.36,707.61,Endothelial
1645.63,709.03,Myofibroblasts/Smooth Muscle 1
1657.96,707.69,Myofibroblasts/Smooth Muscle 1
1672.42,709.26,Endothelial
1650.16,709.72,Myofibroblasts/Smooth Muscle 3
1673.65,712.84,Endothelial
1652.35,713.18,Pericytes
1657.5,715.23,Endothelial
1649.13,716.45,Macrophages
1660.25,717.79,Endothelial
1656.05,718.61,Immature Goblet
1654.23,722.11,Plasma
1669.27,721.62,Endothelial
1664.43,722.53,Cancer Associated Fibroblasts
1656.76,727.4,Cancer Associated Fibroblasts
1647.51,728.3,Myofibroblasts/Smooth Muscle 1
1674.19,728.04,TA2
1659.69,729.01,Cancer Associated Fibroblasts
1670.32,732.54,TA1
1645.8,732.8,Cancer Associated Fibroblasts
1662.53,734.38,Immature Goblet
1648.04,735.61,Crypt Fibroblasts 4
1667.86,738.06,CyclingTA
1651.13,738.26,Macrophages
1657.78,736.92,Immature Goblet
1673.03,741.97,Best4+ Enterocytes
1664.09,738.93,TA2
1660.38,740.53,TA2
1663.89,742.28,Myofibroblasts/Smooth Muscle 2
1660.7,744.42,TA2
1656.55,748.25,CyclingTA
1669.48,747.62,TA2
1648.35,746.4,TA2
1652.3,749.28,Immature Goblet
1666.95,750.94,Immature Goblet
1647.9,752.5,CyclingTA
1657.09,757.51,Best4+ Enterocytes
1664.4,755.36,Best4+ Enterocytes
1646.74,755.86,TA2
1650.85,761.5,Immature Goblet
1647.43,762.78,TA2
1642.85,767.96,CyclingTA
1647.41,781.49,CyclingTA
1656.96,781.15,Immature Goblet
1643.75,787.36,CyclingTA
1658.25,788.47,Immature Goblet
1653.12,792.51,Immature Goblet
1652.2,797.66,Best4+ Enterocytes
1659.13,801.73,CyclingTA
1644.98,808.78,TA2
1667.19,808.04,CyclingTA
1645.32,813.47,Stem
1668.39,814.89,CyclingTA
1656.36,817.18,TA2
1666.02,820.95,Best4+ Enterocytes
1652.65,824.21,Immature Goblet
1662.24,828.49,CyclingTA
1648.13,828.39,Immature Goblet
1669.79,828.9,CyclingTA
1669.09,831.87,CD8+
1652.48,861.3,Stem
1690.24,862.36,CyclingTA
1650.0,845.15,Stem
1824.74,843.8,Tuft
1667.08,867.15,Immature Goblet
1684.62,858.58,Immature Goblet
1836.52,859.74,CyclingTA
1670.61,843.28,CyclingTA
1672.47,853.2,Stem
1647.4,842.51,Stem
1672.6,870.42,Best4+ Enterocytes
1641.5,849.48,CyclingTA
1678.15,841.14,CyclingTA
1676.64,846.94,TA2
1819.46,860.12,Myofibroblasts/Smooth Muscle 3
1857.48,869.42,Immature Goblet
1753.39,864.78,Immature Goblet
1768.78,845.16,Immature Goblet
1769.26,866.75,Immature Goblet
1774.08,850.2,Immature Goblet
1775.81,861.07,Immature Goblet
1775.88,855.15,TA2
1781.08,869.26,Immature Goblet
1781.89,864.19,Immature Goblet
1782.07,844.9,Immature Goblet
1854.23,864.47,Immature Goblet
1783.05,855.93,Stem
1787.71,850.05,Immature Goblet
1789.71,868.05,Immature Goblet
1788.06,859.87,Immature Goblet
1795.84,849.15,Cancer Associated Fibroblasts
1826.86,861.9,TA1
1797.18,842.58,CD8+
1799.68,851.18,CD8+
1803.31,864.6,Myofibroblasts/Smooth Muscle 3
1806.17,856.59,Endothelial
1803.99,847.32,Immature Goblet
1807.25,869.75,Myofibroblasts/Smooth Muscle 1
1843.23,840.49,CyclingTA
1804.58,861.44,Cancer Associated Fibroblasts
1809.8,846.98,Immature Goblet
1816.37,857.16,CyclingTA
1813.39,842.95,TA2
1812.85,870.02,Endothelial
1813.79,859.78,Immature Goblet
1812.43,849.58,Immature Goblet
1810.39,854.54,Glia
1817.15,862.96,Immature Goblet
1813.85,846.29,TA2
1818.15,846.35,CyclingTA
1819.29,851.67,Immature Goblet
1840.36,850.11,Immature Goblet
1819.72,870.15,Cancer Associated Fibroblasts
1867.4,869.14,Immature Goblet
1826.49,866.4,Immature Goblet
1837.73,854.27,Best4+ Enterocytes
1858.0,861.9,Immature Goblet
1835.89,865.28,Immature Goblet
1826.52,853.17,Stem
1863.28,867.7,Immature Goblet
1822.97,858.25,TA2
1833.74,858.24,TA2
1830.23,864.84,CyclingTA
1836.69,866.05,Immature Goblet
1853.13,846.6,Immature Goblet
1853.52,850.8,Immature Goblet
1850.27,867.56,Immature Goblet
1835.1,842.14,TA2
1828.01,858.11,Immature Goblet
1830.8,850.2,Immature Goblet
1833.22,862.83,CyclingTA
1848.29,860.17,CyclingTA
1834.23,852.09,Immature Goblet
1671.12,858.25,Immature Goblet
2132.83,866.02,Tuft
2141.62,867.8,Immature Goblet
2150.61,869.76,Tuft
2159.75,864.07,Immature Goblet
2164.56,858.43,Immature Goblet
2169.51,854.68,TA2
2170.13,849.05,Immature Goblet
2173.89,842.51,Immature Goblet
2172.93,845.49,Immature Goblet
2173.06,852.63,Immature Goblet
2175.4,870.32,Endothelial
2178.78,854.02,Macrophages
2179.15,857.54,Endothelial
2181.18,862.23,Cancer Associated Fibroblasts
2182.05,856.29,Crypt Fibroblasts 1
2183.83,841.48,Naive T
2184.58,862.82,Glia
2185.48,847.65,Villus Fibroblasts WNT5B+
2186.28,851.83,Cancer Associated Fibroblasts
2186.58,856.54,Plasma
2188.03,843.53,Endothelial
2192.25,860.22,Adipocytes
2192.38,839.7,Endothelial
2203.56,869.17,Cancer Associated Fibroblasts
