x,y,Cell Type
4394,2765,DP cells
2836,2457,DP cells
1080,1369,SP cells
432,1999,ETPs (proliferating)
3485,1683,SATB1+ CD3+ DP cells
4539,390,VCAM+ DP cells
1017,1044,WGA+ cells
2574,2183,Myeloid cells
1476,3273,DP cells
1641,3092,TCRgd cells
1241,2830,DP cells
3858,2534,ETPs (proliferating)
3424,829,DP cells
4522,696,Class II+ DP cells
3061,441,JAG1+ macrophages
3575,221,mTECs
2158,62,CD3+ DP cells
898,2407,WGA+ cells
261,220,Vascular smooth muscle cells
707,1570,JAG1+ macrophages
1118,1678,WGA+ cells
1942,276,DP cells
2286,1952,WGA+ cells
2706,61,DP cells
3994,1398,DP cells
3124,1344,SP cells
1993,2873,DP cells
3935,737,WGA+ cells
1362,2617,CCR7+ cells
3754,2511,PD-L1+ CD3+ DP cells 
1210,2991,DP cells
2227,1500,APCs
4527,2081,Myeloid cells
3427,1691,DP cells
4177,2285,DP cells
570,2713,DP cells
680,1916,WGA+ cells
2671,1945,DP cells
2389,1230,APCs
2821,2072,SATB1+ CD3+ DP cells
2301,3225,WGA+ cells
3368,2223,TCRgd cells (proliferating)
2292,2745,DP cells
2888,3051,Class II+ DP cells
2329,43,DP cells
1863,3028,DP cells
3598,3197,SATB1+ CD3+ DP cells
3387,2127,VCAM+ DP cells
2103,1018,mTECs
4485,1777,Endothelial cells
3547,2558,DP cells
485,2778,TCRgd cells (proliferating)
3831,813,SP cells
4301,3302,DP cells
3404,1395,APCs
4016,792,APCs
226,3073,TCRgd cells
3991,2146,DP cells
3714,2444,WGA+ cells
575,2963,DP cells
3221,2924,CCR7+ cells
4350,1975,JAG1+ VCAM+ macrophages
3664,2690,DP cells
658,1327,CD40+ APCs
392,1592,TCRgd cells (proliferating)
1298,2782,DP cells
379,3010,SATB1+ CD3+ DP cells
583,3311,SP cells
279,885,SP cells
1511,3288,JAG1+ VCAM+ macrophages
4085,1633,Class II+ DP cells
2479,2389,DP cells
3258,3142,SATB1+ CD3+ DP cells
2405,3260,WGA+ cells
2588,1830,DP cells
2898,227,Class II+ DP cells
1313,58,COL4+ mTECs
2480,390,WGA+ cells
4066,380,SP cells
4332,1363,Endothelial cells
1992,2769,SATB1+ CD3+ DP cells
1222,2817,DP cells
1756,454,SATB1+ CD3+ DP cells
664,722,DP cells
563,1560,DP cells
2988,679,DP cells
366,196,ETPs
4181,2557,COL4+ mTECs
1545,2012,ETPs
660,2696,DP cells
1861,1428,JAG1+ macrophages
1291,1808,TCRgd cells
3918,2828,DP cells
1964,1150,IgM+ cells
1399,3311,WGA+ cells
4555,1360,WGA+ cells
3335,466,CD40+ APCs
49,3049,VCAM+ DP cells
3019,723,CD274+ APCs
4249,560,DP cells
143,1982,DP cells
3214,1244,CD45RA+ SP cells
1882,2472,PD-L1+ CD3+ DP cells 
327,2129,DP cells
781,1947,PD-L1+ CD3+ DP cells 
885,2335,VCAM+ DP cells
859,870,mTECs
425,1764,DP cells
1132,130,COL4+ mTECs
1475,170,Vascular smooth muscle cells
351,1738,DP cells
3746,2930,VCAM+ DP cells
3886,2289,DP cells
1474,2011,IgM+ cells
4160,3423,ETPs
3255,1769,SP cells
1103,721,SP cells
3118,2679,VCAM+ DP cells
2377,1091,mTECs
298,2057,DP cells
672,393,SP cells
4324,2515,DP cells
2271,1081,mTECs
2644,600,CD45RA+ SP cells
3074,334,Endothelial cells
2979,486,SP cells
2756,602,CD19+ Cytokeratin 5/8+ cells
653,1925,Endothelial cells
286,1169,DP cells
3378,1106,COL4+ mTECs
4173,220,TCRgd cells
2682,2824,DP cells
3866,646,SP cells
353,1417,DP cells
1116,2250,DP cells
3848,1676,PD-L1+ CD3+ DP cells 
1789,1837,DP cells
4218,1018,Class II+ DP cells
110,2078,DP cells
486,3138,CD45RA+ SP cells
2488,1273,IgM+ cells
721,1958,TCRgd cells
3950,2555,VCAM+ DP cells
3551,2658,DP cells
174,2036,DP cells
2483,3155,Endothelial cells
1402,1338,DP cells
375,1269,DP cells
2868,1717,DP cells
2939,3032,Myeloid cells
852,3120,DP cells
1364,562,COL4+ cells
1053,2943,DP cells
2729,915,APCs
947,2203,Myeloid cells
2624,2853,WGA+ cells
3921,466,mTECs
1283,3116,DP cells
2294,1591,DP cells
4250,3251,DP cells
1888,825,Pericytes
491,2257,VCAM+ DP cells
4062,917,SP cells
4521,1688,Class II+ DP cells
2542,558,JAG1+ macrophages
3412,2188,DP cells
4161,1189,DP cells
4218,2981,DP cells
794,1581,DP cells
230,1625,SATB1+ CD3+ DP cells
2038,1762,JAG1+ VCAM+ macrophages
4034,163,TCRgd cells (proliferating)
3674,696,mTECs
35,847,DP cells
4271,1365,DP cells
1754,2655,DP cells
2697,2527,DP cells
1972,2694,DP cells
4489,1830,DP cells
3314,1245,TCRgd cells (proliferating)
1580,3291,DP cells
1246,3248,DP cells
2396,759,APCs
2707,2425,DP cells
967,741,SP cells
3543,2801,DP cells
3344,2759,VCAM+ DP cells
3134,704,JAG2+ mTECs
2521,3095,DP cells
450,1458,Vascular smooth muscle cells
1042,2849,IgM+ cells
1226,1704,SP cells
3965,2154,DP cells
1234,1951,mTECs
1437,418,SP cells
1068,2595,TCRgd cells (proliferating)
2871,1377,CCR7+ cells
1674,2671,DP cells
386,3269,JAG2+ mTECs
1837,198,TCRgd cells
3293,1530,Macrophages
3379,2877,DP cells
2153,698,CD40+ APCs
1395,2787,DP cells
2966,3275,DP cells
2404,931,CD19+ Cytokeratin 5/8+ cells
2201,1037,DP cells
1190,2271,CCR7+ cells
817,3174,CCR7+ cells
514,498,CD40+ APCs
132,2868,ETPs
4038,135,DP cells
2180,2398,Myeloid cells
207,550,Endothelial cells
3063,1587,DP cells
2302,2108,WGA+ cells
2592,377,SATB1+ CD3+ DP cells
2769,2372,DP cells
1995,598,DP cells
4422,765,PD-L1+ CD3+ DP cells 
3101,1667,Class II+ DP cells
4496,1856,DP cells
2480,53,DP cells
2528,2449,WGA+ cells
2424,59,DP cells
953,1558,mTECs
442,383,ETPs
3070,2718,VCAM+ DP cells
3986,42,TCRgd cells
198,2523,Pericytes
3231,1664,Macrophages
2356,3409,ETPs
2047,2981,SATB1+ CD3+ DP cells
2703,296,JAG1+ macrophages 
1308,3137,DP cells
2035,786,CD19+ Cytokeratin 5/8+ cells
2523,3043,DP cells
3015,1874,PD-L1+ CD3+ DP cells 
3409,919,CD274+ APCs
1491,2648,Class II+ DP cells
4303,2365,CD19+ Cytokeratin 5/8+ cells
3792,2274,DP cells
2225,349,SATB1+ CD3+ DP cells
2684,2625,DP cells
3260,3310,DP cells
2088,1276,COL4+ mTECs
3763,1325,CD19+ Cytokeratin 5/8+ cells
1547,63,CD40+ APCs
1278,2327,DP cells
135,3003,SATB1+ CD3+ DP cells
2752,2579,DP cells
2242,2557,Macrophages
3584,2616,DP cells
1817,3413,DP cells
3042,1250,APCs
4342,2865,WGA+ cells
225,1851,DP cells
3851,1995,WGA+ cells
2974,2629,SATB1+ CD3+ DP cells
3696,1002,SP cells
536,686,CD45RA+ SP cells
4566,2318,DP cells
4416,1261,ETPs (proliferating)
270,1441,JAG1+ VCAM+ macrophages
2523,1755,DP cells
4463,3300,DP cells
490,98,CD40+ APCs
2700,2238,DP cells
687,3350,JAG2+ mTECs
3452,476,JAG1+ macrophages
2868,765,SATB1+ CD3+ DP cells
3672,2207,DP cells
2945,1739,IgM+ cells
1564,177,SP cells
4308,935,DP cells
745,190,Macrophages
2426,1428,TCRgd cells (proliferating)
4266,2966,DP cells
2137,2900,VCAM+ DP cells
2863,2730,DP cells
89,1006,DP cells
2060,2916,Endothelial cells
3368,1453,COL4+ cells
3081,3282,Class II+ DP cells
1044,3373,CCR7+ cells
1451,2864,DP cells
4099,3215,DP cells
1882,1634,JAG1+ VCAM+ macrophages
3769,2822,DP cells
4007,359,CD40+ APCs
2159,947,JAG1+ VCAM+ macrophages
3675,1230,COL4+ mTECs
521,459,TCRgd cells
1850,3252,DP cells
576,34,SP cells
901,3240,SP cells
3361,1444,IgM+ cells
3127,1645,Macrophages
221,1764,DP cells
368,2156,Endothelial cells
4451,1557,Endothelial cells
2316,1860,CD3+ DP cells
3656,637,mTECs
953,32,SP cells
2273,2486,DP cells
3356,1609,SP cells
1244,2969,DP cells
596,3306,ETPs
1611,1657,IgM+ cells
327,1687,DP cells
1591,2725,Class II+ DP cells
384,663,Fibroblasts
1175,1930,CD40+ APCs
4175,663,PD-L1+ CD3+ DP cells 
501,721,JAG1+ macrophages
3893,830,ETPs
2861,2898,CD3+ DP cells
4204,322,SATB1+ CD3+ DP cells
2578,2942,Class II+ DP cells
3808,255,Vascular smooth muscle cells
4506,3126,WGA+ cells
697,2125,DP cells
2938,863,mTECs
2402,413,DP cells
3612,1623,Endothelial cells
1892,1721,TCRgd cells
4461,2040,DP cells
4444,251,VCAM+ DP cells
3810,2285,DP cells
1221,452,CCR7+ cells
3029,1741,DP cells
2867,3177,Class II+ DP cells
999,1661,COL4+ cells
3574,1814,DP cells
4232,1270,DP cells
840,346,SP cells
251,1118,DP cells
446,1140,CD274+ APCs
1868,718,JAG2+ mTECs
1753,2920,VCAM+ DP cells
2521,2786,DP cells
2585,2576,COL4+ cells
2483,728,DP cells
3322,2993,cTECs
360,3360,WGA+ cells
2024,3220,DP cells
3916,285,mTECs
1406,2143,DP cells
2523,2640,WGA+ cells
1726,475,mTECs
3933,1107,CCR7+ cells
2720,1942,DP cells
25,1821,DP cells
270,202,SP cells
169,1087,DP cells
4412,2318,Vascular smooth muscle cells
386,2259,DP cells
3541,2414,DP cells
244,1621,DP cells
1692,1081,IgM+ cells
20,2950,DP cells
4302,310,DP cells
212,3343,JAG2+ mTECs
1667,2744,DP cells
4052,1578,DP cells
883,1245,JAG2+ mTECs
3910,1664,SP cells
2143,1766,SP cells
2034,3265,DP cells
820,2887,cTECs
3350,3213,SATB1+ CD3+ DP cells
3449,2398,DP cells
308,1236,CD45RA+ SP cells
1414,3419,SP cells
1860,2245,ETPs (proliferating)
3755,169,COL4+ cells
1156,3055,ETPs (proliferating)
3509,2172,DP cells
3393,3306,Endothelial cells
4221,1211,TCRgd cells
4092,1873,DP cells
1299,2550,DP cells
709,766,WGA+ cells
1417,2717,Class II+ DP cells
1636,2818,DP cells
2068,443,DP cells
1943,50,DP cells
927,2168,DP cells
2409,2951,DP cells
488,1445,DP cells
1297,2706,SATB1+ CD3+ DP cells
3044,1826,Class II+ DP cells
752,642,mTECs
424,1866,Myeloid cells
2509,1002,TCRgd cells (proliferating)
1699,3164,CD19+ Cytokeratin 5/8+ cells
2551,747,mTECs
4409,1277,ETPs (proliferating)
101,1867,VCAM+ DP cells
3512,2590,cTECs
1103,2309,JAG1+ VCAM+ macrophages
2340,2148,Macrophages
3367,3121,VCAM+ DP cells
589,1844,DP cells
3950,2298,Class II+ DP cells
2874,2462,IgM+ cells
4501,480,Class II+ DP cells
2950,2888,DP cells
4448,269,DP cells
2825,3289,DP cells
2191,2503,WGA+ cells
596,2240,PD-L1+ CD3+ DP cells 
4130,462,PD-L1+ CD3+ DP cells 
2637,3384,DP cells
2765,2360,DP cells
2161,2791,SATB1+ CD3+ DP cells
1846,2746,DP cells
3429,2588,TCRgd cells
4033,1294,CD45RA+ SP cells
604,2216,Class II+ DP cells
2036,746,Endothelial cells
813,995,JAG2+ mTECs
1436,702,TCRgd cells
4228,2922,DP cells
2254,3226,Myeloid cells
2187,3176,DP cells
1050,3430,SP cells
2667,47,DP cells
2875,1048,CD274+ APCs
1029,3175,DP cells
2290,2914,DP cells
4496,1371,VCAM+ DP cells
2579,3053,DP cells
1572,2608,DP cells
1226,2009,mTECs
382,2905,DP cells
1971,1749,APCs
220,1503,DP cells
3033,2943,VCAM+ DP cells
1753,2721,SATB1+ CD3+ DP cells
2098,2755,DP cells
2507,1572,Macrophages
558,261,SP cells
1430,2782,VCAM+ DP cells
2288,136,DP cells
945,2470,DP cells
2928,2774,DP cells
397,607,DP cells
3127,3314,DP cells
113,3116,DP cells
1754,1462,JAG1+ macrophages
4314,3136,SP cells
3174,242,CD45RA+ SP cells
3998,1175,APCs
796,2603,SP cells
2711,2138,VCAM+ DP cells
1291,544,PD-L1+ CD3+ DP cells 
745,2432,DP cells
1394,2886,DP cells
4216,1479,WGA+ cells
4146,2880,Endothelial cells
3561,3092,VCAM+ DP cells
564,425,SP cells
3463,522,SP cells
599,2145,DP cells
4455,2011,DP cells
551,2426,VCAM+ DP cells
4315,680,IgM+ cells
315,2440,CD19+ Cytokeratin 5/8+ cells
2726,1564,CCR7+ cells
1935,3134,DP cells
2288,772,COL4+ cells
1978,740,Fibroblasts
4135,3053,Fibroblasts
58,1563,ETPs (proliferating)
2288,2358,JAG1+ VCAM+ macrophages
2807,2041,DP cells
4457,1772,JAG1+ VCAM+ macrophages
3061,2092,Class II+ DP cells
908,1427,IgM+ cells
4203,612,DP cells
2871,2870,DP cells
127,3034,Endothelial cells
2107,3021,DP cells
945,1982,JAG1+ VCAM+ macrophages
3641,706,SP cells
2739,2420,DP cells
4380,2557,DP cells
2034,149,DP cells
4317,533,DP cells
3305,597,WGA+ cells
4070,3218,DP cells
4518,2708,DP cells
2479,2243,DP cells
3577,1455,Macrophages
313,405,CD19+ Cytokeratin 5/8+ cells
2515,3220,WGA+ cells
845,1300,ETPs (proliferating)
2701,2015,DP cells
1371,2387,TCRgd cells
4026,2348,SATB1+ SP cells
3714,2492,DP cells
697,1218,CD40+ APCs
2290,1885,DP cells
2994,1163,APCs
3461,2365,SATB1+ CD3+ DP cells
3428,2661,DP cells
2557,2497,Myeloid cells
4565,360,Class II+ DP cells
1255,13,mTECs
2827,155,DP cells
2053,88,Endothelial cells
2585,1581,PD-L1+ CD3+ DP cells 
2640,293,DP cells
1864,1250,JAG2+ mTECs
3723,1828,ETPs (proliferating)
543,2133,DP cells
2703,1986,DP cells
543,692,Class II+ DP cells
3133,1670,Macrophages
4014,2728,DP cells
644,1392,SP cells
3561,1947,DP cells
1893,1778,Pericytes
3537,73,JAG1+ macrophages
2505,975,mTECs
3913,1678,SP cells
2884,1092,JAG2+ mTECs
3616,620,SP cells
513,3071,DP cells
1187,2389,DP cells
1540,2271,CCR7+ cells
3765,3136,DP cells
4047,3269,SP cells
3910,1507,DP cells
2582,2055,DP cells
2304,1632,PD-L1+ CD3+ DP cells 
1310,2634,DP cells
3589,1676,CD40+ APCs
4514,3326,WGA+ cells
1687,1539,JAG2+ mTECs
738,1631,CCR7+ cells
3936,3141,DP cells
433,1468,DP cells
2194,921,CD45RA+ SP cells
3013,180,PD-L1+ CD3+ DP cells 
3172,1911,PD-L1+ CD3+ DP cells 
3278,888,SP cells
1355,1452,CCR7+ cells
4407,860,VCAM+ DP cells
460,1549,TCRgd cells
1321,2358,JAG1+ macrophages
623,2735,TCRgd cells
1291,870,WGA+ cells
2099,778,JAG1+ VCAM+ macrophages
450,2729,DP cells
2098,3006,DP cells
2635,2508,Macrophages
3462,2925,WGA+ cells
535,1473,PD-L1+ CD3+ DP cells 
4083,1180,Endothelial cells
1915,380,DP cells
2365,1599,DP cells
2065,473,DP cells
3978,2147,DP cells
1181,1672,TCRgd cells (proliferating)
1244,2474,DP cells
3926,506,mTECs
1829,1674,JAG1+ VCAM+ macrophages
63,3140,PD-L1+ CD3+ DP cells 
3494,75,WGA+ cells
2883,1853,PD-L1+ CD3+ DP cells 
2186,2231,PD-L1+ CD3+ DP cells 
1612,2918,JAG1+ VCAM+ macrophages
1236,3264,DP cells
4426,1741,ETPs (proliferating)
3245,3172,DP cells
1484,375,SP cells
1005,634,mTECs
3546,2594,DP cells
697,3115,DP cells
3570,3261,SATB1+ SP cells
1686,2953,ETPs
258,1136,JAG1+ VCAM+ macrophages
4065,901,TCRgd cells
551,2695,TCRgd cells (proliferating)
3673,1242,COL4+ mTECs
4016,3353,DP cells
3217,3021,DP cells
2412,1911,WGA+ cells
4564,1219,VCAM+ DP cells
1948,659,COL4+ cells
390,1654,Class II+ DP cells
3056,1816,Class II+ DP cells
593,2447,WGA+ cells
2381,2239,DP cells
2351,1844,DP cells
4168,1391,DP cells
2619,2473,Endothelial cells
2969,2792,DP cells
1743,1767,CD45RA+ SP cells
3589,2430,DP cells
650,2784,DP cells
3400,1646,CD45RA+ SP cells
4404,2806,WGA+ cells
1979,661,APCs
3930,2789,VCAM+ DP cells
408,160,JAG1+ macrophages
2036,682,JAG1+ macrophages 
4237,3138,DP cells
1309,3256,SATB1+ CD3+ DP cells
3492,1821,TCRgd cells (proliferating)
3819,1623,PD-L1+ CD3+ DP cells 
4418,969,DP cells
989,1956,cTECs
733,1450,CD40+ APCs
1700,2304,PD-L1+ CD3+ DP cells 
1335,791,APCs
4431,2563,DP cells
575,2024,DP cells
837,2608,DP cells
3817,47,SP cells
2568,930,CCR7+ cells
2214,1986,DP cells
2727,2197,VCAM+ DP cells
1811,3173,VCAM+ DP cells
3650,2527,DP cells
313,2530,DP cells
1269,2778,DP cells
2965,3332,DP cells
1888,2638,DP cells
731,1077,Class II+ DP cells
1701,736,JAG1+ macrophages
3464,2597,VCAM+ DP cells
480,2315,DP cells
1893,866,IgM+ cells
1909,3289,DP cells
1883,169,PD-L1+ CD3+ DP cells 
3442,2365,DP cells
2112,2528,DP cells
4384,2077,DP cells
1004,2019,TCRgd cells
2190,174,DP cells
4141,1737,cTECs
989,2117,Myeloid cells
4240,115,Endothelial cells
3854,2721,WGA+ cells
1810,664,DP cells
2365,3072,WGA+ cells
4512,1460,Class II+ DP cells
3777,2296,DP cells
3895,1312,COL4+ mTECs
3359,1118,CD40+ APCs
407,1674,Myeloid cells
4505,3392,VCAM+ DP cells
4472,350,DP cells
995,2012,SP cells
2879,1629,DP cells
2906,1627,DP cells
1266,3300,DP cells
640,1956,DP cells
4415,13,DP cells
2697,2229,DP cells
4372,2211,VCAM+ DP cells
569,1700,DP cells
62,2373,DP cells
3994,2423,DP cells
2937,2006,PD-L1+ CD3+ DP cells 
3457,509,APCs
869,2281,WGA+ cells
2073,1831,PD-L1+ CD3+ DP cells 
4218,806,PD-L1+ CD3+ DP cells 
3982,1949,DP cells
180,1976,DP cells
4381,1345,CCR7+ cells
4030,1326,SATB1+ SP cells
371,455,SP cells
2337,555,JAG1+ VCAM+ macrophages
3034,736,CCR7+ cells
3176,1376,DP cells
3221,860,CCR7+ cells
2581,2302,DP cells
903,2702,DP cells
424,2378,VCAM+ DP cells
4340,2542,DP cells
3422,1845,COL4+ cells
316,3177,CD19+ Cytokeratin 5/8+ cells
4388,1073,CD3+ DP cells
2475,1584,WGA+ cells
2450,110,ETPs (proliferating)
2229,1558,SP cells
597,2600,DP cells
661,2312,DP cells
2084,331,DP cells
4336,1070,PD-L1+ CD3+ DP cells 
2845,2644,DP cells
2691,2066,VCAM+ DP cells
2703,2217,VCAM+ DP cells
3439,2415,DP cells
1353,2545,TCRgd cells (proliferating)
3270,3027,DP cells
1269,494,TCRgd cells
3275,2828,VCAM+ DP cells
3508,3118,DP cells
3083,2912,DP cells
2436,3425,WGA+ cells
3274,2488,DP cells
1363,2837,Class II+ DP cells
3706,373,cTECs
3646,357,SP cells
1051,2321,CCR7+ cells
4248,2973,VCAM+ DP cells
848,1810,CD19+ Cytokeratin 5/8+ cells
3214,2491,DP cells
3514,2271,DP cells
2527,2709,WGA+ cells
4005,397,APCs
3188,2053,DP cells
3709,2124,DP cells
751,574,TCRgd cells
3846,1870,DP cells
3313,1932,Class II+ DP cells
2942,252,PD-L1+ CD3+ DP cells 
3892,2165,WGA+ cells
567,270,CD45RA+ SP cells
3498,1575,CCR7+ cells
2534,2879,DP cells
501,176,SP cells
2055,379,DP cells
3078,2607,JAG1+ VCAM+ macrophages
2051,396,WGA+ cells
2211,2752,VCAM+ DP cells
240,1840,WGA+ cells
3800,186,COL4+ cells
3716,2416,WGA+ cells
4363,1894,ETPs (proliferating)
2636,3361,DP cells
2290,331,SATB1+ CD3+ DP cells
2849,103,TCRgd cells (proliferating)
2456,2174,DP cells
2094,2133,CD19+ Cytokeratin 5/8+ cells
4270,3297,DP cells
4250,1277,Class II+ DP cells
4508,387,Endothelial cells
1632,2165,CCR7+ cells
1392,3356,DP cells
4573,1683,DP cells
2802,1404,mTECs
3096,764,PD-L1+ CD3+ DP cells 
3996,1802,ETPs
569,201,Myeloid cells
180,1887,CD45RA+ SP cells
2272,1618,PD-L1+ CD3+ DP cells 
3139,132,Endothelial cells
4262,1677,Endothelial cells
2292,535,DP cells
728,2941,DP cells
3955,2895,DP cells
4036,813,SP cells
3765,127,SATB1+ SP cells
2185,321,SP cells
73,1816,DP cells
3928,1910,VCAM+ DP cells
3854,2387,VCAM+ DP cells
4187,1004,DP cells
4201,936,SATB1+ CD3+ DP cells
1664,548,Fibroblasts
2807,2680,CCR7+ cells
830,1798,CCR7+ cells
1985,3066,cTECs
3838,1289,JAG2+ mTECs
2022,1195,CD19+ Cytokeratin 5/8+ cells
646,831,CD45RA+ SP cells
1554,2967,DP cells
3559,2796,SP cells
1431,2925,DP cells
2355,2840,DP cells
2415,890,JAG1+ macrophages
3637,3378,DP cells
456,3257,JAG1+ macrophages
891,2249,DP cells
789,2587,TCRgd cells (proliferating)
2876,2406,WGA+ cells
4460,2250,DP cells
985,3043,DP cells
4470,1214,ETPs
1410,582,CD19+ Cytokeratin 5/8+ cells
1133,1149,DP cells
4048,468,CD40+ APCs
3266,3240,DP cells
2460,523,CD45RA+ SP cells
1653,328,SP cells
2655,34,DP cells
2938,2929,DP cells
729,735,APCs
3711,2089,ETPs (proliferating)
379,1612,TCRgd cells
2410,2053,DP cells
3033,1460,JAG1+ VCAM+ macrophages
731,103,Macrophages
867,101,CCR7+ cells
370,701,CD40+ APCs
616,64,APCs
3046,259,JAG1+ macrophages
3485,1262,APCs
4031,1635,CD19+ Cytokeratin 5/8+ cells
3260,1795,DP cells
4452,371,VCAM+ DP cells
4535,2957,WGA+ cells
247,2136,DP cells
3193,1405,cTECs
669,426,CD45RA+ SP cells
2420,2102,WGA+ cells
1704,1339,JAG1+ VCAM+ macrophages
3901,1526,JAG2+ mTECs
4206,228,SATB1+ CD3+ DP cells
184,2293,Myeloid cells
726,3085,CD19+ Cytokeratin 5/8+ cells
4526,663,DP cells
1093,3117,DP cells
329,2280,DP cells
2681,2639,DP cells
1210,2761,DP cells
891,2463,CCR7+ cells
3508,1032,COL4+ mTECs
647,2733,DP cells
1711,743,JAG1+ macrophages
1407,123,IgM+ cells
1454,3250,DP cells
1934,3000,VCAM+ DP cells
1628,65,CD19+ Cytokeratin 5/8+ cells
747,1871,DP cells
2816,2779,WGA+ cells
3076,2754,DP cells
689,3013,SP cells
4315,2406,DP cells
2062,2950,TCRgd cells (proliferating)
3139,2399,DP cells
3663,857,CCR7+ cells
2025,402,SATB1+ SP cells
1398,644,COL4+ cells
220,803,PD-L1+ CD3+ DP cells 
413,1414,PD-L1+ CD3+ DP cells 
2305,1721,DP cells
392,1264,JAG1+ macrophages 
724,3012,DP cells
3591,3405,DP cells
628,2406,WGA+ cells
3618,366,DP cells
1805,3236,DP cells
783,3238,CD45RA+ SP cells
2032,108,Pericytes
3325,2462,DP cells
778,1851,Macrophages
75,2350,ETPs (proliferating)
1429,3184,Endothelial cells
2405,2446,Myeloid cells
2045,2517,PD-L1+ CD3+ DP cells 
1626,3031,DP cells
2996,2521,cTECs
2218,3031,DP cells
876,2483,JAG1+ VCAM+ macrophages
4375,1900,DP cells
1754,669,CD40+ APCs
2858,3282,WGA+ cells
4221,2629,VCAM+ DP cells
3638,360,SP cells
1130,2923,DP cells
4385,2801,WGA+ cells
933,3366,DP cells
4308,371,TCRgd cells (proliferating)
2366,2152,cTECs
4242,2519,DP cells
273,364,SP cells
3294,887,CD45RA+ SP cells
1732,722,CD40+ APCs
2540,2031,WGA+ cells
2968,2014,DP cells
4354,3402,DP cells
2848,2127,DP cells
2315,397,Endothelial cells
431,657,SP cells
890,2587,DP cells
2031,449,JAG1+ macrophages
4529,1676,DP cells
2309,53,DP cells
4120,964,DP cells
4520,1066,WGA+ cells
3329,326,TCRgd cells
355,2078,SATB1+ CD3+ DP cells
4504,2380,Class II+ DP cells
933,2412,DP cells
2232,3001,DP cells
4210,2063,SATB1+ CD3+ DP cells
1371,2351,PD-L1+ CD3+ DP cells 
2779,2630,ETPs
454,1754,SATB1+ CD3+ DP cells
3498,2659,DP cells
4568,710,ETPs (proliferating)
2399,1567,SP cells
3558,2273,Class II+ DP cells
3545,3103,SATB1+ CD3+ DP cells
2084,1871,Fibroblasts
4443,512,DP cells
493,2306,DP cells
1188,3374,ETPs
1891,2604,DP cells
2562,2882,DP cells
1879,367,JAG2+ mTECs
598,777,JAG1+ macrophages
2067,2157,WGA+ cells
2978,2275,DP cells
767,1444,CD40+ APCs
192,1277,DP cells
541,434,APCs
3873,1032,CD40+ APCs
4031,2105,Fibroblasts
423,2210,DP cells
79,2495,DP cells
1043,1624,DP cells
4321,1880,DP cells
312,1759,VCAM+ DP cells
3858,16,SP cells
2282,1845,DP cells
3351,1366,COL4+ mTECs
1158,1186,SP cells
280,3156,CCR7+ cells
4454,890,DP cells
4425,3202,DP cells
1209,2779,ETPs (proliferating)
1298,338,JAG1+ macrophages
2291,2629,DP cells
2635,2233,DP cells
1196,2736,DP cells
4499,3098,Class II+ DP cells
647,1912,Endothelial cells
1417,2348,PD-L1+ CD3+ DP cells 
1148,2327,DP cells
1247,2598,DP cells
2775,2199,DP cells
4550,2020,Class II+ DP cells
982,2563,DP cells
2563,2281,DP cells
1000,2123,WGA+ cells
3816,1648,SP cells
2000,2183,PD-L1+ CD3+ DP cells 
925,2316,DP cells
3660,1573,CD40+ APCs
3443,2611,DP cells
2681,3281,VCAM+ DP cells
2395,3031,DP cells
456,2048,DP cells
325,809,SP cells
2711,2593,Vascular smooth muscle cells
2604,3269,DP cells
2245,403,Class II+ DP cells
162,791,PD-L1+ CD3+ DP cells 
3227,3107,WGA+ cells
973,1910,Class II+ DP cells
420,2850,DP cells
896,609,Vascular smooth muscle cells
735,3120,TCRgd cells
3263,384,CD40+ APCs
343,2251,WGA+ cells
318,171,Vascular smooth muscle cells
3233,2465,DP cells
4303,672,WGA+ cells
290,832,DP cells
2957,2854,Endothelial cells
1934,3363,DP cells
4521,3020,DP cells
4272,2976,DP cells
258,1446,JAG1+ VCAM+ macrophages
76,189,Fibroblasts
2772,1652,SP cells
3266,2583,SATB1+ CD3+ DP cells
2157,1657,ETPs
2969,2770,WGA+ cells
1061,2913,DP cells
2771,1828,Endothelial cells
856,172,mTECs
4329,2814,VCAM+ DP cells
4525,3249,ETPs (proliferating)
2694,640,SATB1+ SP cells
3097,1967,SATB1+ CD3+ DP cells
3211,261,TCRgd cells
4402,1738,DP cells
4350,1901,ETPs
2821,3210,DP cells
1269,2895,DP cells
2071,3351,VCAM+ DP cells
3726,658,mTECs
1803,2739,VCAM+ DP cells
4380,3293,DP cells
3235,2116,DP cells
3190,3163,DP cells
1834,447,JAG2+ mTECs
3412,2076,DP cells
484,192,JAG2+ mTECs
1091,256,CD45RA+ SP cells
906,1790,COL4+ cells
198,1596,TCRgd cells
264,1620,DP cells
820,2834,ETPs (proliferating)
1130,3053,cTECs
156,2688,ETPs
2557,1961,WGA+ cells
3989,2329,VCAM+ DP cells
3003,1951,DP cells
292,1154,DP cells
671,703,ETPs
4567,1398,VCAM+ DP cells
2831,2583,DP cells
3970,2595,PD-L1+ CD3+ DP cells 
3479,2681,DP cells
257,634,DP cells
2103,2865,PD-L1+ CD3+ DP cells 
3987,2217,DP cells
457,1142,APCs
2021,3054,Class II+ DP cells
1559,93,SP cells
2110,3238,VCAM+ DP cells
3062,2605,JAG1+ macrophages
4181,797,SATB1+ CD3+ DP cells
2248,3156,DP cells
804,3033,DP cells
