index,as_label,cell_type,cell_id,organ_percentage,x,y,z,hex_color,marker_shape
0,renal column,Proximal Tubule Epithelial Segment 1,CL:4030009,5.8739,-0.0456897,0.300213,-0.0167228,#E5E368,sphere
1,renal column,Proximal Tubule Epithelial Segment 1,CL:4030009,5.8739,-0.0473589,0.275284,-0.00346296,#E5E368,sphere
2,renal column,Proximal Tubule Epithelial Segment 1,CL:4030009,5.8739,-0.0721771,0.298371,-0.0135033,#E5E368,sphere
3,renal column,Proximal Tubule Epithelial Segment 1,CL:4030009,5.8739,-0.074725,0.292214,-0.00702524,#E5E368,sphere
4,renal column,Proximal Tubule Epithelial Segment 1,CL:4030009,5.8739,-0.0606182,0.314479,-0.0405208,#E5E368,sphere
5,renal column,Proximal Tubule Epithelial Segment 1,CL:4030009,5.8739,-0.0716131,0.301619,-0.00832322,#E5E368,sphere
6,renal column,Proximal Tubule Epithelial Segment 1,CL:4030009,5.8739,-0.0721901,0.292321,-0.020413,#E5E368,sphere
7,renal column,Proximal Tubule Epithelial Segment 1,CL:4030009,5.8739,-0.0632091,0.317575,-0.0398644,#E5E368,sphere
8,renal column,Descending Thin Limb Type 1,CL:4030012,6.7468,-0.0568113,0.32151,-0.0200247,#F4A42C,sphere
9,renal column,Descending Thin Limb Type 1,CL:4030012,6.7468,-0.0752967,0.289736,-0.0168977,#F4A42C,sphere
10,renal column,Descending Thin Limb Type 1,CL:4030012,6.7468,-0.0484809,0.276292,-0.00951403,#F4A42C,sphere
11,renal column,Descending Thin Limb Type 1,CL:4030012,6.7468,-0.0807225,0.300159,-0.0283311,#F4A42C,sphere
12,renal column,Descending Thin Limb Type 1,CL:4030012,6.7468,-0.0492458,0.306667,-0.0247157,#F4A42C,sphere
13,renal column,Descending Thin Limb Type 1,CL:4030012,6.7468,-0.056997,0.293429,-0.0175823,#F4A42C,sphere
14,renal column,Inner Medullary Collecting Duct,CL:1000718,14.3767,-0.0514575,0.272425,-0.0106085,#CD8490,sphere
15,renal column,Inner Medullary Collecting Duct,CL:1000718,14.3767,-0.0738222,0.245506,0.00259396,#CD8490,sphere
16,renal column,Inner Medullary Collecting Duct,CL:1000718,14.3767,-0.0552021,0.298518,-0.0156923,#CD8490,sphere
17,renal column,Inner Medullary Collecting Duct,CL:1000718,14.3767,-0.0552501,0.282462,-0.0054586,#CD8490,sphere
18,renal column,Ascending Thin Limb,CL:1001107,5.9047,-0.0741721,0.265739,0.000698448,#E154D8,sphere
19,renal column,Ascending Thin Limb,CL:1001107,5.9047,-0.0608275,0.303684,-0.028144,#E154D8,sphere
20,renal column,Ascending Thin Limb,CL:1001107,5.9047,-0.0685033,0.308745,-0.022783,#E154D8,sphere
21,renal column,Connecting Tubule,CL:1000768,6.6441,-0.0651616,0.285883,-0.0143821,#507AED,sphere
22,renal column,Connecting Tubule,CL:1000768,6.6441,-0.0492964,0.281735,-0.01227,#507AED,sphere
23,renal column,Connecting Tubule,CL:1000768,6.6441,-0.0829636,0.264026,-0.00471354,#507AED,sphere
24,renal column,Descending Thin Limb Type 2,CL:4030013,4.9394,-0.065077,0.298845,-0.00858854,#DF4B40,sphere
25,renal column,Descending Thin Limb Type 2,CL:4030013,4.9394,-0.0526927,0.296905,-0.0169829,#DF4B40,sphere
26,renal column,Descending Thin Limb Type 2,CL:4030013,4.9394,-0.0677227,0.265559,-0.00624849,#DF4B40,sphere
27,renal column,Distal Convoluted Tubule Type 1,CL:4030016,8.1023,-0.0596472,0.276367,-0.011674,#75D68A,sphere
28,renal column,Distal Convoluted Tubule Type 1,CL:4030016,8.1023,-0.062209,0.279987,-0.0111722,#75D68A,sphere
29,renal column,Medullary Thick Ascending Limb,CL:1001108,5.4426,-0.0657321,0.29499,-0.0226604,#8B68EB,sphere
30,renal column,Medullary Thick Ascending Limb,CL:1001108,5.4426,-0.0545409,0.304041,-0.0233023,#8B68EB,sphere
31,renal column,Medullary Thick Ascending Limb,CL:1001108,5.4426,-0.0546183,0.26011,0.00484487,#8B68EB,sphere
32,renal column,Medullary Thick Ascending Limb,CL:1001108,5.4426,-0.0604556,0.311962,-0.0278692,#8B68EB,sphere
33,renal column,Medullary Thick Ascending Limb,CL:1001108,5.4426,-0.0615943,0.285686,-0.0104234,#8B68EB,sphere
34,renal column,Medullary Thick Ascending Limb,CL:1001108,5.4426,-0.0637985,0.260962,0.000213468,#8B68EB,sphere
35,renal column,Cortical Thick Ascending Limb,CL:1001109,16.3483,-0.0692541,0.297426,-0.0162854,#51E1E9,sphere
36,renal column,Cortical Thick Ascending Limb,CL:1001109,16.3483,-0.0536318,0.296851,-0.0212838,#51E1E9,sphere
37,renal column,Cortical Thick Ascending Limb,CL:1001109,16.3483,-0.0535646,0.300048,-0.0232691,#51E1E9,sphere
38,renal column,Cortical Thick Ascending Limb,CL:1001109,16.3483,-0.0733974,0.287321,-0.0179978,#51E1E9,sphere
39,renal column,Proximal Tubule Epithelial Segment 3,CL:4030011,3.2039,-0.0603926,0.314019,-0.0292436,#9192BA,sphere
40,renal column,Outer Medullary Collecting Duct Principal,CL:1000716,0.8626,-0.0523354,0.273562,-0.0142175,#9192BA,sphere
41,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,14.3767,-0.0519744,0.25115,0.0234082,#CD8490,sphere
42,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,14.3767,-0.088946,0.306432,-0.0290606,#CD8490,sphere
43,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,14.3767,-0.0385421,0.318336,-0.0051227,#CD8490,sphere
44,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,14.3767,-0.0593328,0.231231,0.0162152,#CD8490,sphere
45,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,14.3767,-0.0403597,0.278601,0.00265718,#CD8490,sphere
46,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,14.3767,-0.0450956,0.253975,0.00642367,#CD8490,sphere
47,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,14.3767,-0.0828876,0.296924,-0.00134352,#CD8490,sphere
48,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,14.3767,-0.0722478,0.291984,-0.0429269,#CD8490,sphere
49,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,14.3767,-0.0878621,0.251528,-0.0138283,#CD8490,sphere
50,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,14.3767,-0.0505482,0.319051,-0.0047026,#CD8490,sphere
51,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,14.3767,-0.045381,0.331372,-0.0472318,#CD8490,sphere
52,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,14.3767,-0.0963087,0.277,-0.016503,#CD8490,sphere
53,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,14.3767,-0.067038,0.236798,-0.00325659,#CD8490,sphere
54,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,14.3767,-0.0952891,0.254172,-0.00133717,#CD8490,sphere
55,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,14.3767,-0.0447332,0.334891,-0.0156497,#CD8490,sphere
56,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,14.3767,-0.0900198,0.297433,-0.00779284,#CD8490,sphere
57,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,14.3767,-0.0863707,0.283171,-0.0332252,#CD8490,sphere
58,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,14.3767,-0.0361,0.330828,-0.0135339,#CD8490,sphere
59,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,8.1023,-0.0831056,0.31732,-0.0343536,#75D68A,sphere
60,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,8.1023,-0.0902528,0.299708,-0.00964439,#75D68A,sphere
61,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,8.1023,-0.0437538,0.333122,-0.0136761,#75D68A,sphere
62,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,8.1023,-0.0861669,0.302489,-0.00555534,#75D68A,sphere
63,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,8.1023,-0.0633662,0.33139,-0.0206092,#75D68A,sphere
64,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,8.1023,-0.06412,0.231061,0.0167418,#75D68A,sphere
65,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,8.1023,-0.0753538,0.231817,0.0119341,#75D68A,sphere
66,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,8.1023,-0.0652783,0.230402,0.0154365,#75D68A,sphere
67,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,8.1023,-0.0740505,0.24274,-0.0103915,#75D68A,sphere
68,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,8.1023,-0.0511177,0.33876,-0.0249619,#75D68A,sphere
69,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,8.1023,-0.0815167,0.283786,-0.0365731,#75D68A,sphere
70,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,5.4426,-0.0837636,0.253047,0.0126914,#8B68EB,sphere
71,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,5.4426,-0.078935,0.306102,-0.00155892,#8B68EB,sphere
72,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,5.4426,-0.0357922,0.302064,-0.0160668,#8B68EB,sphere
73,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,5.4426,-0.0740876,0.294404,-0.0448529,#8B68EB,sphere
74,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,5.4426,-0.0478041,0.275664,-0.0168949,#8B68EB,sphere
75,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,5.4426,-0.0847646,0.237623,-0.00193605,#8B68EB,sphere
76,kidney capsule,Connecting Tubule,CL:1000768,6.6441,-0.0822282,0.257498,0.0120422,#507AED,sphere
77,kidney capsule,Connecting Tubule,CL:1000768,6.6441,-0.0353061,0.324147,-0.00894772,#507AED,sphere
78,kidney capsule,Connecting Tubule,CL:1000768,6.6441,-0.0488159,0.249421,0.0036718,#507AED,sphere
79,kidney capsule,Connecting Tubule,CL:1000768,6.6441,-0.0710316,0.230661,0.0133078,#507AED,sphere
80,kidney capsule,Connecting Tubule,CL:1000768,6.6441,-0.0792749,0.319306,-0.0409102,#507AED,sphere
81,kidney capsule,Ascending Thin Limb,CL:1001107,5.9047,-0.095205,0.266792,-0.0032138,#E154D8,sphere
82,kidney capsule,Ascending Thin Limb,CL:1001107,5.9047,-0.060828,0.274732,-0.0274855,#E154D8,sphere
83,kidney capsule,Ascending Thin Limb,CL:1001107,5.9047,-0.0510595,0.267669,-0.0148934,#E154D8,sphere
84,kidney capsule,Ascending Thin Limb,CL:1001107,5.9047,-0.0818947,0.246869,0.0148801,#E154D8,sphere
85,kidney capsule,Ascending Thin Limb,CL:1001107,5.9047,-0.0803263,0.319323,-0.0185665,#E154D8,sphere
86,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,16.3483,-0.0514563,0.320907,-0.00513322,#51E1E9,sphere
87,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,16.3483,-0.0820073,0.319527,-0.0305411,#51E1E9,sphere
88,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,16.3483,-0.0860138,0.308746,-0.0369943,#51E1E9,sphere
89,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,16.3483,-0.0326159,0.310055,-0.0115546,#51E1E9,sphere
90,kidney capsule,Proximal Tubule Epithelial Segment 1,CL:4030009,5.8739,-0.0821445,0.288893,-0.0399696,#E5E368,sphere
91,kidney capsule,Proximal Tubule Epithelial Segment 1,CL:4030009,5.8739,-0.0322723,0.312245,-0.0122042,#E5E368,sphere
92,kidney capsule,Proximal Tubule Epithelial Segment 1,CL:4030009,5.8739,-0.0949719,0.265852,-0.014415,#E5E368,sphere
93,kidney capsule,Proximal Tubule Epithelial Segment 1,CL:4030009,5.8739,-0.0529278,0.318231,-0.0491816,#E5E368,sphere
94,kidney capsule,Proximal Tubule Epithelial Segment 3,CL:4030011,3.2039,-0.046029,0.265377,-0.00623614,#9192BA,sphere
