index,as_label,cell_type,cell_id,organ_percentage,x,y,z,hex_color,marker_shape
26,renal column,Descending Thin Limb Type 1,CL:4030012,9.8938,0.0636445,0.232409,-0.103909,#75D68A,sphere
27,renal column,Descending Thin Limb Type 1,CL:4030012,9.8938,0.0918406,0.217097,-0.0827609,#75D68A,sphere
28,renal column,Descending Thin Limb Type 1,CL:4030012,9.8938,0.0608505,0.261296,-0.10328,#75D68A,sphere
29,renal column,Descending Thin Limb Type 1,CL:4030012,9.8938,0.0990507,0.228525,-0.106178,#75D68A,sphere
30,renal column,Descending Thin Limb Type 1,CL:4030012,9.8938,0.0921243,0.236609,-0.103635,#75D68A,sphere
31,renal column,Descending Thin Limb Type 1,CL:4030012,9.8938,0.0739704,0.265562,-0.114392,#75D68A,sphere
32,renal column,Descending Thin Limb Type 1,CL:4030012,9.8938,0.0912198,0.216298,-0.0989571,#75D68A,sphere
33,renal column,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0710624,0.271873,-0.102364,#51E1E9,sphere
34,renal column,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0792546,0.207519,-0.0943042,#51E1E9,sphere
35,renal column,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0950015,0.195279,-0.085313,#51E1E9,sphere
36,renal column,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0927355,0.220887,-0.101138,#51E1E9,sphere
37,renal column,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0560156,0.264999,-0.102223,#51E1E9,sphere
38,renal column,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0630563,0.239907,-0.101862,#51E1E9,sphere
39,renal column,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0845952,0.248702,-0.0887873,#51E1E9,sphere
40,renal column,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.092528,0.2528,-0.112962,#51E1E9,sphere
41,renal column,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0789955,0.230926,-0.0852961,#51E1E9,sphere
42,renal column,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0887223,0.219271,-0.103318,#51E1E9,sphere
43,renal column,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0760359,0.255232,-0.101967,#51E1E9,sphere
44,renal column,Ascending Thin Limb,CL:1001107,4.679,0.0764864,0.258609,-0.0973055,#8B68EB,sphere
45,renal column,Ascending Thin Limb,CL:1001107,4.679,0.0843426,0.253462,-0.124399,#8B68EB,sphere
46,renal column,Ascending Thin Limb,CL:1001107,4.679,0.0975779,0.226916,-0.0876567,#8B68EB,sphere
47,renal column,Ascending Thin Limb,CL:1001107,4.679,0.0809669,0.235697,-0.114217,#8B68EB,sphere
48,renal column,Ascending Thin Limb,CL:1001107,4.679,0.056238,0.243157,-0.101258,#8B68EB,sphere
49,renal column,Ascending Thin Limb,CL:1001107,4.679,0.0709573,0.273463,-0.121283,#8B68EB,sphere
50,renal column,Ascending Thin Limb,CL:1001107,4.679,0.0852638,0.257223,-0.114884,#8B68EB,sphere
51,renal column,Ascending Thin Limb,CL:1001107,4.679,0.0767478,0.252035,-0.101886,#8B68EB,sphere
52,renal column,Connecting Tubule,CL:1000768,7.5853,0.0628292,0.244936,-0.104183,#507AED,sphere
53,renal column,Connecting Tubule,CL:1000768,7.5853,0.0881582,0.216989,-0.078862,#507AED,sphere
54,renal column,Connecting Tubule,CL:1000768,7.5853,0.0928418,0.21417,-0.0797852,#507AED,sphere
55,renal column,Connecting Tubule,CL:1000768,7.5853,0.0782495,0.22138,-0.116476,#507AED,sphere
56,renal column,Connecting Tubule,CL:1000768,7.5853,0.0823465,0.262122,-0.093762,#507AED,sphere
57,renal column,Connecting Tubule,CL:1000768,7.5853,0.0992235,0.209138,-0.0844736,#507AED,sphere
58,renal column,Connecting Tubule,CL:1000768,7.5853,0.0853783,0.231962,-0.101138,#507AED,sphere
59,renal column,Connecting Tubule,CL:1000768,7.5853,0.0819191,0.247544,-0.0882009,#507AED,sphere
60,renal column,Descending Thin Limb Type 2,CL:4030013,5.2561,0.0716308,0.242931,-0.106041,#E5E368,sphere
61,renal column,Descending Thin Limb Type 2,CL:4030013,5.2561,0.0925455,0.215363,-0.096861,#E5E368,sphere
62,renal column,Descending Thin Limb Type 2,CL:4030013,5.2561,0.0859131,0.229322,-0.0980495,#E5E368,sphere
63,renal column,Descending Thin Limb Type 2,CL:4030013,5.2561,0.0864076,0.256392,-0.0923828,#E5E368,sphere
64,renal column,Descending Thin Limb Type 2,CL:4030013,5.2561,0.057657,0.2795,-0.109089,#E5E368,sphere
65,renal column,Descending Thin Limb Type 2,CL:4030013,5.2561,0.0647727,0.251115,-0.105391,#E5E368,sphere
66,renal column,Distal Convoluted Tubule Type 1,CL:4030016,9.7805,0.0745291,0.251116,-0.100293,#F4A42C,sphere
67,renal column,Distal Convoluted Tubule Type 1,CL:4030016,9.7805,0.0824397,0.243974,-0.0905443,#F4A42C,sphere
68,renal column,Distal Convoluted Tubule Type 1,CL:4030016,9.7805,0.0930624,0.25055,-0.117282,#F4A42C,sphere
69,renal column,Distal Convoluted Tubule Type 1,CL:4030016,9.7805,0.0815106,0.243566,-0.117669,#F4A42C,sphere
70,renal column,Distal Convoluted Tubule Type 1,CL:4030016,9.7805,0.0764308,0.19853,-0.0827063,#F4A42C,sphere
71,renal column,Medullary Thick Ascending Limb,CL:1001108,7.3585,0.0564663,0.284208,-0.11398,#E154D8,sphere
72,renal column,Medullary Thick Ascending Limb,CL:1001108,7.3585,0.0867883,0.21467,-0.0762723,#E154D8,sphere
73,renal column,Medullary Thick Ascending Limb,CL:1001108,7.3585,0.0871784,0.228346,-0.101078,#E154D8,sphere
74,renal column,Medullary Thick Ascending Limb,CL:1001108,7.3585,0.0941302,0.246687,-0.114835,#E154D8,sphere
75,renal column,Medullary Thick Ascending Limb,CL:1001108,7.3585,0.0747981,0.223829,-0.115446,#E154D8,sphere
76,renal column,Cortical Thick Ascending Limb,CL:1001109,11.8623,0.0706307,0.211813,-0.0747477,#CD8490,sphere
77,renal column,Cortical Thick Ascending Limb,CL:1001109,11.8623,0.083895,0.244368,-0.0905413,#CD8490,sphere
78,renal column,Proximal Tubule Epithelial Segment 3,CL:4030011,1.0306,0.0789122,0.232802,-0.105,#9192BA,sphere
79,renal column,Proximal Tubule Epithelial Segment 3,CL:4030011,1.0306,0.0924209,0.250868,-0.0911144,#9192BA,sphere
80,renal column,Parietal Epithelial,CL:1000452,1.7417,0.0750083,0.217489,-0.0764052,#9192BA,sphere
81,renal column,Cortical Collecting Duct Intercalated Type A,CL:1000715,1.4222,0.102667,0.223886,-0.0913106,#9192BA,sphere
82,renal column,Cortical Collecting Duct Principal,CL:1000714,4.4316,0.0808066,0.265768,-0.108866,#DF4B40,sphere
83,renal column,Fibroblast,CL:0000057,1.7417,0.0763412,0.236123,-0.115488,#9192BA,sphere
84,renal column,T,CL:0000084,0.1958,0.0761964,0.226328,-0.09475,#9192BA,sphere
85,renal column,B,CL:0000236,0.371,0.0767251,0.234055,-0.114339,#9192BA,sphere
86,renal column,Mesangial,CL:0000650,0.4432,0.0986222,0.239236,-0.106361,#9192BA,sphere
87,renal column,Descending Thin Limb Type 3,CL:4030014,1.2367,0.0704396,0.275329,-0.11197,#9192BA,sphere
88,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0768465,0.233542,-0.0669874,#51E1E9,sphere
89,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0632604,0.256694,-0.131953,#51E1E9,sphere
90,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0883163,0.216278,-0.0634909,#51E1E9,sphere
91,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0551777,0.241225,-0.121845,#51E1E9,sphere
92,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0708839,0.26885,-0.0837147,#51E1E9,sphere
93,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.103049,0.235511,-0.0779065,#51E1E9,sphere
94,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0912475,0.271101,-0.120709,#51E1E9,sphere
95,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0972418,0.238162,-0.126114,#51E1E9,sphere
96,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0505448,0.252917,-0.12043,#51E1E9,sphere
97,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0556425,0.216336,-0.087851,#51E1E9,sphere
98,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0874955,0.202878,-0.0652757,#51E1E9,sphere
99,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0943898,0.27085,-0.107185,#51E1E9,sphere
100,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.111063,0.222332,-0.102201,#51E1E9,sphere
101,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0455611,0.26797,-0.0905066,#51E1E9,sphere
102,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0979018,0.218973,-0.121165,#51E1E9,sphere
103,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.110553,0.224107,-0.0850752,#51E1E9,sphere
104,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0851358,0.202559,-0.0651153,#51E1E9,sphere
105,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0515298,0.24421,-0.118196,#51E1E9,sphere
106,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0799096,0.215123,-0.0620489,#51E1E9,sphere
107,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0737883,0.281211,-0.133531,#51E1E9,sphere
108,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.103754,0.243599,-0.0817862,#51E1E9,sphere
109,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.085377,0.240487,-0.0685298,#51E1E9,sphere
110,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0646925,0.206634,-0.114042,#51E1E9,sphere
111,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0506756,0.297267,-0.118417,#51E1E9,sphere
112,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0727086,0.240179,-0.0690915,#51E1E9,sphere
113,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.100344,0.257506,-0.12161,#51E1E9,sphere
114,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0888388,0.17742,-0.0874515,#51E1E9,sphere
115,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0905847,0.274707,-0.0994046,#51E1E9,sphere
116,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0857853,0.279115,-0.115656,#51E1E9,sphere
117,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0608792,0.218578,-0.118061,#51E1E9,sphere
118,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0636996,0.257025,-0.132629,#51E1E9,sphere
119,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0655528,0.210766,-0.0666105,#51E1E9,sphere
120,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0772858,0.256069,-0.13809,#51E1E9,sphere
121,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0618518,0.286536,-0.0947385,#51E1E9,sphere
122,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.040671,0.280458,-0.103735,#51E1E9,sphere
123,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.108963,0.203599,-0.0882071,#51E1E9,sphere
124,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0660673,0.236233,-0.0983367,#51E1E9,sphere
125,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0570729,0.228741,-0.118077,#51E1E9,sphere
126,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.087988,0.243314,-0.133949,#51E1E9,sphere
127,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0695628,0.287617,-0.0986268,#51E1E9,sphere
128,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0592375,0.215158,-0.0742724,#51E1E9,sphere
129,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3248,0.0626997,0.220244,-0.0696306,#51E1E9,sphere
130,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7805,0.0628417,0.29803,-0.11399,#F4A42C,sphere
131,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7805,0.051435,0.241486,-0.0949779,#F4A42C,sphere
132,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7805,0.062843,0.192886,-0.0771712,#F4A42C,sphere
133,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7805,0.107549,0.207434,-0.101568,#F4A42C,sphere
134,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7805,0.0419911,0.286647,-0.10641,#F4A42C,sphere
135,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7805,0.0992148,0.248649,-0.125455,#F4A42C,sphere
136,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7805,0.0988046,0.23057,-0.124209,#F4A42C,sphere
137,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7805,0.0918853,0.269323,-0.122984,#F4A42C,sphere
138,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7805,0.0654327,0.189859,-0.0751374,#F4A42C,sphere
139,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7805,0.11156,0.230694,-0.105016,#F4A42C,sphere
140,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7805,0.0490182,0.291472,-0.0995897,#F4A42C,sphere
141,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7805,0.0738765,0.18665,-0.101301,#F4A42C,sphere
142,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7805,0.0679602,0.265014,-0.136828,#F4A42C,sphere
143,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7805,0.0769206,0.212225,-0.12291,#F4A42C,sphere
144,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7805,0.109197,0.222665,-0.107076,#F4A42C,sphere
145,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7805,0.0456961,0.248376,-0.108899,#F4A42C,sphere
146,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7805,0.0595473,0.212995,-0.0747743,#F4A42C,sphere
147,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7805,0.067795,0.219018,-0.0655457,#F4A42C,sphere
148,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7805,0.0564729,0.204928,-0.0855359,#F4A42C,sphere
149,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7805,0.0907047,0.2549,-0.133404,#F4A42C,sphere
150,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7805,0.0627434,0.244181,-0.128844,#F4A42C,sphere
151,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7805,0.0802483,0.269388,-0.085399,#F4A42C,sphere
152,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7805,0.103362,0.228783,-0.118697,#F4A42C,sphere
153,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7805,0.0467939,0.284299,-0.123863,#F4A42C,sphere
154,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7805,0.0745744,0.290003,-0.107308,#F4A42C,sphere
155,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7805,0.0975671,0.211498,-0.118162,#F4A42C,sphere
156,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3585,0.0989213,0.213226,-0.118111,#E154D8,sphere
157,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3585,0.0725833,0.268335,-0.0835128,#E154D8,sphere
158,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3585,0.108887,0.22369,-0.0821716,#E154D8,sphere
159,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3585,0.0826191,0.269169,-0.0866151,#E154D8,sphere
160,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3585,0.065807,0.243581,-0.130815,#E154D8,sphere
161,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3585,0.068934,0.198523,-0.110663,#E154D8,sphere
162,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3585,0.0607876,0.211255,-0.113075,#E154D8,sphere
163,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3585,0.0501773,0.240196,-0.0979265,#E154D8,sphere
164,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3585,0.04416,0.252443,-0.0974708,#E154D8,sphere
165,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3585,0.0818567,0.213445,-0.062175,#E154D8,sphere
166,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3585,0.0578007,0.205289,-0.0979137,#E154D8,sphere
167,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3585,0.083179,0.283344,-0.106299,#E154D8,sphere
168,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3585,0.0565013,0.206652,-0.0926714,#E154D8,sphere
169,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3585,0.0604146,0.214396,-0.0730468,#E154D8,sphere
170,kidney capsule,Connecting Tubule,CL:1000768,7.5853,0.0950236,0.192668,-0.0694641,#507AED,sphere
171,kidney capsule,Connecting Tubule,CL:1000768,7.5853,0.0460252,0.28099,-0.0929728,#507AED,sphere
172,kidney capsule,Connecting Tubule,CL:1000768,7.5853,0.0528475,0.282744,-0.0915649,#507AED,sphere
173,kidney capsule,Connecting Tubule,CL:1000768,7.5853,0.0814294,0.282029,-0.119109,#507AED,sphere
174,kidney capsule,Connecting Tubule,CL:1000768,7.5853,0.0978868,0.250501,-0.0795974,#507AED,sphere
175,kidney capsule,Connecting Tubule,CL:1000768,7.5853,0.0716812,0.213404,-0.0635733,#507AED,sphere
176,kidney capsule,Connecting Tubule,CL:1000768,7.5853,0.0404568,0.274288,-0.102216,#507AED,sphere
177,kidney capsule,Connecting Tubule,CL:1000768,7.5853,0.0757007,0.289523,-0.111227,#507AED,sphere
178,kidney capsule,Connecting Tubule,CL:1000768,7.5853,0.0469066,0.242677,-0.0984621,#507AED,sphere
179,kidney capsule,Connecting Tubule,CL:1000768,7.5853,0.0897429,0.239702,-0.0698215,#507AED,sphere
180,kidney capsule,Connecting Tubule,CL:1000768,7.5853,0.0938585,0.178482,-0.0834376,#507AED,sphere
181,kidney capsule,Connecting Tubule,CL:1000768,7.5853,0.0673521,0.215186,-0.0657997,#507AED,sphere
182,kidney capsule,Connecting Tubule,CL:1000768,7.5853,0.0507296,0.244797,-0.092474,#507AED,sphere
183,kidney capsule,Ascending Thin Limb,CL:1001107,4.679,0.103428,0.18978,-0.0820565,#8B68EB,sphere
184,kidney capsule,Ascending Thin Limb,CL:1001107,4.679,0.0989887,0.237659,-0.124835,#8B68EB,sphere
185,kidney capsule,Ascending Thin Limb,CL:1001107,4.679,0.0575834,0.226056,-0.0967791,#8B68EB,sphere
186,kidney capsule,Ascending Thin Limb,CL:1001107,4.679,0.0956974,0.179823,-0.0808374,#8B68EB,sphere
187,kidney capsule,Ascending Thin Limb,CL:1001107,4.679,0.0740267,0.287375,-0.123248,#8B68EB,sphere
188,kidney capsule,Ascending Thin Limb,CL:1001107,4.679,0.0987674,0.198981,-0.108384,#8B68EB,sphere
189,kidney capsule,Ascending Thin Limb,CL:1001107,4.679,0.0665091,0.259339,-0.0842331,#8B68EB,sphere
190,kidney capsule,Ascending Thin Limb,CL:1001107,4.679,0.0474058,0.260539,-0.118237,#8B68EB,sphere
191,kidney capsule,Ascending Thin Limb,CL:1001107,4.679,0.0828474,0.259494,-0.078196,#8B68EB,sphere
192,kidney capsule,Ascending Thin Limb,CL:1001107,4.679,0.0623462,0.295396,-0.10411,#8B68EB,sphere
193,kidney capsule,Ascending Thin Limb,CL:1001107,4.679,0.0715712,0.231242,-0.12946,#8B68EB,sphere
194,kidney capsule,Ascending Thin Limb,CL:1001107,4.679,0.0741681,0.231295,-0.13039,#8B68EB,sphere
195,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,11.8623,0.0546426,0.217593,-0.0958158,#CD8490,sphere
196,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,11.8623,0.0838963,0.178835,-0.0915614,#CD8490,sphere
197,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,11.8623,0.0663124,0.268588,-0.136344,#CD8490,sphere
198,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,11.8623,0.108162,0.251968,-0.10508,#CD8490,sphere
199,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,11.8623,0.0835973,0.17615,-0.081078,#CD8490,sphere
200,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,11.8623,0.0458832,0.25916,-0.114751,#CD8490,sphere
201,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,11.8623,0.0794194,0.181724,-0.0959657,#CD8490,sphere
202,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,11.8623,0.0872572,0.238024,-0.133259,#CD8490,sphere
203,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,11.8623,0.0565824,0.223887,-0.114048,#CD8490,sphere
204,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,11.8623,0.0746432,0.179312,-0.0806131,#CD8490,sphere
205,kidney capsule,Proximal Tubule Epithelial Segment 1,CL:4030009,2.4941,0.109841,0.206176,-0.0887952,#9192BA,sphere
206,kidney capsule,Proximal Tubule Epithelial Segment 1,CL:4030009,2.4941,0.108661,0.246378,-0.0925165,#9192BA,sphere
207,kidney capsule,Proximal Tubule Epithelial Segment 1,CL:4030009,2.4941,0.0820194,0.230361,-0.0657877,#9192BA,sphere
208,kidney capsule,Proximal Tubule Epithelial Segment 1,CL:4030009,2.4941,0.0499226,0.278527,-0.127566,#9192BA,sphere
209,kidney capsule,Proximal Tubule Epithelial Segment 1,CL:4030009,2.4941,0.0941272,0.207991,-0.0669004,#9192BA,sphere
210,kidney capsule,Proximal Tubule Epithelial Segment 1,CL:4030009,2.4941,0.101635,0.262796,-0.0990278,#9192BA,sphere
211,kidney capsule,Proximal Tubule Epithelial Segment 1,CL:4030009,2.4941,0.0710819,0.18189,-0.0864389,#9192BA,sphere
212,kidney capsule,Proximal Tubule Epithelial Segment 1,CL:4030009,2.4941,0.0697421,0.258984,-0.0790382,#9192BA,sphere
213,kidney capsule,Proximal Tubule Epithelial Segment 1,CL:4030009,2.4941,0.0865243,0.275649,-0.122992,#9192BA,sphere
214,kidney capsule,Proximal Tubule Epithelial Segment 1,CL:4030009,2.4941,0.0875905,0.259395,-0.135682,#9192BA,sphere
215,kidney capsule,Proximal Tubule Epithelial Segment 3,CL:4030011,1.0306,0.10146,0.19603,-0.102779,#9192BA,sphere
216,kidney capsule,Proximal Tubule Epithelial Segment 3,CL:4030011,1.0306,0.0740356,0.230535,-0.0816961,#9192BA,sphere
217,kidney capsule,Proximal Tubule Epithelial Segment 3,CL:4030011,1.0306,0.104213,0.193224,-0.0931957,#9192BA,sphere
218,kidney capsule,Proximal Tubule Epithelial Segment 3,CL:4030011,1.0306,0.0625148,0.230881,-0.124032,#9192BA,sphere
219,kidney capsule,Proximal Tubule Epithelial Segment 3,CL:4030011,1.0306,0.0603139,0.225571,-0.0939371,#9192BA,sphere
220,kidney capsule,Proximal Tubule Epithelial Segment 3,CL:4030011,1.0306,0.062232,0.192659,-0.0859794,#9192BA,sphere
221,kidney capsule,Proximal Tubule Epithelial Segment 3,CL:4030011,1.0306,0.0453722,0.262087,-0.0912237,#9192BA,sphere
222,kidney capsule,Proximal Tubule Epithelial Segment 3,CL:4030011,1.0306,0.0475795,0.265899,-0.0893906,#9192BA,sphere
