index,as_label,cell_type,cell_id,organ_percentage,cell_count,x,y,z,hex_color,marker_shape
33,renal column,Descending Thin Limb Type 1,CL:4030012,9.8877,490270,0.0726232,0.207028,-0.0754038,#8DC599,sphere
34,renal column,Descending Thin Limb Type 1,CL:4030012,9.8877,490270,0.0816109,0.228168,-0.0790673,#8DC599,sphere
35,renal column,Descending Thin Limb Type 1,CL:4030012,9.8877,490270,0.0691725,0.276891,-0.1029,#8DC599,sphere
36,renal column,Descending Thin Limb Type 1,CL:4030012,9.8877,490270,0.0945248,0.235465,-0.113265,#8DC599,sphere
37,renal column,Descending Thin Limb Type 1,CL:4030012,9.8877,490270,0.087833,0.247491,-0.0976126,#8DC599,sphere
38,renal column,Descending Thin Limb Type 1,CL:4030012,9.8877,490270,0.0943494,0.21054,-0.0921971,#8DC599,sphere
39,renal column,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.0839577,0.222512,-0.102364,#70A5A8,sphere
40,renal column,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.0563002,0.261075,-0.115206,#70A5A8,sphere
41,renal column,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.0838171,0.242036,-0.101226,#70A5A8,sphere
42,renal column,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.0652664,0.264251,-0.121231,#70A5A8,sphere
43,renal column,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.0635346,0.252369,-0.117602,#70A5A8,sphere
44,renal column,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.0858577,0.24301,-0.12116,#70A5A8,sphere
45,renal column,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.0899375,0.20266,-0.0767695,#70A5A8,sphere
46,renal column,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.0597689,0.262791,-0.102114,#70A5A8,sphere
47,renal column,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.0711668,0.239888,-0.120648,#70A5A8,sphere
48,renal column,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.0784394,0.211123,-0.100046,#70A5A8,sphere
49,renal column,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.0849719,0.209067,-0.0751793,#70A5A8,sphere
50,renal column,Ascending Thin Limb,CL:1001107,4.6864,233017,0.0605927,0.248027,-0.114652,#CD8490,sphere
51,renal column,Ascending Thin Limb,CL:1001107,4.6864,233017,0.0817097,0.187928,-0.0822833,#CD8490,sphere
52,renal column,Ascending Thin Limb,CL:1001107,4.6864,233017,0.0898536,0.233064,-0.0804356,#CD8490,sphere
53,renal column,Ascending Thin Limb,CL:1001107,4.6864,233017,0.0733425,0.209915,-0.103781,#CD8490,sphere
54,renal column,Ascending Thin Limb,CL:1001107,4.6864,233017,0.0767012,0.26257,-0.110197,#CD8490,sphere
55,renal column,Ascending Thin Limb,CL:1001107,4.6864,233017,0.0713583,0.269133,-0.114651,#CD8490,sphere
56,renal column,Ascending Thin Limb,CL:1001107,4.6864,233017,0.0811595,0.214733,-0.0996787,#CD8490,sphere
57,renal column,Ascending Thin Limb,CL:1001107,4.6864,233017,0.071514,0.253058,-0.124887,#CD8490,sphere
58,renal column,Connecting Tubule,CL:1000768,7.5909,377484,0.0746408,0.248495,-0.102716,#F9CE8D,sphere
59,renal column,Connecting Tubule,CL:1000768,7.5909,377484,0.0726982,0.242188,-0.105713,#F9CE8D,sphere
60,renal column,Connecting Tubule,CL:1000768,7.5909,377484,0.0867313,0.237936,-0.109445,#F9CE8D,sphere
61,renal column,Connecting Tubule,CL:1000768,7.5909,377484,0.0906674,0.2192,-0.088405,#F9CE8D,sphere
62,renal column,Connecting Tubule,CL:1000768,7.5909,377484,0.0800799,0.243978,-0.11465,#F9CE8D,sphere
63,renal column,Connecting Tubule,CL:1000768,7.5909,377484,0.0894292,0.24518,-0.0977828,#F9CE8D,sphere
64,renal column,Connecting Tubule,CL:1000768,7.5909,377484,0.0594808,0.250823,-0.110058,#F9CE8D,sphere
65,renal column,Connecting Tubule,CL:1000768,7.5909,377484,0.0656042,0.234997,-0.108054,#F9CE8D,sphere
66,renal column,Descending Thin Limb Type 2,CL:4030013,5.2529,258179,0.0577116,0.268641,-0.115997,#95CBCF,sphere
67,renal column,Descending Thin Limb Type 2,CL:4030013,5.2529,258179,0.0698117,0.239867,-0.101909,#95CBCF,sphere
68,renal column,Descending Thin Limb Type 2,CL:4030013,5.2529,258179,0.0733186,0.245938,-0.106079,#95CBCF,sphere
69,renal column,Descending Thin Limb Type 2,CL:4030013,5.2529,258179,0.0808174,0.219625,-0.0928449,#95CBCF,sphere
70,renal column,Descending Thin Limb Type 2,CL:4030013,5.2529,258179,0.0590398,0.27581,-0.110134,#95CBCF,sphere
71,renal column,Descending Thin Limb Type 2,CL:4030013,5.2529,258179,0.080127,0.221584,-0.0865497,#95CBCF,sphere
72,renal column,Distal Convoluted Tubule Type 1,CL:4030016,9.7744,484339,0.0821919,0.257159,-0.0919634,#E97B74,sphere
73,renal column,Distal Convoluted Tubule Type 1,CL:4030016,9.7744,484339,0.0760903,0.233866,-0.10443,#E97B74,sphere
74,renal column,Distal Convoluted Tubule Type 1,CL:4030016,9.7744,484339,0.0750818,0.235886,-0.117408,#E97B74,sphere
75,renal column,Distal Convoluted Tubule Type 1,CL:4030016,9.7744,484339,0.0824293,0.23239,-0.106667,#E97B74,sphere
76,renal column,Distal Convoluted Tubule Type 1,CL:4030016,9.7744,484339,0.091241,0.22745,-0.0949606,#E97B74,sphere
77,renal column,Medullary Thick Ascending Limb,CL:1001108,7.354,366622,0.0807288,0.241622,-0.117451,#637597,sphere
78,renal column,Medullary Thick Ascending Limb,CL:1001108,7.354,366622,0.0748452,0.206712,-0.103707,#637597,sphere
79,renal column,Medullary Thick Ascending Limb,CL:1001108,7.354,366622,0.0709597,0.234286,-0.106985,#637597,sphere
80,renal column,Medullary Thick Ascending Limb,CL:1001108,7.354,366622,0.081615,0.236751,-0.109399,#637597,sphere
81,renal column,Medullary Thick Ascending Limb,CL:1001108,7.354,366622,0.0956504,0.217561,-0.0798988,#637597,sphere
82,renal column,Cortical Thick Ascending Limb,CL:1001109,11.855,585540,0.0811573,0.240413,-0.112802,#EDB8AC,sphere
83,renal column,Cortical Thick Ascending Limb,CL:1001109,11.855,585540,0.0838513,0.265629,-0.111959,#EDB8AC,sphere
84,renal column,Proximal Tubule Epithelial Segment 3,CL:4030011,1.03,54254,0.077793,0.219575,-0.0880437,#95CBCF,sphere
85,renal column,Proximal Tubule Epithelial Segment 3,CL:4030011,1.03,54254,0.0749008,0.238354,-0.109706,#95CBCF,sphere
86,renal column,Parietal Epithelial,CL:1000452,1.7407,88480,0.0870712,0.23906,-0.105211,#95CBCF,sphere
87,renal column,Cortical Collecting Duct Intercalated Type A,CL:1000715,1.4214,72574,0.0971827,0.211849,-0.09097,#95CBCF,sphere
88,renal column,Cortical Collecting Duct Principal,CL:1000714,4.4289,221495,0.0790649,0.265071,-0.116441,#95CBCF,sphere
89,renal column,Fibroblast,CL:0000057,1.7407,91216,0.0981943,0.238604,-0.11111,#95CBCF,sphere
90,renal column,T,CL:0000084,0.1957,13659,0.0659237,0.235784,-0.110514,#95CBCF,sphere
91,renal column,B,CL:0000236,0.3708,23536,0.065856,0.248153,-0.103682,#95CBCF,sphere
92,renal column,Mesangial,CL:0000650,0.4429,26610,0.0819952,0.265487,-0.120781,#95CBCF,sphere
93,renal column,Descending Thin Limb Type 3,CL:4030014,1.236,66413,0.0742795,0.223602,-0.0990497,#95CBCF,sphere
94,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.101198,0.238831,-0.123259,#70A5A8,sphere
95,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.105409,0.192567,-0.0867944,#70A5A8,sphere
96,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.083215,0.181246,-0.0962606,#70A5A8,sphere
97,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.0614526,0.236286,-0.125213,#70A5A8,sphere
98,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.0912529,0.224957,-0.127835,#70A5A8,sphere
99,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.111615,0.216598,-0.097651,#70A5A8,sphere
100,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.0460273,0.269715,-0.119698,#70A5A8,sphere
101,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.0644161,0.266892,-0.135068,#70A5A8,sphere
102,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.0900757,0.267868,-0.0889141,#70A5A8,sphere
103,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.105651,0.243527,-0.118497,#70A5A8,sphere
104,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.092537,0.231248,-0.0694948,#70A5A8,sphere
105,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.079543,0.237562,-0.133653,#70A5A8,sphere
106,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.0616922,0.210079,-0.0715015,#70A5A8,sphere
107,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.107889,0.215614,-0.106918,#70A5A8,sphere
108,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.0431802,0.263429,-0.10716,#70A5A8,sphere
109,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.0744176,0.261424,-0.0786988,#70A5A8,sphere
110,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.0687899,0.187479,-0.0958596,#70A5A8,sphere
111,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.0474183,0.263393,-0.0900331,#70A5A8,sphere
112,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.076857,0.184765,-0.100429,#70A5A8,sphere
113,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.0422177,0.26115,-0.0958121,#70A5A8,sphere
114,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.0820089,0.201296,-0.1172,#70A5A8,sphere
115,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.0454045,0.249359,-0.0945996,#70A5A8,sphere
116,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.0738694,0.257222,-0.137572,#70A5A8,sphere
117,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.0923619,0.198104,-0.0671583,#70A5A8,sphere
118,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.0673728,0.231995,-0.0976721,#70A5A8,sphere
119,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.0794976,0.246651,-0.13616,#70A5A8,sphere
120,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.102459,0.207793,-0.111041,#70A5A8,sphere
121,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.0714513,0.242601,-0.132889,#70A5A8,sphere
122,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.0587743,0.20521,-0.101878,#70A5A8,sphere
123,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.0637952,0.297471,-0.113799,#70A5A8,sphere
124,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.0701679,0.2367,-0.083846,#70A5A8,sphere
125,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.0534464,0.229851,-0.107205,#70A5A8,sphere
126,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.112144,0.219181,-0.0960293,#70A5A8,sphere
127,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.0959252,0.25436,-0.128395,#70A5A8,sphere
128,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.10427,0.22324,-0.0762562,#70A5A8,sphere
129,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.0905673,0.242304,-0.0709184,#70A5A8,sphere
130,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.0622429,0.264513,-0.0864241,#70A5A8,sphere
131,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.0967301,0.18119,-0.0805352,#70A5A8,sphere
132,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.0909474,0.275711,-0.107422,#70A5A8,sphere
133,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.0441376,0.252903,-0.0970223,#70A5A8,sphere
134,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.091712,0.23851,-0.0701762,#70A5A8,sphere
135,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3457,806873,0.0812008,0.240717,-0.0676237,#70A5A8,sphere
136,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7744,484339,0.10074,0.210363,-0.114793,#E97B74,sphere
137,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7744,484339,0.106683,0.197045,-0.0887206,#E97B74,sphere
138,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7744,484339,0.0969186,0.258477,-0.126052,#E97B74,sphere
139,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7744,484339,0.0726222,0.276074,-0.136987,#E97B74,sphere
140,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7744,484339,0.064293,0.214713,-0.11849,#E97B74,sphere
141,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7744,484339,0.106271,0.224587,-0.113545,#E97B74,sphere
142,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7744,484339,0.110729,0.243277,-0.103492,#E97B74,sphere
143,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7744,484339,0.112224,0.22871,-0.0908463,#E97B74,sphere
144,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7744,484339,0.0792778,0.222475,-0.0628843,#E97B74,sphere
145,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7744,484339,0.0627572,0.218951,-0.119187,#E97B74,sphere
146,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7744,484339,0.0829917,0.275809,-0.0934383,#E97B74,sphere
147,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7744,484339,0.0473137,0.279267,-0.124276,#E97B74,sphere
148,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7744,484339,0.0636219,0.261844,-0.133861,#E97B74,sphere
149,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7744,484339,0.0883132,0.248168,-0.134208,#E97B74,sphere
150,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7744,484339,0.0612645,0.193984,-0.087902,#E97B74,sphere
151,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7744,484339,0.046807,0.294329,-0.114667,#E97B74,sphere
152,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7744,484339,0.0826887,0.20951,-0.0628767,#E97B74,sphere
153,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7744,484339,0.099934,0.257997,-0.121737,#E97B74,sphere
154,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7744,484339,0.0882965,0.27586,-0.117277,#E97B74,sphere
155,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7744,484339,0.112903,0.223094,-0.096599,#E97B74,sphere
156,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7744,484339,0.0897877,0.273543,-0.118091,#E97B74,sphere
157,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7744,484339,0.0839912,0.203756,-0.118738,#E97B74,sphere
158,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7744,484339,0.0622525,0.219287,-0.0692937,#E97B74,sphere
159,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7744,484339,0.108148,0.24887,-0.111558,#E97B74,sphere
160,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7744,484339,0.110235,0.244451,-0.107199,#E97B74,sphere
161,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7744,484339,0.11196,0.236926,-0.0946405,#E97B74,sphere
162,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.354,366622,0.100461,0.26369,-0.101621,#637597,sphere
163,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.354,366622,0.0687802,0.19084,-0.101454,#637597,sphere
164,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.354,366622,0.0606175,0.195708,-0.0888454,#637597,sphere
165,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.354,366622,0.0832502,0.256106,-0.0761478,#637597,sphere
166,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.354,366622,0.085638,0.236509,-0.133146,#637597,sphere
167,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.354,366622,0.0677045,0.226321,-0.0663993,#637597,sphere
168,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.354,366622,0.0582107,0.28577,-0.0937841,#637597,sphere
169,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.354,366622,0.0648782,0.276878,-0.0879599,#637597,sphere
170,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.354,366622,0.111362,0.239545,-0.0964537,#637597,sphere
171,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.354,366622,0.0984058,0.233037,-0.124943,#637597,sphere
172,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.354,366622,0.0848949,0.213258,-0.0625921,#637597,sphere
173,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.354,366622,0.0629964,0.193202,-0.0929512,#637597,sphere
174,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.354,366622,0.0526833,0.253376,-0.123408,#637597,sphere
175,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.354,366622,0.0823408,0.281115,-0.118517,#637597,sphere
176,kidney capsule,Connecting Tubule,CL:1000768,7.5909,377484,0.0867727,0.221219,-0.0636676,#F9CE8D,sphere
177,kidney capsule,Connecting Tubule,CL:1000768,7.5909,377484,0.0657097,0.284065,-0.094378,#F9CE8D,sphere
178,kidney capsule,Connecting Tubule,CL:1000768,7.5909,377484,0.0818994,0.271899,-0.13556,#F9CE8D,sphere
179,kidney capsule,Connecting Tubule,CL:1000768,7.5909,377484,0.0441532,0.249693,-0.100422,#F9CE8D,sphere
180,kidney capsule,Connecting Tubule,CL:1000768,7.5909,377484,0.0414807,0.279029,-0.0985534,#F9CE8D,sphere
181,kidney capsule,Connecting Tubule,CL:1000768,7.5909,377484,0.0713389,0.252314,-0.135625,#F9CE8D,sphere
182,kidney capsule,Connecting Tubule,CL:1000768,7.5909,377484,0.111866,0.229182,-0.0893279,#F9CE8D,sphere
183,kidney capsule,Connecting Tubule,CL:1000768,7.5909,377484,0.10904,0.20369,-0.0856847,#F9CE8D,sphere
184,kidney capsule,Connecting Tubule,CL:1000768,7.5909,377484,0.0739026,0.226222,-0.0646489,#F9CE8D,sphere
185,kidney capsule,Connecting Tubule,CL:1000768,7.5909,377484,0.108113,0.207064,-0.0801869,#F9CE8D,sphere
186,kidney capsule,Connecting Tubule,CL:1000768,7.5909,377484,0.0435079,0.287965,-0.114059,#F9CE8D,sphere
187,kidney capsule,Connecting Tubule,CL:1000768,7.5909,377484,0.0934951,0.205496,-0.11717,#F9CE8D,sphere
188,kidney capsule,Connecting Tubule,CL:1000768,7.5909,377484,0.0950604,0.252674,-0.0785611,#F9CE8D,sphere
189,kidney capsule,Ascending Thin Limb,CL:1001107,4.6864,233017,0.104871,0.19721,-0.0778372,#CD8490,sphere
190,kidney capsule,Ascending Thin Limb,CL:1001107,4.6864,233017,0.0834236,0.186838,-0.104279,#CD8490,sphere
191,kidney capsule,Ascending Thin Limb,CL:1001107,4.6864,233017,0.0601402,0.251691,-0.0953255,#CD8490,sphere
192,kidney capsule,Ascending Thin Limb,CL:1001107,4.6864,233017,0.0822345,0.262403,-0.0803682,#CD8490,sphere
193,kidney capsule,Ascending Thin Limb,CL:1001107,4.6864,233017,0.0447772,0.257439,-0.0930204,#CD8490,sphere
194,kidney capsule,Ascending Thin Limb,CL:1001107,4.6864,233017,0.0974043,0.263958,-0.117631,#CD8490,sphere
195,kidney capsule,Ascending Thin Limb,CL:1001107,4.6864,233017,0.0750142,0.232252,-0.0662582,#CD8490,sphere
196,kidney capsule,Ascending Thin Limb,CL:1001107,4.6864,233017,0.0608732,0.258997,-0.0909505,#CD8490,sphere
197,kidney capsule,Ascending Thin Limb,CL:1001107,4.6864,233017,0.0469127,0.258903,-0.116202,#CD8490,sphere
198,kidney capsule,Ascending Thin Limb,CL:1001107,4.6864,233017,0.0660152,0.259755,-0.0856482,#CD8490,sphere
199,kidney capsule,Ascending Thin Limb,CL:1001107,4.6864,233017,0.0715806,0.276608,-0.137303,#CD8490,sphere
200,kidney capsule,Ascending Thin Limb,CL:1001107,4.6864,233017,0.0557767,0.280653,-0.132699,#CD8490,sphere
201,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,11.855,585540,0.0949903,0.264226,-0.0893955,#EDB8AC,sphere
202,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,11.855,585540,0.101278,0.263031,-0.100605,#EDB8AC,sphere
203,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,11.855,585540,0.0899057,0.20602,-0.118855,#EDB8AC,sphere
204,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,11.855,585540,0.0809116,0.216035,-0.125367,#EDB8AC,sphere
205,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,11.855,585540,0.0696394,0.276412,-0.0887392,#EDB8AC,sphere
206,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,11.855,585540,0.0596741,0.217402,-0.115927,#EDB8AC,sphere
207,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,11.855,585540,0.0805105,0.237789,-0.134047,#EDB8AC,sphere
208,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,11.855,585540,0.0606706,0.194734,-0.0816144,#EDB8AC,sphere
209,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,11.855,585540,0.0777183,0.198906,-0.0649531,#EDB8AC,sphere
210,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,11.855,585540,0.0729674,0.233679,-0.1309,#EDB8AC,sphere
211,kidney capsule,Proximal Tubule Epithelial Segment 1,CL:4030009,2.4925,123031,0.0903742,0.271756,-0.120893,#A294C9,sphere
212,kidney capsule,Proximal Tubule Epithelial Segment 1,CL:4030009,2.4925,123031,0.0671219,0.250689,-0.0775813,#A294C9,sphere
213,kidney capsule,Proximal Tubule Epithelial Segment 1,CL:4030009,2.4925,123031,0.0800029,0.224115,-0.0633737,#A294C9,sphere
