index,as_label,cell_type,cell_id,organ_percentage,x,y,z,hex_color,marker_shape
188,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,6.7708,0.0399837,0.333548,-0.0311216,#F4A42C,sphere
189,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,6.7708,0.0759629,0.307937,-0.0537098,#F4A42C,sphere
190,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,6.7708,0.0925113,0.258531,-0.00845709,#F4A42C,sphere
191,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,6.7708,0.0426269,0.331968,-0.0447806,#F4A42C,sphere
192,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,6.7708,0.077339,0.29223,-0.0328788,#F4A42C,sphere
193,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,6.7708,0.0909757,0.269449,-0.0270442,#F4A42C,sphere
194,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,6.7708,0.089706,0.323264,-0.0483181,#F4A42C,sphere
195,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,6.7708,0.0874207,0.269942,-0.0326004,#F4A42C,sphere
196,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,6.7708,0.0936518,0.321984,-0.0181745,#F4A42C,sphere
197,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,6.7708,0.0591674,0.304409,-0.0476242,#F4A42C,sphere
198,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,6.7708,0.0910539,0.326675,-0.0585492,#F4A42C,sphere
199,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,6.7708,0.0798243,0.319925,-0.0518031,#F4A42C,sphere
200,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,6.7708,0.106199,0.301931,-0.0273318,#F4A42C,sphere
201,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,6.7708,0.0944206,0.271195,-0.030481,#F4A42C,sphere
202,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,6.7708,0.105041,0.293626,-0.0202021,#F4A42C,sphere
203,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,6.7708,0.0889586,0.271929,-0.031912,#F4A42C,sphere
204,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,6.7708,0.0697936,0.3198,-0.056474,#F4A42C,sphere
205,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,6.7708,0.0879208,0.292014,-0.0402772,#F4A42C,sphere
206,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,6.7708,0.0362173,0.337478,-0.0269896,#F4A42C,sphere
207,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,6.7708,0.0905023,0.278508,-0.0243124,#F4A42C,sphere
208,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,6.7708,0.0814738,0.341088,-0.0609685,#F4A42C,sphere
209,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,6.7708,0.0608758,0.297102,-0.0382719,#F4A42C,sphere
210,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,6.7708,0.0681252,0.35175,-0.0613234,#F4A42C,sphere
211,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,6.7708,0.106198,0.284408,-0.0256572,#F4A42C,sphere
212,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,6.7708,0.0744542,0.304205,-0.0505774,#F4A42C,sphere
213,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,6.7708,0.0444371,0.331235,-0.0407523,#F4A42C,sphere
214,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,6.7708,0.0499779,0.327732,-0.0149039,#F4A42C,sphere
