index,as_label,cell_type,cell_id,organ_percentage,cell_count,x,y,z,hex_color,marker_shape
22,renal column,Proximal Tubule Epithelial Segment 1,CL:4030009,2.462,123031,-0.0690677,0.245589,-0.0996911,#A294C9,sphere
23,renal column,Proximal Tubule Epithelial Segment 1,CL:4030009,2.462,123031,-0.0590589,0.278283,-0.101119,#A294C9,sphere
24,renal column,Proximal Tubule Epithelial Segment 1,CL:4030009,2.462,123031,-0.0801141,0.235464,-0.106653,#A294C9,sphere
25,renal column,Proximal Tubule Epithelial Segment 1,CL:4030009,2.462,123031,-0.0697019,0.243921,-0.0776425,#A294C9,sphere
26,renal column,Proximal Tubule Epithelial Segment 1,CL:4030009,2.462,123031,-0.0678226,0.263739,-0.119899,#A294C9,sphere
27,renal column,Descending Thin Limb Type 1,CL:4030012,9.92,490270,-0.0863432,0.246612,-0.102946,#8DC599,sphere
28,renal column,Descending Thin Limb Type 1,CL:4030012,9.92,490270,-0.0803686,0.250455,-0.104158,#8DC599,sphere
29,renal column,Descending Thin Limb Type 1,CL:4030012,9.92,490270,-0.0651202,0.244309,-0.0931678,#8DC599,sphere
30,renal column,Descending Thin Limb Type 1,CL:4030012,9.92,490270,-0.0759732,0.267382,-0.10212,#8DC599,sphere
31,renal column,Descending Thin Limb Type 1,CL:4030012,9.92,490270,-0.0657137,0.269432,-0.102469,#8DC599,sphere
32,renal column,Descending Thin Limb Type 1,CL:4030012,9.92,490270,-0.0764917,0.245742,-0.0755,#8DC599,sphere
33,renal column,Descending Thin Limb Type 1,CL:4030012,9.92,490270,-0.086981,0.262086,-0.107223,#8DC599,sphere
34,renal column,Descending Thin Limb Type 1,CL:4030012,9.92,490270,-0.0903186,0.26082,-0.108607,#8DC599,sphere
35,renal column,Descending Thin Limb Type 1,CL:4030012,9.92,490270,-0.0570332,0.264684,-0.0997702,#8DC599,sphere
36,renal column,Descending Thin Limb Type 1,CL:4030012,9.92,490270,-0.065329,0.226674,-0.0921052,#8DC599,sphere
37,renal column,Descending Thin Limb Type 1,CL:4030012,9.92,490270,-0.0661515,0.243387,-0.0928509,#8DC599,sphere
38,renal column,Descending Thin Limb Type 1,CL:4030012,9.92,490270,-0.0825999,0.255768,-0.117412,#8DC599,sphere
39,renal column,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0846777,0.225794,-0.10957,#70A5A8,sphere
40,renal column,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0905546,0.24757,-0.0958682,#70A5A8,sphere
41,renal column,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0746682,0.249606,-0.0990678,#70A5A8,sphere
42,renal column,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.080227,0.27344,-0.116134,#70A5A8,sphere
43,renal column,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0920533,0.231585,-0.0928206,#70A5A8,sphere
44,renal column,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0682759,0.26915,-0.112747,#70A5A8,sphere
45,renal column,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0656714,0.232193,-0.0883372,#70A5A8,sphere
46,renal column,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.065695,0.227289,-0.097089,#70A5A8,sphere
47,renal column,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0742572,0.233903,-0.101304,#70A5A8,sphere
48,renal column,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0868661,0.242987,-0.0794672,#70A5A8,sphere
49,renal column,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0808481,0.230669,-0.0814333,#70A5A8,sphere
50,renal column,Ascending Thin Limb,CL:1001107,4.6471,233017,-0.0637532,0.266507,-0.10576,#CD8490,sphere
51,renal column,Ascending Thin Limb,CL:1001107,4.6471,233017,-0.0637052,0.24633,-0.103167,#CD8490,sphere
52,renal column,Ascending Thin Limb,CL:1001107,4.6471,233017,-0.0760159,0.220256,-0.077692,#CD8490,sphere
53,renal column,Ascending Thin Limb,CL:1001107,4.6471,233017,-0.0787479,0.235176,-0.073697,#CD8490,sphere
54,renal column,Ascending Thin Limb,CL:1001107,4.6471,233017,-0.086659,0.255815,-0.116993,#CD8490,sphere
55,renal column,Ascending Thin Limb,CL:1001107,4.6471,233017,-0.0937261,0.226927,-0.0866661,#CD8490,sphere
56,renal column,Ascending Thin Limb,CL:1001107,4.6471,233017,-0.0870391,0.256309,-0.12075,#CD8490,sphere
57,renal column,Ascending Thin Limb,CL:1001107,4.6471,233017,-0.0484265,0.277774,-0.114461,#CD8490,sphere
58,renal column,Connecting Tubule,CL:1000768,7.6221,377484,-0.0579672,0.267421,-0.110136,#F9CE8D,sphere
59,renal column,Connecting Tubule,CL:1000768,7.6221,377484,-0.0503729,0.276322,-0.0978073,#F9CE8D,sphere
60,renal column,Connecting Tubule,CL:1000768,7.6221,377484,-0.0889432,0.231852,-0.0806373,#F9CE8D,sphere
61,renal column,Connecting Tubule,CL:1000768,7.6221,377484,-0.0876568,0.246867,-0.114676,#F9CE8D,sphere
62,renal column,Connecting Tubule,CL:1000768,7.6221,377484,-0.0912953,0.233201,-0.0779041,#F9CE8D,sphere
63,renal column,Connecting Tubule,CL:1000768,7.6221,377484,-0.0481495,0.278825,-0.100216,#F9CE8D,sphere
64,renal column,Connecting Tubule,CL:1000768,7.6221,377484,-0.0679493,0.2226,-0.0873262,#F9CE8D,sphere
65,renal column,Connecting Tubule,CL:1000768,7.6221,377484,-0.061094,0.27004,-0.10201,#F9CE8D,sphere
66,renal column,Descending Thin Limb Type 2,CL:4030013,5.1805,258179,-0.0918732,0.230018,-0.0950921,#95CBCF,sphere
67,renal column,Descending Thin Limb Type 2,CL:4030013,5.1805,258179,-0.0677311,0.265831,-0.102496,#95CBCF,sphere
68,renal column,Descending Thin Limb Type 2,CL:4030013,5.1805,258179,-0.0760489,0.24632,-0.0985783,#95CBCF,sphere
69,renal column,Descending Thin Limb Type 2,CL:4030013,5.1805,258179,-0.0758424,0.272209,-0.120587,#95CBCF,sphere
70,renal column,Descending Thin Limb Type 2,CL:4030013,5.1805,258179,-0.0761249,0.277017,-0.121335,#95CBCF,sphere
71,renal column,Descending Thin Limb Type 2,CL:4030013,5.1805,258179,-0.0586122,0.245837,-0.10218,#95CBCF,sphere
72,renal column,Distal Convoluted Tubule Type 1,CL:4030016,9.7456,484339,-0.0797897,0.231309,-0.0718732,#E97B74,sphere
73,renal column,Distal Convoluted Tubule Type 1,CL:4030016,9.7456,484339,-0.0915063,0.229636,-0.0756338,#E97B74,sphere
74,renal column,Distal Convoluted Tubule Type 1,CL:4030016,9.7456,484339,-0.0665541,0.257963,-0.102037,#E97B74,sphere
75,renal column,Distal Convoluted Tubule Type 1,CL:4030016,9.7456,484339,-0.0913252,0.256423,-0.104809,#E97B74,sphere
76,renal column,Distal Convoluted Tubule Type 1,CL:4030016,9.7456,484339,-0.0631767,0.257572,-0.106199,#E97B74,sphere
77,renal column,Medullary Thick Ascending Limb,CL:1001108,7.3759,366622,-0.0817366,0.217402,-0.0864972,#637597,sphere
78,renal column,Medullary Thick Ascending Limb,CL:1001108,7.3759,366622,-0.096975,0.236068,-0.0955187,#637597,sphere
79,renal column,Medullary Thick Ascending Limb,CL:1001108,7.3759,366622,-0.0733944,0.220372,-0.0868745,#637597,sphere
80,renal column,Medullary Thick Ascending Limb,CL:1001108,7.3759,366622,-0.0776262,0.247423,-0.0929254,#637597,sphere
81,renal column,Medullary Thick Ascending Limb,CL:1001108,7.3759,366622,-0.0758815,0.242161,-0.107056,#637597,sphere
82,renal column,Cortical Thick Ascending Limb,CL:1001109,11.8076,585540,-0.0750852,0.267428,-0.0987891,#EDB8AC,sphere
83,renal column,Cortical Thick Ascending Limb,CL:1001109,11.8076,585540,-0.0632955,0.238732,-0.107455,#EDB8AC,sphere
84,renal column,Proximal Tubule Epithelial Segment 3,CL:4030011,0.9951,54254,-0.0583096,0.277821,-0.0992293,#95CBCF,sphere
85,renal column,Proximal Tubule Epithelial Segment 3,CL:4030011,0.9951,54254,-0.0904213,0.256321,-0.101839,#95CBCF,sphere
86,renal column,Parietal Epithelial,CL:1000452,1.7029,88480,-0.0680445,0.242665,-0.091592,#95CBCF,sphere
87,renal column,Cortical Collecting Duct Intercalated Type A,CL:1000715,1.4157,72574,-0.0891895,0.254889,-0.0870878,#95CBCF,sphere
88,renal column,Cortical Collecting Duct Principal,CL:1000714,4.4625,221495,-0.0652733,0.268196,-0.106903,#95CBCF,sphere
89,renal column,Fibroblast,CL:0000057,1.8158,91216,-0.0655963,0.267869,-0.0937765,#95CBCF,sphere
90,renal column,T,CL:0000084,0.1847,13659,-0.0743363,0.262757,-0.0944571,#95CBCF,sphere
91,renal column,B,CL:0000236,0.4411,23536,-0.0692105,0.262312,-0.123966,#95CBCF,sphere
92,renal column,Mesangial,CL:0000650,0.5129,26610,-0.082322,0.237238,-0.105788,#95CBCF,sphere
93,renal column,Descending Thin Limb Type 3,CL:4030014,1.2618,66413,-0.0856922,0.246305,-0.0778842,#95CBCF,sphere
94,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0739239,0.206605,-0.0965172,#70A5A8,sphere
95,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0569979,0.256702,-0.0782103,#70A5A8,sphere
96,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0651447,0.252463,-0.12783,#70A5A8,sphere
97,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0446744,0.250689,-0.103293,#70A5A8,sphere
98,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.040137,0.265653,-0.10999,#70A5A8,sphere
99,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0774343,0.208222,-0.102153,#70A5A8,sphere
100,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0655713,0.219981,-0.105957,#70A5A8,sphere
101,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0621045,0.250793,-0.0744762,#70A5A8,sphere
102,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0831754,0.255265,-0.13134,#70A5A8,sphere
103,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0801737,0.282816,-0.124341,#70A5A8,sphere
104,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0374406,0.277861,-0.0970211,#70A5A8,sphere
105,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0730637,0.249346,-0.0706219,#70A5A8,sphere
106,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0522681,0.295851,-0.1206,#70A5A8,sphere
107,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0565062,0.23074,-0.0809011,#70A5A8,sphere
108,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0522287,0.260126,-0.1227,#70A5A8,sphere
109,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.104272,0.2439,-0.108154,#70A5A8,sphere
110,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0667193,0.217594,-0.105007,#70A5A8,sphere
111,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0949504,0.268564,-0.110329,#70A5A8,sphere
112,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0819926,0.259053,-0.0732741,#70A5A8,sphere
113,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0842676,0.278642,-0.107463,#70A5A8,sphere
114,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0562387,0.260482,-0.125627,#70A5A8,sphere
115,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0380385,0.277632,-0.111582,#70A5A8,sphere
116,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0764377,0.20245,-0.0777832,#70A5A8,sphere
117,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0710591,0.283804,-0.10163,#70A5A8,sphere
118,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.060106,0.266468,-0.0769633,#70A5A8,sphere
119,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0760986,0.212228,-0.108296,#70A5A8,sphere
120,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0753837,0.224755,-0.120293,#70A5A8,sphere
121,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0951695,0.253515,-0.0754993,#70A5A8,sphere
122,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.107289,0.24117,-0.087316,#70A5A8,sphere
123,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0834496,0.279149,-0.106674,#70A5A8,sphere
124,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0943906,0.257656,-0.0775472,#70A5A8,sphere
125,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0965256,0.209639,-0.103536,#70A5A8,sphere
126,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0941583,0.269388,-0.108191,#70A5A8,sphere
127,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0873574,0.267785,-0.130444,#70A5A8,sphere
128,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0977351,0.228676,-0.0716015,#70A5A8,sphere
129,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0671076,0.216919,-0.104331,#70A5A8,sphere
130,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0694904,0.241326,-0.125992,#70A5A8,sphere
131,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0952269,0.259291,-0.0800221,#70A5A8,sphere
132,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0369118,0.280405,-0.108955,#70A5A8,sphere
133,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0768257,0.282224,-0.104394,#70A5A8,sphere
134,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0665135,0.239403,-0.0716714,#70A5A8,sphere
135,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,16.3008,806873,-0.0792105,0.243398,-0.128252,#70A5A8,sphere
136,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7456,484339,-0.0524979,0.257411,-0.12144,#E97B74,sphere
137,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7456,484339,-0.0699377,0.251421,-0.129501,#E97B74,sphere
138,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7456,484339,-0.0873149,0.206717,-0.104535,#E97B74,sphere
139,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7456,484339,-0.0574228,0.235168,-0.0800836,#E97B74,sphere
140,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7456,484339,-0.0783632,0.211473,-0.108184,#E97B74,sphere
141,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7456,484339,-0.104368,0.252144,-0.0980783,#E97B74,sphere
142,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7456,484339,-0.053108,0.287395,-0.100131,#E97B74,sphere
143,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7456,484339,-0.0448415,0.267955,-0.118604,#E97B74,sphere
144,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7456,484339,-0.105913,0.221602,-0.0867069,#E97B74,sphere
145,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7456,484339,-0.1052,0.22185,-0.0987621,#E97B74,sphere
146,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7456,484339,-0.0606292,0.274552,-0.0832001,#E97B74,sphere
147,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7456,484339,-0.0786819,0.208685,-0.0701749,#E97B74,sphere
148,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7456,484339,-0.0929643,0.220844,-0.0684444,#E97B74,sphere
149,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7456,484339,-0.0772949,0.241104,-0.0680542,#E97B74,sphere
150,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7456,484339,-0.0746953,0.235366,-0.0677484,#E97B74,sphere
151,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7456,484339,-0.103852,0.218074,-0.0975441,#E97B74,sphere
152,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7456,484339,-0.0661846,0.276224,-0.0857099,#E97B74,sphere
153,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7456,484339,-0.0761112,0.20702,-0.0994479,#E97B74,sphere
154,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7456,484339,-0.0458899,0.294236,-0.110619,#E97B74,sphere
155,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7456,484339,-0.0567108,0.295321,-0.117743,#E97B74,sphere
156,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7456,484339,-0.0977954,0.262381,-0.0932499,#E97B74,sphere
157,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7456,484339,-0.085467,0.269561,-0.131719,#E97B74,sphere
158,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7456,484339,-0.07915,0.282766,-0.126901,#E97B74,sphere
159,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7456,484339,-0.102927,0.22706,-0.107665,#E97B74,sphere
160,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7456,484339,-0.0733948,0.271691,-0.0816885,#E97B74,sphere
161,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,9.7456,484339,-0.0715618,0.218675,-0.112701,#E97B74,sphere
162,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3759,366622,-0.0417382,0.265218,-0.0940128,#637597,sphere
163,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3759,366622,-0.0546489,0.267845,-0.0836471,#637597,sphere
164,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3759,366622,-0.0902152,0.199225,-0.0876842,#637597,sphere
165,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3759,366622,-0.0852537,0.244781,-0.127346,#637597,sphere
166,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3759,366622,-0.0750866,0.269261,-0.0792958,#637597,sphere
167,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3759,366622,-0.0718747,0.280757,-0.0964175,#637597,sphere
168,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3759,366622,-0.0790507,0.201745,-0.0904123,#637597,sphere
169,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3759,366622,-0.0854511,0.25678,-0.130496,#637597,sphere
170,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3759,366622,-0.0679412,0.211174,-0.0964469,#637597,sphere
171,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3759,366622,-0.0573055,0.281905,-0.0940052,#637597,sphere
172,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3759,366622,-0.0701167,0.2865,-0.129129,#637597,sphere
173,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3759,366622,-0.0525148,0.244558,-0.113371,#637597,sphere
174,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3759,366622,-0.0826833,0.206305,-0.103275,#637597,sphere
175,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,7.3759,366622,-0.0465672,0.268726,-0.0917038,#637597,sphere
176,kidney capsule,Connecting Tubule,CL:1000768,7.6221,377484,-0.0635397,0.220723,-0.103443,#F9CE8D,sphere
177,kidney capsule,Connecting Tubule,CL:1000768,7.6221,377484,-0.0561774,0.277758,-0.130064,#F9CE8D,sphere
178,kidney capsule,Connecting Tubule,CL:1000768,7.6221,377484,-0.0827417,0.280915,-0.12301,#F9CE8D,sphere
179,kidney capsule,Connecting Tubule,CL:1000768,7.6221,377484,-0.0600092,0.255337,-0.126022,#F9CE8D,sphere
180,kidney capsule,Connecting Tubule,CL:1000768,7.6221,377484,-0.0965151,0.207663,-0.100347,#F9CE8D,sphere
181,kidney capsule,Connecting Tubule,CL:1000768,7.6221,377484,-0.059012,0.277844,-0.0878561,#F9CE8D,sphere
182,kidney capsule,Connecting Tubule,CL:1000768,7.6221,377484,-0.0791475,0.201412,-0.0793316,#F9CE8D,sphere
183,kidney capsule,Connecting Tubule,CL:1000768,7.6221,377484,-0.0551757,0.24271,-0.115779,#F9CE8D,sphere
184,kidney capsule,Connecting Tubule,CL:1000768,7.6221,377484,-0.0660795,0.221341,-0.109826,#F9CE8D,sphere
185,kidney capsule,Connecting Tubule,CL:1000768,7.6221,377484,-0.0825555,0.238757,-0.126222,#F9CE8D,sphere
186,kidney capsule,Connecting Tubule,CL:1000768,7.6221,377484,-0.0431758,0.256428,-0.0954622,#F9CE8D,sphere
187,kidney capsule,Connecting Tubule,CL:1000768,7.6221,377484,-0.0746051,0.213095,-0.107369,#F9CE8D,sphere
188,kidney capsule,Connecting Tubule,CL:1000768,7.6221,377484,-0.0665837,0.276581,-0.133251,#F9CE8D,sphere
189,kidney capsule,Ascending Thin Limb,CL:1001107,4.6471,233017,-0.047127,0.260567,-0.0918097,#CD8490,sphere
190,kidney capsule,Ascending Thin Limb,CL:1001107,4.6471,233017,-0.0828711,0.261676,-0.132209,#CD8490,sphere
191,kidney capsule,Ascending Thin Limb,CL:1001107,4.6471,233017,-0.0722843,0.212646,-0.0705429,#CD8490,sphere
192,kidney capsule,Ascending Thin Limb,CL:1001107,4.6471,233017,-0.0466628,0.256316,-0.0933986,#CD8490,sphere
193,kidney capsule,Ascending Thin Limb,CL:1001107,4.6471,233017,-0.0401331,0.288936,-0.108081,#CD8490,sphere
194,kidney capsule,Ascending Thin Limb,CL:1001107,4.6471,233017,-0.0421142,0.281918,-0.119792,#CD8490,sphere
195,kidney capsule,Ascending Thin Limb,CL:1001107,4.6471,233017,-0.108357,0.234942,-0.0887744,#CD8490,sphere
196,kidney capsule,Ascending Thin Limb,CL:1001107,4.6471,233017,-0.0887473,0.266262,-0.129341,#CD8490,sphere
197,kidney capsule,Ascending Thin Limb,CL:1001107,4.6471,233017,-0.0606048,0.276806,-0.0867159,#CD8490,sphere
198,kidney capsule,Ascending Thin Limb,CL:1001107,4.6471,233017,-0.10013,0.250166,-0.0784011,#CD8490,sphere
199,kidney capsule,Ascending Thin Limb,CL:1001107,4.6471,233017,-0.0907769,0.227128,-0.0670471,#CD8490,sphere
200,kidney capsule,Ascending Thin Limb,CL:1001107,4.6471,233017,-0.0890771,0.262418,-0.128987,#CD8490,sphere
201,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,11.8076,585540,-0.0868608,0.245352,-0.126393,#EDB8AC,sphere
202,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,11.8076,585540,-0.065064,0.281531,-0.0940569,#EDB8AC,sphere
203,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,11.8076,585540,-0.0967196,0.256065,-0.121044,#EDB8AC,sphere
204,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,11.8076,585540,-0.0392218,0.261957,-0.102631,#EDB8AC,sphere
205,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,11.8076,585540,-0.0754786,0.222658,-0.11892,#EDB8AC,sphere
206,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,11.8076,585540,-0.0859882,0.260365,-0.0745489,#EDB8AC,sphere
207,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,11.8076,585540,-0.102612,0.215647,-0.0826646,#EDB8AC,sphere
208,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,11.8076,585540,-0.0663061,0.215126,-0.0745134,#EDB8AC,sphere
209,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,11.8076,585540,-0.0836117,0.225235,-0.0651869,#EDB8AC,sphere
210,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,11.8076,585540,-0.107608,0.231314,-0.0865323,#EDB8AC,sphere
