index,as_label,cell_type,cell_id,organ_percentage,cell_count,x,y,z,hex_color,marker_shape
28,renal column,Ascending Thin Limb,CL:1001107,5.5806,683564,-0.0483568,0.272932,-0.00171655,#637597,sphere
29,renal column,Ascending Thin Limb,CL:1001107,5.5806,683564,-0.0668567,0.272222,-0.00991834,#637597,sphere
30,renal column,Connecting Tubule,CL:1000768,6.8503,778820,-0.0767421,0.30411,-0.0262925,#A294C9,sphere
31,renal column,Connecting Tubule,CL:1000768,6.8503,778820,-0.0556425,0.322257,-0.0393517,#A294C9,sphere
32,renal column,Descending Thin Limb Type 2,CL:4030013,4.4849,577004,-0.0576814,0.30689,-0.0217644,#95CBCF,sphere
33,renal column,Descending Thin Limb Type 2,CL:4030013,4.4849,577004,-0.0731479,0.287132,-0.0144388,#95CBCF,sphere
34,renal column,Distal Convoluted Tubule Type 1,CL:4030016,7.4749,943952,-0.0596354,0.320631,-0.0406239,#EDB8AC,sphere
35,renal column,Medullary Thick Ascending Limb,CL:1001108,5.8571,631073,-0.0558357,0.254795,0.00642732,#F9CE8D,sphere
36,renal column,Medullary Thick Ascending Limb,CL:1001108,5.8571,631073,-0.0650669,0.311861,-0.0376047,#F9CE8D,sphere
37,renal column,Medullary Thick Ascending Limb,CL:1001108,5.8571,631073,-0.0655266,0.309824,-0.0266511,#F9CE8D,sphere
38,renal column,Medullary Thick Ascending Limb,CL:1001108,5.8571,631073,-0.0586721,0.322739,-0.0339342,#F9CE8D,sphere
39,renal column,Medullary Thick Ascending Limb,CL:1001108,5.8571,631073,-0.0719948,0.288389,-0.0102978,#F9CE8D,sphere
40,renal column,Medullary Thick Ascending Limb,CL:1001108,5.8571,631073,-0.0725911,0.285639,-0.0114988,#F9CE8D,sphere
41,renal column,Medullary Thick Ascending Limb,CL:1001108,5.8571,631073,-0.0748597,0.303457,-0.0243085,#F9CE8D,sphere
42,renal column,Medullary Thick Ascending Limb,CL:1001108,5.8571,631073,-0.0523007,0.30617,-0.0215402,#F9CE8D,sphere
43,renal column,Medullary Thick Ascending Limb,CL:1001108,5.8571,631073,-0.048374,0.273919,-0.0125815,#F9CE8D,sphere
44,renal column,Cortical Thick Ascending Limb,CL:1001109,15.2058,1891976,-0.0679773,0.298242,-0.0105882,#8DC599,sphere
45,renal column,Cortical Thick Ascending Limb,CL:1001109,15.2058,1891976,-0.0762621,0.305831,-0.0355805,#8DC599,sphere
46,renal column,Cortical Thick Ascending Limb,CL:1001109,15.2058,1891976,-0.0645036,0.298959,-0.00863967,#8DC599,sphere
47,renal column,Cortical Thick Ascending Limb,CL:1001109,15.2058,1891976,-0.0642433,0.301593,-0.0201237,#8DC599,sphere
48,renal column,Cortical Thick Ascending Limb,CL:1001109,15.2058,1891976,-0.0765797,0.295593,-0.0271022,#8DC599,sphere
49,renal column,Cortical Thick Ascending Limb,CL:1001109,15.2058,1891976,-0.0531494,0.262182,-0.011356,#8DC599,sphere
50,renal column,Cortical Thick Ascending Limb,CL:1001109,15.2058,1891976,-0.082407,0.285686,-0.0186356,#8DC599,sphere
51,renal column,Cortical Thick Ascending Limb,CL:1001109,15.2058,1891976,-0.0761141,0.302729,-0.0349145,#8DC599,sphere
52,renal column,Proximal Tubule Epithelial Segment 3,CL:4030011,2.6213,379352,-0.0474825,0.288311,-0.00691763,#95CBCF,sphere
53,renal column,Outer Medullary Collecting Duct Principal,CL:1000716,0.9011,104929,-0.0614174,0.284778,-0.0125468,#95CBCF,sphere
54,renal column,Outer Medullary Collecting Duct Principal,CL:1000716,0.9011,104929,-0.0663858,0.312603,-0.0416862,#95CBCF,sphere
55,renal column,Connecting Tubule Principal,CL:4030018,0.3891,48518,-0.0577004,0.273652,-0.00861278,#95CBCF,sphere
56,renal column,Descending Vasa Recta Endothelial,ASCTB-TEMP_descending-vasa-recta-endothelial,1.71,173492,-0.0671379,0.304773,-0.0152362,#95CBCF,sphere
57,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,13.4139,1669740,-0.0707962,0.319316,-0.00628182,#70A5A8,sphere
58,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,13.4139,1669740,-0.0323833,0.312333,-0.0130416,#70A5A8,sphere
59,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,13.4139,1669740,-0.0961273,0.262445,-0.00811381,#70A5A8,sphere
60,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,13.4139,1669740,-0.0522889,0.238047,0.0222493,#70A5A8,sphere
61,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,13.4139,1669740,-0.071668,0.247178,0.0205915,#70A5A8,sphere
62,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,13.4139,1669740,-0.0777945,0.240495,-0.00859027,#70A5A8,sphere
63,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,13.4139,1669740,-0.039796,0.276713,0.000385671,#70A5A8,sphere
64,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,13.4139,1669740,-0.0783741,0.242746,0.0166328,#70A5A8,sphere
65,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,13.4139,1669740,-0.0403898,0.3351,-0.016268,#70A5A8,sphere
66,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,13.4139,1669740,-0.0387205,0.3195,-0.0354079,#70A5A8,sphere
67,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,13.4139,1669740,-0.0763063,0.247226,-0.0141505,#70A5A8,sphere
68,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,13.4139,1669740,-0.085481,0.29016,-0.0010538,#70A5A8,sphere
69,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,13.4139,1669740,-0.0810556,0.313923,-0.00933221,#70A5A8,sphere
70,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,13.4139,1669740,-0.0420192,0.270579,-0.00323827,#70A5A8,sphere
71,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,13.4139,1669740,-0.0624357,0.326035,-0.0114624,#70A5A8,sphere
72,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,13.4139,1669740,-0.0755356,0.302336,0.00044972,#70A5A8,sphere
73,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,13.4139,1669740,-0.0540541,0.23377,0.0129694,#70A5A8,sphere
74,kidney capsule,Inner Medullary Collecting Duct,CL:1000718,13.4139,1669740,-0.0597849,0.295882,-0.04032,#70A5A8,sphere
75,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,7.4749,943952,-0.0416856,0.315175,-0.0374545,#EDB8AC,sphere
76,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,7.4749,943952,-0.0412547,0.325286,-0.0421938,#EDB8AC,sphere
77,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,7.4749,943952,-0.0557852,0.235054,0.0212038,#EDB8AC,sphere
78,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,7.4749,943952,-0.093777,0.272868,-0.0209266,#EDB8AC,sphere
79,kidney capsule,Distal Convoluted Tubule Type 1,CL:4030016,7.4749,943952,-0.0947265,0.256299,-0.00869296,#EDB8AC,sphere
80,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,5.8571,631073,-0.0572537,0.323554,-0.0512235,#F9CE8D,sphere
81,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,5.8571,631073,-0.0484977,0.299741,-0.0356151,#F9CE8D,sphere
82,kidney capsule,Medullary Thick Ascending Limb,CL:1001108,5.8571,631073,-0.0801321,0.276936,0.00371028,#F9CE8D,sphere
83,kidney capsule,Connecting Tubule,CL:1000768,6.8503,778820,-0.044457,0.259745,0.012964,#A294C9,sphere
84,kidney capsule,Connecting Tubule,CL:1000768,6.8503,778820,-0.074893,0.27451,0.0066995,#A294C9,sphere
85,kidney capsule,Connecting Tubule,CL:1000768,6.8503,778820,-0.0487753,0.299431,-0.035635,#A294C9,sphere
86,kidney capsule,Connecting Tubule,CL:1000768,6.8503,778820,-0.0763138,0.23118,0.00884409,#A294C9,sphere
87,kidney capsule,Connecting Tubule,CL:1000768,6.8503,778820,-0.0692811,0.232836,0.000301855,#A294C9,sphere
88,kidney capsule,Connecting Tubule,CL:1000768,6.8503,778820,-0.0626549,0.322447,-0.00762619,#A294C9,sphere
89,kidney capsule,Ascending Thin Limb,CL:1001107,5.5806,683564,-0.0732881,0.305298,-0.0490058,#637597,sphere
90,kidney capsule,Ascending Thin Limb,CL:1001107,5.5806,683564,-0.0487095,0.302205,-0.0374807,#637597,sphere
91,kidney capsule,Ascending Thin Limb,CL:1001107,5.5806,683564,-0.0745123,0.288348,0.000756068,#637597,sphere
92,kidney capsule,Ascending Thin Limb,CL:1001107,5.5806,683564,-0.0354918,0.301692,-0.0136261,#637597,sphere
93,kidney capsule,Ascending Thin Limb,CL:1001107,5.5806,683564,-0.0680133,0.295658,-0.0440901,#637597,sphere
94,kidney capsule,Ascending Thin Limb,CL:1001107,5.5806,683564,-0.07656,0.267024,-0.0262292,#637597,sphere
95,kidney capsule,Ascending Thin Limb,CL:1001107,5.5806,683564,-0.0633627,0.332221,-0.0223585,#637597,sphere
96,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,15.2058,1891976,-0.057918,0.333162,-0.0193291,#8DC599,sphere
97,kidney capsule,Cortical Thick Ascending Limb,CL:1001109,15.2058,1891976,-0.0537508,0.260014,-0.0118994,#8DC599,sphere
98,kidney capsule,Proximal Tubule Epithelial Segment 1,CL:4030009,4.4952,678258,-0.0424985,0.263458,0.00829905,#D6B6D7,sphere
99,kidney capsule,Proximal Tubule Epithelial Segment 1,CL:4030009,4.4952,678258,-0.0928238,0.255347,0.00405695,#D6B6D7,sphere
100,kidney capsule,Proximal Tubule Epithelial Segment 3,CL:4030011,2.6213,379352,-0.0348324,0.332337,-0.0270445,#95CBCF,sphere
101,kidney capsule,Proximal Tubule Epithelial Segment 3,CL:4030011,2.6213,379352,-0.0658191,0.229815,0.0138359,#95CBCF,sphere
102,kidney capsule,Descending Thin Limb Type 2,CL:4030013,4.4849,577004,-0.0803496,0.290513,3.24436e-05,#95CBCF,sphere
103,kidney capsule,Descending Thin Limb Type 2,CL:4030013,4.4849,577004,-0.0686515,0.230878,0.0149701,#95CBCF,sphere
104,kidney capsule,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0421101,0.293266,-0.00574917,#CD8490,sphere
105,kidney capsule,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0798648,0.299612,-0.000488298,#CD8490,sphere
106,kidney capsule,Cortical Collecting Duct Principal,CL:1000714,4.4849,452402,-0.080464,0.252935,0.0149834,#95CBCF,sphere
107,kidney capsule,Cortical Collecting Duct Principal,CL:1000714,4.4849,452402,-0.0946194,0.262289,-0.0128116,#95CBCF,sphere
108,kidney capsule,Cortical Collecting Duct Principal,CL:1000714,4.4849,452402,-0.088617,0.250473,-0.0126354,#95CBCF,sphere
109,kidney capsule,Medullary Fibroblast,CL:4030022,3.2152,323532,-0.0640972,0.235586,0.0204598,#E97B74,sphere
110,kidney capsule,Medullary Fibroblast,CL:4030022,3.2152,323532,-0.0691501,0.271316,-0.0286297,#E97B74,sphere
111,kidney capsule,Medullary Fibroblast,CL:4030022,3.2152,323532,-0.0511295,0.235512,0.0161446,#E97B74,sphere
112,kidney capsule,Medullary Fibroblast,CL:4030022,3.2152,323532,-0.0360842,0.327052,-0.0327812,#E97B74,sphere
113,kidney capsule,Medullary Fibroblast,CL:4030022,3.2152,323532,-0.0377622,0.296622,-0.015389,#E97B74,sphere
114,kidney capsule,Medullary Fibroblast,CL:4030022,3.2152,323532,-0.0644009,0.229485,0.0127671,#E97B74,sphere
115,kidney capsule,Medullary Fibroblast,CL:4030022,3.2152,323532,-0.0874889,0.292326,-0.00273224,#E97B74,sphere
116,kidney capsule,Medullary Fibroblast,CL:4030022,3.2152,323532,-0.0792732,0.246175,-0.0133906,#E97B74,sphere
117,kidney capsule,Medullary Fibroblast,CL:4030022,3.2152,323532,-0.0468863,0.302459,-0.0360275,#E97B74,sphere
118,kidney capsule,Medullary Fibroblast,CL:4030022,3.2152,323532,-0.0754848,0.264813,-0.0245865,#E97B74,sphere
119,kidney capsule,Medullary Fibroblast,CL:4030022,3.2152,323532,-0.0838778,0.279101,-0.0325472,#E97B74,sphere
120,kidney capsule,Fibroblast,CL:0000057,2.1913,298638,-0.0689287,0.317351,-0.0499041,#95CBCF,sphere
121,kidney capsule,Descending Thin Limb Type 3,CL:4030014,1.6486,162889,-0.0494147,0.240635,0.021646,#95CBCF,sphere
122,kidney capsule,Descending Thin Limb Type 3,CL:4030014,1.6486,162889,-0.0578338,0.272126,-0.0240809,#95CBCF,sphere
123,kidney capsule,Descending Thin Limb Type 3,CL:4030014,1.6486,162889,-0.0760967,0.233092,0.0130679,#95CBCF,sphere
124,kidney capsule,Descending Thin Limb Type 3,CL:4030014,1.6486,162889,-0.0361167,0.30777,-0.0220794,#95CBCF,sphere
125,kidney capsule,Descending Thin Limb Type 3,CL:4030014,1.6486,162889,-0.0879898,0.263947,-0.0202803,#95CBCF,sphere
126,kidney capsule,Ascending Vasa Recta Endothelial,CL:1001131,0.7577,85707,-0.0560394,0.248065,-0.00427518,#95CBCF,sphere
127,kidney capsule,Ascending Vasa Recta Endothelial,CL:1001131,0.7577,85707,-0.0337445,0.329202,-0.0245018,#95CBCF,sphere
128,kidney capsule,Descending Vasa Recta Endothelial,ASCTB-TEMP_descending-vasa-recta-endothelial,1.71,173492,-0.0783386,0.316941,-0.0439219,#95CBCF,sphere
129,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0419837,0.282463,-0.00504375,#CD8490,sphere
130,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0467303,0.318274,-0.0346765,#CD8490,sphere
131,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0469914,0.304269,-0.0254621,#CD8490,sphere
132,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0737322,0.278455,-0.000535226,#CD8490,sphere
133,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0521112,0.293594,-0.0276398,#CD8490,sphere
134,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0835219,0.30521,-0.0232358,#CD8490,sphere
135,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0756692,0.311545,-0.0183997,#CD8490,sphere
136,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0695234,0.26266,-0.0202204,#CD8490,sphere
137,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0694447,0.318804,-0.0401779,#CD8490,sphere
138,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0768783,0.291014,-0.0398823,#CD8490,sphere
139,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0736605,0.284414,0.00180567,#CD8490,sphere
140,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0440174,0.323764,-0.0298379,#CD8490,sphere
141,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0774697,0.29315,-0.00407913,#CD8490,sphere
142,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0827749,0.254581,0.0038833,#CD8490,sphere
143,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0822133,0.283698,-0.0202837,#CD8490,sphere
144,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0913653,0.26345,-0.00355044,#CD8490,sphere
145,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0832468,0.31463,-0.0251725,#CD8490,sphere
146,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0730715,0.293235,-0.0388673,#CD8490,sphere
147,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0731076,0.265702,0.00663343,#CD8490,sphere
148,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0499112,0.327932,-0.0197081,#CD8490,sphere
149,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0857574,0.291356,-0.00791126,#CD8490,sphere
150,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0584696,0.283257,-0.0252601,#CD8490,sphere
151,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.069943,0.247662,0.0208598,#CD8490,sphere
152,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0892771,0.2685,-0.00200919,#CD8490,sphere
153,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0690687,0.287036,0.000114348,#CD8490,sphere
154,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0538438,0.239899,0.0136198,#CD8490,sphere
155,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.070476,0.312013,-0.0458944,#CD8490,sphere
156,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0540227,0.310631,-0.0368647,#CD8490,sphere
157,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0860349,0.279769,-0.0153273,#CD8490,sphere
158,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0539993,0.330271,-0.026044,#CD8490,sphere
159,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0799161,0.239138,0.00287751,#CD8490,sphere
160,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0474253,0.266236,-0.00403446,#CD8490,sphere
161,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0860347,0.268873,-0.0200214,#CD8490,sphere
162,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0925621,0.255375,-0.00335259,#CD8490,sphere
163,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0630521,0.256153,0.0206268,#CD8490,sphere
164,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0817863,0.287184,-0.0317177,#CD8490,sphere
165,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0389218,0.304698,-0.00564945,#CD8490,sphere
166,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0517751,0.338102,-0.0241423,#CD8490,sphere
167,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0809671,0.242385,-0.000644194,#CD8490,sphere
168,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0736749,0.250163,-0.0113714,#CD8490,sphere
169,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0443372,0.295917,-0.0178103,#CD8490,sphere
170,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0898475,0.263298,-0.0173841,#CD8490,sphere
171,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0453331,0.326668,-0.0358155,#CD8490,sphere
172,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0763983,0.283009,-0.0302129,#CD8490,sphere
173,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0847027,0.256527,-0.0153973,#CD8490,sphere
174,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0825543,0.250544,-0.00981355,#CD8490,sphere
175,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0682433,0.261854,0.0166908,#CD8490,sphere
176,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0501679,0.31909,-0.00687503,#CD8490,sphere
177,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0660897,0.331233,-0.0425506,#CD8490,sphere
178,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0405786,0.33912,-0.0259378,#CD8490,sphere
179,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0798673,0.278396,-0.0214233,#CD8490,sphere
180,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0512117,0.322212,-0.0128801,#CD8490,sphere
181,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0688779,0.31891,-0.0195615,#CD8490,sphere
182,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0421654,0.280558,-0.000341927,#CD8490,sphere
183,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0869092,0.250953,-0.00639918,#CD8490,sphere
184,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0821973,0.254721,-0.0151499,#CD8490,sphere
185,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0887457,0.269496,0.00229223,#CD8490,sphere
186,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.055778,0.322929,-0.00864165,#CD8490,sphere
187,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0883839,0.276368,-0.01028,#CD8490,sphere
188,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0814325,0.305746,-0.036218,#CD8490,sphere
189,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0838312,0.276122,-0.0191429,#CD8490,sphere
190,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0793673,0.314453,-0.0179759,#CD8490,sphere
191,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0729143,0.243075,-0.0101549,#CD8490,sphere
192,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0577489,0.3285,-0.0476716,#CD8490,sphere
193,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0583221,0.238442,0.0207723,#CD8490,sphere
194,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0507711,0.290591,-0.0193725,#CD8490,sphere
195,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0635491,0.249061,0.0163145,#CD8490,sphere
196,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.068105,0.320871,-0.0492245,#CD8490,sphere
197,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.065734,0.319142,-0.0442197,#CD8490,sphere
198,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0560038,0.237148,0.0202739,#CD8490,sphere
199,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.076114,0.270263,-0.0233076,#CD8490,sphere
200,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0826536,0.300772,-0.00930521,#CD8490,sphere
201,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0920911,0.291805,-0.0255208,#CD8490,sphere
202,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0541183,0.324716,-0.0165969,#CD8490,sphere
203,outer cortex of kidney,Descending Thin Limb Type 1,CL:4030012,10.1782,783760,-0.0496671,0.340505,-0.0347155,#CD8490,sphere
