organ_id,organ,extraction_site,sex,tool,modality,cell_id,cell_label,cell_count,cell_percentage
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/0b234d74-b8f9-449f-8416-ef10e33d2f7f,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002241,pulmonary interstitial fibroblast,24,2.501824246846659E-3
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/0b234d74-b8f9-449f-8416-ef10e33d2f7f,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4052030,Adventitial fibroblasts,24,2.501824246846659E-3
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/0b234d74-b8f9-449f-8416-ef10e33d2f7f,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002633,respiratory basal cell,23,2.397581569894715E-3
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/0b234d74-b8f9-449f-8416-ef10e33d2f7f,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,20,2.084853539038882E-3
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/0b234d74-b8f9-449f-8416-ef10e33d2f7f,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000623,natural killer cell,19,1.980610862086939E-3
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/0b234d74-b8f9-449f-8416-ef10e33d2f7f,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001568,pulmonary artery endothelial cell,15,1.563640154279162E-3
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/0b234d74-b8f9-449f-8416-ef10e33d2f7f,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4028003,alveolar capillary type 2 endothelial cell,14,1.459397477327218E-3
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/0b234d74-b8f9-449f-8416-ef10e33d2f7f,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000186,myofibroblast cell,8,8.33941415615553E-4
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/0b234d74-b8f9-449f-8416-ef10e33d2f7f,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,5,5.212133847597206E-4
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/0b234d74-b8f9-449f-8416-ef10e33d2f7f,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033069,T cells proliferating,5,5.212133847597206E-4
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/0b234d74-b8f9-449f-8416-ef10e33d2f7f,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000491,mesothelial cell of pleura,3,3.127280308558324E-4
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/0b234d74-b8f9-449f-8416-ef10e33d2f7f,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0001058,"plasmacytoid dendritic cell, human",3,3.127280308558324E-4
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/0b234d74-b8f9-449f-8416-ef10e33d2f7f,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033045,lung migratory dendritic cell,3,3.127280308558324E-4
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/0b234d74-b8f9-449f-8416-ef10e33d2f7f,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009089,lung pericyte,2,2.084853539038882E-4
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/1.5/118235b7-38a4-4fcf-8834-bad5765f5eeb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002131,Ventricular Cardiomycoyte,28503,5.362847842856874E-1
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/1.5/118235b7-38a4-4fcf-8834-bad5765f5eeb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,10385,1.953940807917365E-1
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/1.5/118235b7-38a4-4fcf-8834-bad5765f5eeb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cell,2564,4.824173549831606E-2
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/1.5/118235b7-38a4-4fcf-8834-bad5765f5eeb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002144,capillary endothelial cell,2073,3.900355604056521E-2
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/1.5/118235b7-38a4-4fcf-8834-bad5765f5eeb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000669,pericyte,1963,3.693390280155789E-2
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/1.5/118235b7-38a4-4fcf-8834-bad5765f5eeb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000235,macrophage,1570,2.95395962294681E-2
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/1.5/118235b7-38a4-4fcf-8834-bad5765f5eeb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0011031,monocyte-derived dendritic cell,1349,2.538147472200794E-2
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/1.5/118235b7-38a4-4fcf-8834-bad5765f5eeb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002350,endocardial cell,905,1.702760164819658E-2
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/1.5/118235b7-38a4-4fcf-8834-bad5765f5eeb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000413,endothelial cell of artery,628,1.181583849178724E-2
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/1.5/118235b7-38a4-4fcf-8834-bad5765f5eeb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,573,1.078101187228358E-2
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/1.5/118235b7-38a4-4fcf-8834-bad5765f5eeb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000414,endothelial cell of venule,522,9.821445370562005E-3
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/1.5/118235b7-38a4-4fcf-8834-bad5765f5eeb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T cell,452,8.50439330937553E-3
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/1.5/118235b7-38a4-4fcf-8834-bad5765f5eeb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000136,adipocyte,321,6.039624452012267E-3
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/1.5/118235b7-38a4-4fcf-8834-bad5765f5eeb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000623,natural killer cell,313,5.889104216448099E-3
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/1.5/118235b7-38a4-4fcf-8834-bad5765f5eeb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000077,mesothelial cell,279,5.249393215300382E-3
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/1.5/118235b7-38a4-4fcf-8834-bad5765f5eeb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002573,Schwann cell,275,5.174133097518297E-3
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/1.5/118235b7-38a4-4fcf-8834-bad5765f5eeb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,mast cell,269,5.061242920845171E-3
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/1.5/118235b7-38a4-4fcf-8834-bad5765f5eeb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,173,3.255000094075147E-3
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/1.5/118235b7-38a4-4fcf-8834-bad5765f5eeb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002129,Atrial Cardiomyocyte,25,4.70375736138027E-4
http://purl.obolibrary.org/obo/UBERON_0000948,heart,http://purl.org/ccf/1.5/118235b7-38a4-4fcf-8834-bad5765f5eeb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,7,1.317052061186476E-4
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1994d754-ccc2-4853-94f8-cbd2cbe83fcb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000692,kidney interstitial fibroblast,1722,2.460351478782683E-1
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1994d754-ccc2-4853-94f8-cbd2cbe83fcb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000718,kidney inner medulla collecting duct principal cell,1341,1.915987998285469E-1
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1994d754-ccc2-4853-94f8-cbd2cbe83fcb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030022,renal medullary fibroblast,800,1.143020431490213E-1
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1994d754-ccc2-4853-94f8-cbd2cbe83fcb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030012,kidney loop of Henle short descending thin limb epithelial cell,454,6.486640948706958E-2
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1994d754-ccc2-4853-94f8-cbd2cbe83fcb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001107,kidney loop of Henle thin ascending limb epithelial cell,406,5.800828689812831E-2
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1994d754-ccc2-4853-94f8-cbd2cbe83fcb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001318,renal interstitial pericyte,374,5.343620517216745E-2
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1994d754-ccc2-4853-94f8-cbd2cbe83fcb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T cell,352,5.029289898556936E-2
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1994d754-ccc2-4853-94f8-cbd2cbe83fcb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000890,alternatively activated macrophage,346,4.943563366195171E-2
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1994d754-ccc2-4853-94f8-cbd2cbe83fcb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000597,papillary tips cell,275,3.929132733247607E-2
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1994d754-ccc2-4853-94f8-cbd2cbe83fcb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,mast cell,148,2.114587798256894E-2
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1994d754-ccc2-4853-94f8-cbd2cbe83fcb,Male,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,Descending Vasa Recta Endothelial ,99,1.414487783969138E-2
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1994d754-ccc2-4853-94f8-cbd2cbe83fcb,Male,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,Peritubular Capilary Endothelial ,97,1.385912273181883E-2
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1994d754-ccc2-4853-94f8-cbd2cbe83fcb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030014,kidney loop of Henle long descending thin limb inner medulla epithelial cell,87,1.243034719245606E-2
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1994d754-ccc2-4853-94f8-cbd2cbe83fcb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0011031,monocyte-derived dendritic cell,69,9.858551221603087E-3
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1994d754-ccc2-4853-94f8-cbd2cbe83fcb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000768,kidney connecting tubule epithelial cell,55,7.858265466495214E-3
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1994d754-ccc2-4853-94f8-cbd2cbe83fcb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,47,6.715245035005001E-3
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1994d754-ccc2-4853-94f8-cbd2cbe83fcb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001109,kidney loop of Henle cortical thick ascending limb epithelial cell,42,6.000857265323617E-3
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1994d754-ccc2-4853-94f8-cbd2cbe83fcb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000716,kidney outer medulla collecting duct principal cell,40,5.715102157451064E-3
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1994d754-ccc2-4853-94f8-cbd2cbe83fcb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000412,endothelial cell of arteriole,36,5.143591941705958E-3
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1994d754-ccc2-4853-94f8-cbd2cbe83fcb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000715,kidney cortex collecting duct intercalated cell,35,5.000714387769682E-3
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1994d754-ccc2-4853-94f8-cbd2cbe83fcb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002573,Schwann cell,32,4.572081725960852E-3
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1994d754-ccc2-4853-94f8-cbd2cbe83fcb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000850,macula densa epithelial cell,20,2.857551078725532E-3
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1994d754-ccc2-4853-94f8-cbd2cbe83fcb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000875,non-classical monocyte,19,2.714673524789256E-3
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1994d754-ccc2-4853-94f8-cbd2cbe83fcb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,16,2.286040862980426E-3
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1994d754-ccc2-4853-94f8-cbd2cbe83fcb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000990,conventional dendritic cell,16,2.286040862980426E-3
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1994d754-ccc2-4853-94f8-cbd2cbe83fcb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000717,kidney outer medulla collecting duct intercalated cell,13,1.857408201171596E-3
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1994d754-ccc2-4853-94f8-cbd2cbe83fcb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cell,11,1.571653093299043E-3
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1994d754-ccc2-4853-94f8-cbd2cbe83fcb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000452,parietal epithelial cell,11,1.571653093299043E-3
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1994d754-ccc2-4853-94f8-cbd2cbe83fcb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000714,kidney cortex collecting duct principal cell,10,1.428775539362766E-3
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1994d754-ccc2-4853-94f8-cbd2cbe83fcb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,9,1.28589798542649E-3
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1994d754-ccc2-4853-94f8-cbd2cbe83fcb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000653,podocyte,6,8.572653236176596E-4
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1994d754-ccc2-4853-94f8-cbd2cbe83fcb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030018,kidney connecting tubule principal cell,4,5.715102157451065E-4
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1994d754-ccc2-4853-94f8-cbd2cbe83fcb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000650,mesangial cell,2,2.857551078725532E-4
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1994d754-ccc2-4853-94f8-cbd2cbe83fcb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,1,1.428775539362766E-4
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1994d754-ccc2-4853-94f8-cbd2cbe83fcb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001108,kidney loop of Henle medullary thick ascending limb epithelial cell,1,1.428775539362766E-4
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1994d754-ccc2-4853-94f8-cbd2cbe83fcb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001131,vasa recta ascending limb cell,1,1.428775539362766E-4
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1994d754-ccc2-4853-94f8-cbd2cbe83fcb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030009,epithelial cell of proximal tubule segment 1,1,1.428775539362766E-4
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1994d754-ccc2-4853-94f8-cbd2cbe83fcb,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030016,epithelial cell of early distal convoluted tubule,1,1.428775539362766E-4
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/19fee435-ebad-476c-bc9a-e11d2cee035e,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000718,kidney inner medulla collecting duct principal cell,829,2.763333333333333E-1
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/19fee435-ebad-476c-bc9a-e11d2cee035e,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030022,renal medullary fibroblast,822,2.74E-1
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/19fee435-ebad-476c-bc9a-e11d2cee035e,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000692,kidney interstitial fibroblast,768,2.56E-1
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/19fee435-ebad-476c-bc9a-e11d2cee035e,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001318,renal interstitial pericyte,175,5.833333333333333E-2
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/19fee435-ebad-476c-bc9a-e11d2cee035e,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000768,kidney connecting tubule epithelial cell,105,3.5E-2
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/19fee435-ebad-476c-bc9a-e11d2cee035e,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000890,alternatively activated macrophage,103,3.433333333333333E-2
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/19fee435-ebad-476c-bc9a-e11d2cee035e,Male,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,Peritubular Capilary Endothelial ,58,1.933333333333333E-2
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/19fee435-ebad-476c-bc9a-e11d2cee035e,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T cell,45,1.5E-2
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/19fee435-ebad-476c-bc9a-e11d2cee035e,Male,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,Descending Vasa Recta Endothelial ,45,1.5E-2
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/19fee435-ebad-476c-bc9a-e11d2cee035e,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000597,papillary tips cell,38,1.266666666666667E-2
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/19fee435-ebad-476c-bc9a-e11d2cee035e,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,mast cell,6,2.0E-3
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/19fee435-ebad-476c-bc9a-e11d2cee035e,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,5,1.666666666666667E-3
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/19fee435-ebad-476c-bc9a-e11d2cee035e,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002573,Schwann cell,1,3.333333333333333E-4
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1f414fc5-cb93-45b7-a1b8-0cd21dfa9f7d,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000718,kidney inner medulla collecting duct principal cell,15812,3.765120487665492E-1
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1f414fc5-cb93-45b7-a1b8-0cd21dfa9f7d,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030022,renal medullary fibroblast,9011,2.145680541003905E-1
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1f414fc5-cb93-45b7-a1b8-0cd21dfa9f7d,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000692,kidney interstitial fibroblast,3541,8.431755405276693E-2
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1f414fc5-cb93-45b7-a1b8-0cd21dfa9f7d,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000597,papillary tips cell,3531,8.407943613677493E-2
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1f414fc5-cb93-45b7-a1b8-0cd21dfa9f7d,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000890,alternatively activated macrophage,1385,3.29793313648919E-2
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1f414fc5-cb93-45b7-a1b8-0cd21dfa9f7d,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000716,kidney outer medulla collecting duct principal cell,1320,3.14315649109439E-2
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1f414fc5-cb93-45b7-a1b8-0cd21dfa9f7d,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0011031,monocyte-derived dendritic cell,1139,2.712163063148871E-2
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1f414fc5-cb93-45b7-a1b8-0cd21dfa9f7d,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T cell,1010,2.404990951519192E-2
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1f414fc5-cb93-45b7-a1b8-0cd21dfa9f7d,Male,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,Peritubular Capilary Endothelial ,970,2.309743785122393E-2
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1f414fc5-cb93-45b7-a1b8-0cd21dfa9f7d,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000875,non-classical monocyte,950,2.262120201923993E-2
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1f414fc5-cb93-45b7-a1b8-0cd21dfa9f7d,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001318,renal interstitial pericyte,869,2.069244689970473E-2
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1f414fc5-cb93-45b7-a1b8-0cd21dfa9f7d,Male,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,Descending Vasa Recta Endothelial ,642,1.528717020668635E-2
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1f414fc5-cb93-45b7-a1b8-0cd21dfa9f7d,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,338,8.048385560529574E-3
http://purl.obolibrary.org/obo/UBERON_0001223,Left ureter,http://purl.org/ccf/1.5/1f414fc5-cb93-45b7-a1b8-0cd21dfa9f7d,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030018,kidney connecting tubule principal cell,274,6.524430898180779E-3
