index,as_label,cell_type,cell_id,organ_percentage,x,y,z,hex_color,marker_shape
188,right cardiac atrium,Capillary Endothelial,CL:0002144,8.3501,0.00633553,0.424194,-0.0881399,#F4A42C,sphere
189,right cardiac atrium,Capillary Endothelial,CL:0002144,8.3501,-0.0240469,0.413172,-0.0424852,#F4A42C,sphere
190,right cardiac atrium,Capillary Endothelial,CL:0002144,8.3501,-0.00349027,0.452623,-0.0705605,#F4A42C,sphere
191,right cardiac atrium,Capillary Endothelial,CL:0002144,8.3501,0.00112224,0.42048,-0.0916413,#F4A42C,sphere
192,right cardiac atrium,Capillary Endothelial,CL:0002144,8.3501,0.00209071,0.449214,-0.0449763,#F4A42C,sphere
193,right cardiac atrium,Capillary Endothelial,CL:0002144,8.3501,-0.0285403,0.436443,-0.029336,#F4A42C,sphere
194,right cardiac atrium,Capillary Endothelial,CL:0002144,8.3501,0.0057696,0.403656,-0.0704695,#F4A42C,sphere
195,right cardiac atrium,Capillary Endothelial,CL:0002144,8.3501,-0.00876964,0.452844,-0.0782105,#F4A42C,sphere
196,right cardiac atrium,Capillary Endothelial,CL:0002144,8.3501,-0.0268175,0.474275,-0.0482046,#F4A42C,sphere
197,right cardiac atrium,Capillary Endothelial,CL:0002144,8.3501,-0.0232401,0.415955,-0.0352328,#F4A42C,sphere
198,right cardiac atrium,Capillary Endothelial,CL:0002144,8.3501,-0.0109402,0.456752,-0.0213397,#F4A42C,sphere
199,right cardiac atrium,Capillary Endothelial,CL:0002144,8.3501,-0.0159181,0.442948,-0.0206994,#F4A42C,sphere
200,right cardiac atrium,Capillary Endothelial,CL:0002144,8.3501,-0.0126762,0.468767,-0.0474986,#F4A42C,sphere
201,right cardiac atrium,Capillary Endothelial,CL:0002144,8.3501,-0.026656,0.416374,-0.0567319,#F4A42C,sphere
202,right cardiac atrium,Capillary Endothelial,CL:0002144,8.3501,0.000675698,0.408995,-0.0772019,#F4A42C,sphere
203,right cardiac atrium,Capillary Endothelial,CL:0002144,8.3501,-0.0214802,0.43278,-0.0243342,#F4A42C,sphere
204,right cardiac atrium,Capillary Endothelial,CL:0002144,8.3501,-0.016547,0.406969,-0.0682385,#F4A42C,sphere
205,right cardiac atrium,Capillary Endothelial,CL:0002144,8.3501,-0.0123714,0.408017,-0.0425978,#F4A42C,sphere
206,right cardiac atrium,Capillary Endothelial,CL:0002144,8.3501,-0.00237198,0.409128,-0.0450423,#F4A42C,sphere
207,right cardiac atrium,Capillary Endothelial,CL:0002144,8.3501,-0.0156764,0.463754,-0.0683472,#F4A42C,sphere
208,right cardiac atrium,Capillary Endothelial,CL:0002144,8.3501,-0.00468258,0.460095,-0.0378168,#F4A42C,sphere
209,right cardiac atrium,Capillary Endothelial,CL:0002144,8.3501,-0.0171809,0.438005,-0.0210773,#F4A42C,sphere
210,right cardiac atrium,Endocardial,CL:0002350,0.7737,-0.0164863,0.43679,-0.085813,#9192BA,sphere
211,right cardiac atrium,Endocardial,CL:0002350,0.7737,-0.0308564,0.452942,-0.0543539,#9192BA,sphere
212,right cardiac atrium,Endocardial,CL:0002350,0.7737,-0.0283201,0.455457,-0.0481424,#9192BA,sphere
213,right cardiac atrium,Endocardial,CL:0002350,0.7737,-0.00846591,0.413096,-0.0381354,#9192BA,sphere
214,right cardiac atrium,Endocardial,CL:0002350,0.7737,-0.0329044,0.427753,-0.0567405,#9192BA,sphere
215,right cardiac atrium,Endocardial,CL:0002350,0.7737,-0.016967,0.4758,-0.0431263,#9192BA,sphere
216,right cardiac atrium,Endocardial,CL:0002350,0.7737,-0.0315259,0.425043,-0.0547851,#9192BA,sphere
217,right cardiac atrium,Endocardial,CL:0002350,0.7737,-0.0186585,0.464633,-0.0306372,#9192BA,sphere
218,right cardiac atrium,Endocardial,CL:0002350,0.7737,-0.0320155,0.435421,-0.0600571,#9192BA,sphere
219,right cardiac atrium,Endocardial,CL:0002350,0.7737,-0.0128706,0.404475,-0.0417288,#9192BA,sphere
220,right cardiac atrium,Endocardial,CL:0002350,0.7737,-0.00244928,0.467569,-0.0244886,#9192BA,sphere
221,right cardiac atrium,Endocardial,CL:0002350,0.7737,-0.0115321,0.457019,-0.0725845,#9192BA,sphere
222,right cardiac atrium,Endocardial,CL:0002350,0.7737,0.0112356,0.427206,-0.0855498,#9192BA,sphere
223,right cardiac atrium,Endocardial,CL:0002350,0.7737,-0.022022,0.436648,-0.024852,#9192BA,sphere
