index,as_label,cell_type,cell_id,organ_percentage,x,y,z,hex_color,marker_shape
83,right cardiac atrium,FB2,CL:0000057,1.0186,-0.00782226,0.460276,-0.028456,#9192BA,sphere
84,right cardiac atrium,FB2,CL:0000057,1.0186,-0.0102956,0.462904,-0.0640843,#9192BA,sphere
85,right cardiac atrium,FB2,CL:0000057,1.0186,0.00544,0.445928,-0.0675816,#9192BA,sphere
86,right cardiac atrium,FB2,CL:0000057,1.0186,0.00184719,0.405954,-0.0783813,#9192BA,sphere
87,right cardiac atrium,FB2,CL:0000057,1.0186,-0.0117131,0.465507,-0.0233791,#9192BA,sphere
88,right cardiac atrium,FB2,CL:0000057,1.0186,0.00756019,0.446122,-0.0602365,#9192BA,sphere
89,right cardiac atrium,FB2,CL:0000057,1.0186,-0.0160126,0.411749,-0.0414413,#9192BA,sphere
90,right cardiac atrium,FB2,CL:0000057,1.0186,-0.0247523,0.451544,-0.0307859,#9192BA,sphere
91,right cardiac atrium,FB2,CL:0000057,1.0186,-0.000894531,0.40607,-0.0444935,#9192BA,sphere
92,right cardiac atrium,FB2,CL:0000057,1.0186,-0.00640331,0.462317,-0.0411303,#9192BA,sphere
93,right cardiac atrium,FB2,CL:0000057,1.0186,-0.00641658,0.450587,-0.0290736,#9192BA,sphere
94,right cardiac atrium,FB2,CL:0000057,1.0186,0.0043858,0.405423,-0.0627529,#9192BA,sphere
95,right cardiac atrium,FB2,CL:0000057,1.0186,-0.0269969,0.456855,-0.0578639,#9192BA,sphere
96,right cardiac atrium,FB2,CL:0000057,1.0186,-0.0196522,0.477633,-0.0602918,#9192BA,sphere
97,right cardiac atrium,FB2,CL:0000057,1.0186,-0.014961,0.453228,-0.077019,#9192BA,sphere
98,right cardiac atrium,FB2,CL:0000057,1.0186,-0.00627202,0.402695,-0.0665206,#9192BA,sphere
99,right cardiac atrium,FB2,CL:0000057,1.0186,-0.0262183,0.463479,-0.0484908,#9192BA,sphere
100,right cardiac atrium,FB2,CL:0000057,1.0186,-0.00677756,0.409045,-0.0397111,#9192BA,sphere
101,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0229042,0.430104,-0.0311728,#9192BA,sphere
102,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0079495,0.461361,-0.0262539,#9192BA,sphere
103,right cardiac atrium,aCM3,CL:0002129,0.7765,0.00663762,0.443613,-0.0643371,#9192BA,sphere
104,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0324139,0.445994,-0.0550333,#9192BA,sphere
105,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0165436,0.441227,-0.0838628,#9192BA,sphere
106,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.020658,0.412096,-0.0330844,#9192BA,sphere
107,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0162108,0.443304,-0.0219378,#9192BA,sphere
108,right cardiac atrium,aCM3,CL:0002129,0.7765,0.00968029,0.437095,-0.076412,#9192BA,sphere
109,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.00953375,0.456835,-0.020293,#9192BA,sphere
110,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.00464726,0.4145,-0.0335627,#9192BA,sphere
111,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.01753,0.409567,-0.069339,#9192BA,sphere
112,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0224581,0.418339,-0.0310912,#9192BA,sphere
113,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0131849,0.43838,-0.0235443,#9192BA,sphere
114,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0292515,0.452464,-0.0551577,#9192BA,sphere
115,right cardiac atrium,aCM3,CL:0002129,0.7765,0.00545541,0.404525,-0.0648032,#9192BA,sphere
116,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0175255,0.40831,-0.043702,#9192BA,sphere
117,right cardiac atrium,aCM3,CL:0002129,0.7765,0.00900716,0.428445,-0.0861663,#9192BA,sphere
118,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0103318,0.472771,-0.0336671,#9192BA,sphere
119,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0172346,0.458382,-0.0713479,#9192BA,sphere
120,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0149315,0.466857,-0.0602123,#9192BA,sphere
121,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.006329,0.455953,-0.0313836,#9192BA,sphere
122,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0271786,0.420116,-0.0392482,#9192BA,sphere
123,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0187021,0.466483,-0.0319027,#9192BA,sphere
124,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.00794209,0.404815,-0.0494343,#9192BA,sphere
125,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0229248,0.411547,-0.057085,#9192BA,sphere
126,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.00855761,0.424203,-0.0277363,#9192BA,sphere
127,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0311089,0.446696,-0.0386831,#9192BA,sphere
128,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0130693,0.408912,-0.0489965,#9192BA,sphere
129,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0124168,0.456175,-0.0207495,#9192BA,sphere
130,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0150198,0.411587,-0.037424,#9192BA,sphere
131,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0259378,0.440552,-0.0735301,#9192BA,sphere
132,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0316977,0.432655,-0.0517498,#9192BA,sphere
133,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.00486086,0.453139,-0.0744314,#9192BA,sphere
134,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0253459,0.468101,-0.050916,#9192BA,sphere
135,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0279467,0.424111,-0.0326103,#9192BA,sphere
136,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0262959,0.412276,-0.0522254,#9192BA,sphere
137,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0119194,0.406702,-0.0406858,#9192BA,sphere
138,right cardiac atrium,aCM3,CL:0002129,0.7765,0.0120502,0.420384,-0.06706,#9192BA,sphere
139,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0011254,0.401259,-0.065861,#9192BA,sphere
140,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0123902,0.410576,-0.0415233,#9192BA,sphere
141,right cardiac atrium,aCM3,CL:0002129,0.7765,0.00577098,0.405908,-0.0597559,#9192BA,sphere
142,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.00704865,0.409175,-0.0431424,#9192BA,sphere
143,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.00974635,0.453477,-0.0768088,#9192BA,sphere
144,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0155504,0.404959,-0.0453489,#9192BA,sphere
145,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0159679,0.472195,-0.054569,#9192BA,sphere
146,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0293106,0.425651,-0.0375212,#9192BA,sphere
147,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0273603,0.446784,-0.0659538,#9192BA,sphere
148,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0285979,0.456268,-0.0456898,#9192BA,sphere
149,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.00769961,0.463955,-0.0418933,#9192BA,sphere
150,right cardiac atrium,aCM3,CL:0002129,0.7765,0.00649159,0.432496,-0.0807168,#9192BA,sphere
151,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.00778215,0.403716,-0.0486888,#9192BA,sphere
152,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.00346018,0.448687,-0.0299991,#9192BA,sphere
153,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0101141,0.43076,-0.0258868,#9192BA,sphere
154,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0145056,0.415393,-0.032386,#9192BA,sphere
155,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0305154,0.445724,-0.0493849,#9192BA,sphere
156,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0067874,0.460872,-0.026385,#9192BA,sphere
157,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0115422,0.428485,-0.0261593,#9192BA,sphere
158,right cardiac atrium,aCM3,CL:0002129,0.7765,0.0124337,0.4264,-0.0636721,#9192BA,sphere
159,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0132041,0.404638,-0.0718389,#9192BA,sphere
160,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0327551,0.425183,-0.0462179,#9192BA,sphere
161,right cardiac atrium,aCM3,CL:0002129,0.7765,0.0109717,0.432054,-0.0681649,#9192BA,sphere
162,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0187669,0.416095,-0.0298688,#9192BA,sphere
163,right cardiac atrium,aCM3,CL:0002129,0.7765,0.00513793,0.407253,-0.0558003,#9192BA,sphere
164,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0023787,0.473364,-0.0222199,#9192BA,sphere
165,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0195087,0.435914,-0.0240864,#9192BA,sphere
166,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.00442506,0.47285,-0.0288492,#9192BA,sphere
167,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.024077,0.469688,-0.0441734,#9192BA,sphere
168,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.00494728,0.447401,-0.0848925,#9192BA,sphere
169,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0112558,0.466622,-0.0454492,#9192BA,sphere
170,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0260622,0.469035,-0.0531858,#9192BA,sphere
171,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0106914,0.415514,-0.0296857,#9192BA,sphere
172,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0154712,0.405084,-0.0586485,#9192BA,sphere
173,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0198444,0.47484,-0.0449976,#9192BA,sphere
174,right cardiac atrium,aCM3,CL:0002129,0.7765,0.0117096,0.416166,-0.070094,#9192BA,sphere
175,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0197164,0.411059,-0.0697836,#9192BA,sphere
176,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0265616,0.44277,-0.0295676,#9192BA,sphere
177,right cardiac atrium,aCM3,CL:0002129,0.7765,-0.0118947,0.469559,-0.0284364,#9192BA,sphere
178,right cardiac atrium,EC7_endocardial,CL:0002350,0.5446,-0.0261821,0.46487,-0.0532877,#9192BA,sphere
179,right cardiac atrium,EC7_endocardial,CL:0002350,0.5446,-0.0260889,0.457769,-0.0512667,#9192BA,sphere
180,right cardiac atrium,EC7_endocardial,CL:0002350,0.5446,-0.0221395,0.419338,-0.0752121,#9192BA,sphere
181,right cardiac atrium,EC7_endocardial,CL:0002350,0.5446,-0.0277347,0.42583,-0.0687716,#9192BA,sphere
182,right cardiac atrium,EC7_endocardial,CL:0002350,0.5446,0.0115059,0.433423,-0.0681509,#9192BA,sphere
183,right cardiac atrium,EC7_endocardial,CL:0002350,0.5446,-0.00583167,0.455646,-0.0303021,#9192BA,sphere
184,right cardiac atrium,EC7_endocardial,CL:0002350,0.5446,0.012578,0.415993,-0.0802073,#9192BA,sphere
185,right cardiac atrium,EC7_endocardial,CL:0002350,0.5446,0.0014984,0.449884,-0.0577523,#9192BA,sphere
186,right cardiac atrium,EC7_endocardial,CL:0002350,0.5446,-0.0277276,0.45213,-0.0480175,#9192BA,sphere
187,right cardiac atrium,EC7_endocardial,CL:0002350,0.5446,-0.0228723,0.468115,-0.0511142,#9192BA,sphere
188,right cardiac atrium,EC7_endocardial,CL:0002350,0.5446,-0.0198719,0.410151,-0.0391704,#9192BA,sphere
189,right cardiac atrium,EC7_endocardial,CL:0002350,0.5446,-0.0105337,0.452786,-0.0201459,#9192BA,sphere
190,right cardiac atrium,EC7_endocardial,CL:0002350,0.5446,0.00719132,0.422004,-0.0841545,#9192BA,sphere
191,right cardiac atrium,EC7_endocardial,CL:0002350,0.5446,-0.0224448,0.461641,-0.0321842,#9192BA,sphere
192,right cardiac atrium,EC7_endocardial,CL:0002350,0.5446,0.0112398,0.42658,-0.0832634,#9192BA,sphere
193,right cardiac atrium,EC7_endocardial,CL:0002350,0.5446,-0.000927083,0.405443,-0.0757961,#9192BA,sphere
194,right cardiac atrium,EC7_endocardial,CL:0002350,0.5446,-0.00462738,0.452362,-0.0304055,#9192BA,sphere
195,right cardiac atrium,EC7_endocardial,CL:0002350,0.5446,0.000415548,0.406059,-0.0742845,#9192BA,sphere
196,right cardiac atrium,EC7_endocardial,CL:0002350,0.5446,-0.00698596,0.464092,-0.0380878,#9192BA,sphere
197,right cardiac atrium,EC7_endocardial,CL:0002350,0.5446,-0.0305873,0.447319,-0.0503142,#9192BA,sphere
198,right cardiac atrium,EC7_endocardial,CL:0002350,0.5446,-0.0224812,0.44017,-0.0290561,#9192BA,sphere
199,right cardiac atrium,EC7_endocardial,CL:0002350,0.5446,-0.0239364,0.459605,-0.0707384,#9192BA,sphere
200,right cardiac atrium,EC7_endocardial,CL:0002350,0.5446,0.0137743,0.423052,-0.0805609,#9192BA,sphere
201,right cardiac atrium,EC7_endocardial,CL:0002350,0.5446,-0.0195418,0.473982,-0.0633841,#9192BA,sphere
202,right cardiac atrium,EC7_endocardial,CL:0002350,0.5446,-0.0200397,0.469044,-0.0533301,#9192BA,sphere
203,right cardiac atrium,PC2_atria,CL:0000669,0.2118,-0.00600782,0.457803,-0.0597775,#9192BA,sphere
204,right cardiac atrium,PC2_atria,CL:0000669,0.2118,-0.031652,0.437364,-0.0362141,#9192BA,sphere
205,right cardiac atrium,PC2_atria,CL:0000669,0.2118,-0.00414445,0.406152,-0.0749278,#9192BA,sphere
206,right cardiac atrium,PC2_atria,CL:0000669,0.2118,-0.00593295,0.455493,-0.0636375,#9192BA,sphere
207,right cardiac atrium,PC2_atria,CL:0000669,0.2118,-0.0270611,0.459007,-0.0380585,#9192BA,sphere
208,right cardiac atrium,PC2_atria,CL:0000669,0.2118,0.0125542,0.426655,-0.0848136,#9192BA,sphere
209,right cardiac atrium,PC2_atria,CL:0000669,0.2118,-0.0316143,0.440062,-0.0481794,#9192BA,sphere
210,right cardiac atrium,PC2_atria,CL:0000669,0.2118,0.00588114,0.406315,-0.0692633,#9192BA,sphere
211,right cardiac atrium,PC2_atria,CL:0000669,0.2118,-0.00854204,0.460565,-0.0188209,#9192BA,sphere
212,right cardiac atrium,PC2_atria,CL:0000669,0.2118,-0.0264631,0.461334,-0.0551852,#9192BA,sphere
213,right cardiac atrium,PC2_atria,CL:0000669,0.2118,-0.0291622,0.446173,-0.060058,#9192BA,sphere
214,right cardiac atrium,PC2_atria,CL:0000669,0.2118,-0.0157778,0.447088,-0.0821439,#9192BA,sphere
215,right cardiac atrium,PC2_atria,CL:0000669,0.2118,-0.0198123,0.409584,-0.0645481,#9192BA,sphere
216,right cardiac atrium,PC2_atria,CL:0000669,0.2118,-0.009155,0.456966,-0.0263,#9192BA,sphere
217,right cardiac atrium,PC2_atria,CL:0000669,0.2118,-0.0168112,0.412128,-0.0340374,#9192BA,sphere
218,right cardiac atrium,PC2_atria,CL:0000669,0.2118,-0.0195371,0.423244,-0.029429,#9192BA,sphere
219,right cardiac atrium,PC2_atria,CL:0000669,0.2118,-0.00874832,0.406581,-0.0516672,#9192BA,sphere
220,right cardiac atrium,PC2_atria,CL:0000669,0.2118,-0.00916317,0.40643,-0.0436023,#9192BA,sphere
221,right cardiac atrium,PC2_atria,CL:0000669,0.2118,-0.0057691,0.407897,-0.042434,#9192BA,sphere
222,right cardiac atrium,PC2_atria,CL:0000669,0.2118,-0.0132222,0.468608,-0.0534898,#9192BA,sphere
223,right cardiac atrium,PC2_atria,CL:0000669,0.2118,-0.0162662,0.410362,-0.0440123,#9192BA,sphere
224,right cardiac atrium,SMC1_basic,CL:0000359,1.5631,-0.0183234,0.405205,-0.0402179,#8B68EB,sphere
225,right cardiac atrium,SMC1_basic,CL:0000359,1.5631,-0.0114696,0.403411,-0.0567493,#8B68EB,sphere
226,right cardiac atrium,SMC1_basic,CL:0000359,1.5631,-0.0262177,0.413434,-0.0467765,#8B68EB,sphere
227,right cardiac atrium,SMC1_basic,CL:0000359,1.5631,0.0116265,0.420088,-0.0703265,#8B68EB,sphere
228,right cardiac atrium,SMC1_basic,CL:0000359,1.5631,-0.0272098,0.461095,-0.0470219,#8B68EB,sphere
229,right cardiac atrium,SMC1_basic,CL:0000359,1.5631,-0.0169043,0.472418,-0.0494184,#8B68EB,sphere
230,right cardiac atrium,SMC1_basic,CL:0000359,1.5631,-0.0266816,0.457098,-0.0407226,#8B68EB,sphere
231,right cardiac atrium,SMC1_basic,CL:0000359,1.5631,-0.00574989,0.403428,-0.0491166,#8B68EB,sphere
232,right cardiac atrium,SMC1_basic,CL:0000359,1.5631,-0.00309457,0.406629,-0.07468,#8B68EB,sphere
233,right cardiac atrium,SMC1_basic,CL:0000359,1.5631,-0.0102527,0.463185,-0.0542483,#8B68EB,sphere
234,right cardiac atrium,SMC1_basic,CL:0000359,1.5631,-0.0104114,0.426012,-0.0926311,#8B68EB,sphere
235,right cardiac atrium,SMC1_basic,CL:0000359,1.5631,-0.0144317,0.458777,-0.0716664,#8B68EB,sphere
236,right cardiac atrium,SMC1_basic,CL:0000359,1.5631,-0.0243474,0.466157,-0.0696613,#8B68EB,sphere
237,right cardiac atrium,SMC1_basic,CL:0000359,1.5631,-0.0285922,0.451024,-0.0608995,#8B68EB,sphere
238,right cardiac atrium,SMC1_basic,CL:0000359,1.5631,-0.0307349,0.433968,-0.0329996,#8B68EB,sphere
239,right cardiac atrium,SMC1_basic,CL:0000359,1.5631,-0.0271601,0.416936,-0.0431882,#8B68EB,sphere
240,right cardiac atrium,SMC1_basic,CL:0000359,1.5631,-0.0259684,0.445586,-0.0319842,#8B68EB,sphere
241,right cardiac atrium,LYVE1+TIMD4+MP,CL:0000235,0.353,-0.0197014,0.423,-0.0814034,#9192BA,sphere
242,right cardiac atrium,LYVE1+TIMD4+MP,CL:0000235,0.353,-0.0202038,0.407036,-0.0417746,#9192BA,sphere
