index,as_label,cell_label_granular,cell_id_granular,cell_label_supertree,cell_id_supertree,organ_percentage,cell_count,x,y,z,hex_color,marker_shape
2622,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0497016,0.422408,-0.0406085,#70A5A8,sphere
2623,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0513529,0.443871,-0.0878166,#70A5A8,sphere
2624,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0361111,0.423436,-0.0598845,#70A5A8,sphere
2625,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0626048,0.462884,-0.0798044,#70A5A8,sphere
2626,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0444925,0.431617,-0.100247,#70A5A8,sphere
2627,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0387198,0.465323,-0.0521574,#70A5A8,sphere
2628,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.040383,0.457941,-0.0546233,#70A5A8,sphere
2629,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0844651,0.401955,-0.0630928,#70A5A8,sphere
2630,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0634893,0.398655,-0.0626718,#70A5A8,sphere
2631,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0879094,0.458486,-0.0498375,#70A5A8,sphere
2632,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.046879,0.466625,-0.053707,#70A5A8,sphere
2633,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0379351,0.409318,-0.0751213,#70A5A8,sphere
2634,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0350396,0.454226,-0.0842378,#70A5A8,sphere
2635,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0215061,0.430274,-0.0828071,#70A5A8,sphere
2636,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0198937,0.434199,-0.0501708,#70A5A8,sphere
2637,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0370839,0.402334,-0.0574343,#70A5A8,sphere
2638,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0518393,0.466514,-0.0509982,#70A5A8,sphere
2639,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0765618,0.454506,-0.0513812,#70A5A8,sphere
2640,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0436272,0.406919,-0.0721848,#70A5A8,sphere
2641,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.063094,0.470661,-0.0469048,#70A5A8,sphere
2642,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0427514,0.414838,-0.049677,#70A5A8,sphere
2643,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0602242,0.432522,-0.0933711,#70A5A8,sphere
2644,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0417266,0.46552,-0.0404901,#70A5A8,sphere
2645,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0543658,0.441471,-0.0963705,#70A5A8,sphere
2646,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0693374,0.452984,-0.0956409,#70A5A8,sphere
2647,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0909466,0.412596,-0.0560322,#70A5A8,sphere
2648,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0597092,0.434589,-0.0354077,#70A5A8,sphere
2649,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0355281,0.41801,-0.0890374,#70A5A8,sphere
2650,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.068387,0.408913,-0.027431,#70A5A8,sphere
2651,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0679731,0.45473,-0.0829096,#70A5A8,sphere
2652,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0586933,0.407921,-0.0911176,#70A5A8,sphere
2653,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0267435,0.420531,-0.0583047,#70A5A8,sphere
2654,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0797219,0.400666,-0.033003,#70A5A8,sphere
2655,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0498902,0.439025,-0.103749,#70A5A8,sphere
2656,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0670086,0.444995,-0.0920671,#70A5A8,sphere
2657,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0617149,0.469755,-0.0816154,#70A5A8,sphere
2658,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0640459,0.464693,-0.0752541,#70A5A8,sphere
2659,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0602519,0.404784,-0.0454798,#70A5A8,sphere
2660,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0677078,0.402203,-0.0544249,#70A5A8,sphere
2661,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0438573,0.408887,-0.0775538,#70A5A8,sphere
2662,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0573573,0.422361,-0.0290125,#70A5A8,sphere
2663,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0576469,0.400916,-0.0813408,#70A5A8,sphere
2664,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0511719,0.398681,-0.0589472,#70A5A8,sphere
2665,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0612692,0.397968,-0.0604509,#70A5A8,sphere
2666,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0653798,0.443475,-0.0357629,#70A5A8,sphere
2667,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0852543,0.459511,-0.0678055,#70A5A8,sphere
2668,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0618619,0.4656,-0.0450758,#70A5A8,sphere
2669,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0840538,0.409233,-0.0695279,#70A5A8,sphere
2670,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0276661,0.466732,-0.0456379,#70A5A8,sphere
2671,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0953797,0.443902,-0.0604406,#70A5A8,sphere
2672,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0464381,0.430724,-0.0395422,#70A5A8,sphere
2673,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0889166,0.404488,-0.0416099,#70A5A8,sphere
2674,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0659824,0.417292,-0.0370898,#70A5A8,sphere
2675,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0694463,0.45517,-0.0283629,#70A5A8,sphere
2676,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0366974,0.461767,-0.0423758,#70A5A8,sphere
2677,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0765529,0.405482,-0.0482959,#70A5A8,sphere
2678,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0467877,0.477483,-0.065664,#70A5A8,sphere
2679,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0727739,0.425339,-0.0279631,#70A5A8,sphere
2680,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.101056,0.422205,-0.0346882,#70A5A8,sphere
2681,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0928565,0.450053,-0.0522436,#70A5A8,sphere
2682,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0909071,0.454673,-0.0420058,#70A5A8,sphere
2683,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0389021,0.424986,-0.0980125,#70A5A8,sphere
2684,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0556155,0.464775,-0.0768108,#70A5A8,sphere
2685,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0378472,0.461406,-0.0826599,#70A5A8,sphere
2686,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0904173,0.448846,-0.0620515,#70A5A8,sphere
2687,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.098037,0.446116,-0.0473733,#70A5A8,sphere
2688,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0357601,0.445642,-0.0421256,#70A5A8,sphere
2689,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0455804,0.418651,-0.0395819,#70A5A8,sphere
2690,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0582189,0.462866,-0.0351849,#70A5A8,sphere
2691,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0275603,0.414879,-0.0885159,#70A5A8,sphere
2692,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.10034,0.436194,-0.0436021,#70A5A8,sphere
2693,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0720572,0.422176,-0.0329633,#70A5A8,sphere
2694,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0996181,0.411679,-0.0631112,#70A5A8,sphere
2695,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.101514,0.421477,-0.0637062,#70A5A8,sphere
2696,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0635853,0.465025,-0.0757518,#70A5A8,sphere
2697,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0477234,0.401616,-0.0722958,#70A5A8,sphere
2698,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0362149,0.47204,-0.0586636,#70A5A8,sphere
2699,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0829609,0.438126,-0.0893394,#70A5A8,sphere
2700,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0391174,0.441903,-0.03319,#70A5A8,sphere
2701,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0641309,0.446012,-0.0318749,#70A5A8,sphere
2702,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0550506,0.400434,-0.0586051,#70A5A8,sphere
2703,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0143218,0.422515,-0.0804411,#70A5A8,sphere
2704,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0268015,0.42149,-0.0721362,#70A5A8,sphere
2705,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0554527,0.412955,-0.0381838,#70A5A8,sphere
2706,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0629246,0.402434,-0.0772332,#70A5A8,sphere
2707,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0606682,0.476841,-0.061449,#70A5A8,sphere
2708,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0487484,0.415387,-0.0880623,#70A5A8,sphere
2709,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0438757,0.471841,-0.0644228,#70A5A8,sphere
2710,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0327439,0.433302,-0.0892869,#70A5A8,sphere
2711,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0637095,0.452199,-0.0807549,#70A5A8,sphere
2712,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0938229,0.401196,-0.0396992,#70A5A8,sphere
2713,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0904768,0.418843,-0.0789617,#70A5A8,sphere
2714,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0560542,0.407428,-0.0814657,#70A5A8,sphere
2715,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0613194,0.407197,-0.0339687,#70A5A8,sphere
2716,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0998082,0.407984,-0.0601521,#70A5A8,sphere
2717,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0962583,0.441432,-0.0501055,#70A5A8,sphere
2718,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0918805,0.430807,-0.0656144,#70A5A8,sphere
2719,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0961043,0.436574,-0.0706794,#70A5A8,sphere
2720,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0481566,0.467667,-0.0921638,#70A5A8,sphere
2721,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0202085,0.414268,-0.0647999,#70A5A8,sphere
2722,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0478556,0.432704,-0.0980413,#70A5A8,sphere
2723,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0638176,0.440099,-0.0254465,#70A5A8,sphere
2724,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.102798,0.433148,-0.0655755,#70A5A8,sphere
2725,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0758544,0.397871,-0.0482487,#70A5A8,sphere
2726,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0753978,0.455364,-0.0529879,#70A5A8,sphere
2727,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0941498,0.419298,-0.0753585,#70A5A8,sphere
2728,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0638665,0.414524,-0.026354,#70A5A8,sphere
2729,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0845189,0.411836,-0.0543536,#70A5A8,sphere
2730,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0517625,0.467317,-0.0785025,#70A5A8,sphere
2731,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0859461,0.439412,-0.0765106,#70A5A8,sphere
2732,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.023226,0.436023,-0.090536,#70A5A8,sphere
2733,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0922696,0.409476,-0.0387486,#70A5A8,sphere
2734,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.093684,0.410205,-0.0563176,#70A5A8,sphere
2735,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0285688,0.406647,-0.060941,#70A5A8,sphere
2736,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0590124,0.419145,-0.0382553,#70A5A8,sphere
2737,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0512426,0.450073,-0.0327084,#70A5A8,sphere
2738,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0912836,0.40167,-0.0561033,#70A5A8,sphere
2739,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0508187,0.417219,-0.0439493,#70A5A8,sphere
2740,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.10129,0.430435,-0.0319877,#70A5A8,sphere
2741,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0896152,0.43051,-0.0801089,#70A5A8,sphere
2742,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0192282,0.42018,-0.0874304,#70A5A8,sphere
2743,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0724543,0.455125,-0.0494345,#70A5A8,sphere
2744,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0867933,0.442094,-0.0629192,#70A5A8,sphere
2745,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.065035,0.470968,-0.0671634,#70A5A8,sphere
2746,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0845972,0.426969,-0.0285416,#70A5A8,sphere
2747,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0801552,0.401414,-0.0375615,#70A5A8,sphere
2748,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0532275,0.436398,-0.104853,#70A5A8,sphere
2749,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0760739,0.409182,-0.0435602,#70A5A8,sphere
2750,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.100157,0.422224,-0.029839,#70A5A8,sphere
2751,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0802666,0.426394,-0.0915202,#70A5A8,sphere
2752,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0531269,0.462938,-0.0508196,#70A5A8,sphere
2753,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.089047,0.450148,-0.0717162,#70A5A8,sphere
2754,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0930442,0.426849,-0.0386097,#70A5A8,sphere
2755,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.091755,0.415795,-0.0682192,#70A5A8,sphere
2756,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0682743,0.454527,-0.0907005,#70A5A8,sphere
2757,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0777278,0.410248,-0.0854874,#70A5A8,sphere
2758,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0754754,0.444872,-0.0824525,#70A5A8,sphere
2759,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0792869,0.429682,-0.0204619,#70A5A8,sphere
2760,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0658385,0.425673,-0.1009,#70A5A8,sphere
2761,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0502836,0.464405,-0.080984,#70A5A8,sphere
2762,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0635348,0.465832,-0.0602664,#70A5A8,sphere
2763,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0634397,0.438449,-0.095547,#70A5A8,sphere
2764,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0901353,0.44124,-0.0784049,#70A5A8,sphere
2765,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0332593,0.469939,-0.0654287,#70A5A8,sphere
2766,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0472054,0.469454,-0.0875676,#70A5A8,sphere
2767,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0478858,0.46229,-0.0938471,#70A5A8,sphere
2768,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0790552,0.446574,-0.0261225,#70A5A8,sphere
2769,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0506805,0.459148,-0.0369203,#70A5A8,sphere
2770,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0564811,0.472272,-0.0831271,#70A5A8,sphere
2771,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0304321,0.425568,-0.100423,#70A5A8,sphere
2772,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0563821,0.449657,-0.0257127,#70A5A8,sphere
2773,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0769224,0.401476,-0.0699241,#70A5A8,sphere
2774,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0527628,0.429811,-0.0285352,#70A5A8,sphere
2775,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0336828,0.429961,-0.0938208,#70A5A8,sphere
2776,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0326681,0.438442,-0.0911617,#70A5A8,sphere
2777,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0700535,0.404173,-0.0783701,#70A5A8,sphere
2778,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0268034,0.440353,-0.0416377,#70A5A8,sphere
2779,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0448233,0.467609,-0.0725333,#70A5A8,sphere
2780,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0509133,0.419113,-0.0406251,#70A5A8,sphere
2781,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0531828,0.451471,-0.0941883,#70A5A8,sphere
2782,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0397644,0.408877,-0.0669793,#70A5A8,sphere
2783,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0599361,0.473004,-0.0633871,#70A5A8,sphere
2784,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0982582,0.410444,-0.0398214,#70A5A8,sphere
2785,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.101896,0.43393,-0.0680789,#70A5A8,sphere
2786,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0801469,0.44257,-0.0254669,#70A5A8,sphere
2787,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0625117,0.451181,-0.0409,#70A5A8,sphere
2788,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0942513,0.436126,-0.0578788,#70A5A8,sphere
2789,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0921023,0.456481,-0.0566201,#70A5A8,sphere
2790,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0338264,0.468536,-0.0537304,#70A5A8,sphere
2791,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0505601,0.46224,-0.0456959,#70A5A8,sphere
2792,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0880227,0.399029,-0.0441274,#70A5A8,sphere
2793,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0993421,0.411881,-0.0521588,#70A5A8,sphere
2794,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0694072,0.425177,-0.0232383,#70A5A8,sphere
2795,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.061772,0.438937,-0.0978665,#70A5A8,sphere
2796,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0334287,0.459447,-0.038475,#70A5A8,sphere
2797,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0839872,0.430492,-0.0783308,#70A5A8,sphere
2798,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.039085,0.422043,-0.0970189,#70A5A8,sphere
2799,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0206337,0.41501,-0.0793112,#70A5A8,sphere
2800,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0756992,0.426314,-0.0890736,#70A5A8,sphere
2801,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0853582,0.442045,-0.0258884,#70A5A8,sphere
2802,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0715371,0.412576,-0.0425358,#70A5A8,sphere
2803,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0565368,0.456568,-0.095422,#70A5A8,sphere
2804,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0983839,0.406937,-0.0459049,#70A5A8,sphere
2805,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0312951,0.467035,-0.0594228,#70A5A8,sphere
2806,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0187486,0.420886,-0.0646813,#70A5A8,sphere
2807,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0476359,0.399366,-0.0597954,#70A5A8,sphere
