index,as_label,cell_type,cell_id,organ_percentage,x,y,z,hex_color,marker_shape
0,right cardiac atrium,FB2,CL:0000057,0.92,0.00601718,0.477249,0.029971,#9192BA,sphere
1,right cardiac atrium,FB2,CL:0000057,0.92,-0.0221955,0.501054,0.0524738,#9192BA,sphere
2,right cardiac atrium,FB2,CL:0000057,0.92,-0.0106329,0.497456,0.054776,#9192BA,sphere
3,right cardiac atrium,FB2,CL:0000057,0.92,0.00381529,0.481682,0.0243259,#9192BA,sphere
4,right cardiac atrium,FB2,CL:0000057,0.92,-0.0270861,0.505477,0.029072,#9192BA,sphere
5,right cardiac atrium,FB2,CL:0000057,0.92,-0.0289685,0.498289,0.0137289,#9192BA,sphere
6,right cardiac atrium,FB2,CL:0000057,0.92,-0.0186541,0.513331,0.0270614,#9192BA,sphere
7,right cardiac atrium,FB2,CL:0000057,0.92,-0.0407828,0.470415,0.0475218,#9192BA,sphere
8,right cardiac atrium,FB2,CL:0000057,0.92,-0.00918104,0.435155,0.0327438,#9192BA,sphere
9,right cardiac atrium,FB2,CL:0000057,0.92,-0.0226975,0.487838,0.0100105,#9192BA,sphere
10,right cardiac atrium,FB2,CL:0000057,0.92,-0.0408682,0.465101,0.0319928,#9192BA,sphere
11,right cardiac atrium,FB2,CL:0000057,0.92,-0.037004,0.45976,0.0249142,#9192BA,sphere
12,right cardiac atrium,FB2,CL:0000057,0.92,-0.0256732,0.460156,0.062463,#9192BA,sphere
13,right cardiac atrium,FB2,CL:0000057,0.92,-0.0271422,0.509522,0.0280837,#9192BA,sphere
14,right cardiac atrium,FB2,CL:0000057,0.92,0.00485206,0.456564,0.0230327,#9192BA,sphere
15,right cardiac atrium,FB2,CL:0000057,0.92,-0.0242795,0.505385,0.0332201,#9192BA,sphere
16,right cardiac atrium,FB2,CL:0000057,0.92,-0.00491405,0.437052,0.0293441,#9192BA,sphere
17,right cardiac atrium,FB2,CL:0000057,0.92,-0.034915,0.447418,0.0464889,#9192BA,sphere
18,right cardiac atrium,FB2,CL:0000057,0.92,-0.0254393,0.50307,0.0323252,#9192BA,sphere
19,right cardiac atrium,FB2,CL:0000057,0.92,-0.0421367,0.47728,0.0445497,#9192BA,sphere
20,right cardiac atrium,FB2,CL:0000057,0.92,-0.0207713,0.496401,0.00910107,#9192BA,sphere
21,right cardiac atrium,FB2,CL:0000057,0.92,-0.033569,0.496613,0.0277422,#9192BA,sphere
22,right cardiac atrium,FB2,CL:0000057,0.92,-0.0308402,0.465581,0.0555063,#9192BA,sphere
23,right cardiac atrium,FB2,CL:0000057,0.92,-0.00398884,0.460466,0.00869901,#9192BA,sphere
24,right cardiac atrium,FB2,CL:0000057,0.92,-0.0137211,0.510187,0.02845,#9192BA,sphere
25,right cardiac atrium,FB2,CL:0000057,0.92,-0.030854,0.446712,0.031014,#9192BA,sphere
26,right cardiac atrium,FB2,CL:0000057,0.92,-0.0358031,0.484861,0.0247943,#9192BA,sphere
27,right cardiac atrium,FB2,CL:0000057,0.92,-0.0177103,0.524959,0.0262448,#9192BA,sphere
28,right cardiac atrium,FB2,CL:0000057,0.92,-0.0131171,0.49828,0.0121986,#9192BA,sphere
29,right cardiac atrium,FB2,CL:0000057,0.92,-0.0120846,0.503285,0.0216696,#9192BA,sphere
30,right cardiac atrium,FB2,CL:0000057,0.92,-0.0307383,0.461933,0.013449,#9192BA,sphere
31,right cardiac atrium,FB2,CL:0000057,0.92,-0.0410518,0.461925,0.0409523,#9192BA,sphere
32,right cardiac atrium,FB2,CL:0000057,0.92,-0.0305373,0.452674,0.0257933,#9192BA,sphere
33,right cardiac atrium,FB2,CL:0000057,0.92,-0.0410717,0.46688,0.0336406,#9192BA,sphere
34,right cardiac atrium,FB2,CL:0000057,0.92,-0.0384913,0.486136,0.0272584,#9192BA,sphere
35,right cardiac atrium,FB2,CL:0000057,0.92,-0.0159289,0.4761,0.00673662,#9192BA,sphere
36,right cardiac atrium,FB2,CL:0000057,0.92,-0.0206408,0.516621,0.0336632,#9192BA,sphere
37,right cardiac atrium,FB2,CL:0000057,0.92,-0.0235585,0.511964,0.0290218,#9192BA,sphere
38,right cardiac atrium,FB2,CL:0000057,0.92,-0.0342723,0.497489,0.0344328,#9192BA,sphere
39,right cardiac atrium,FB2,CL:0000057,0.92,-0.0137118,0.476111,0.00390072,#9192BA,sphere
40,right cardiac atrium,FB2,CL:0000057,0.92,0.00676065,0.471275,0.0273514,#9192BA,sphere
41,right cardiac atrium,FB2,CL:0000057,0.92,-0.0292569,0.440586,0.0480302,#9192BA,sphere
42,right cardiac atrium,FB2,CL:0000057,0.92,-0.0396573,0.481408,0.0346961,#9192BA,sphere
43,right cardiac atrium,FB2,CL:0000057,0.92,-0.0213182,0.509587,0.0320986,#9192BA,sphere
44,right cardiac atrium,FB2,CL:0000057,0.92,-0.0240152,0.448435,0.0587402,#9192BA,sphere
45,right cardiac atrium,FB2,CL:0000057,0.92,-0.0310222,0.441094,0.046389,#9192BA,sphere
46,right cardiac atrium,FB2,CL:0000057,0.92,-0.0184717,0.511038,0.0292164,#9192BA,sphere
47,right cardiac atrium,FB2,CL:0000057,0.92,-0.0320173,0.444702,0.0346191,#9192BA,sphere
48,right cardiac atrium,FB2,CL:0000057,0.92,-0.0273937,0.497961,0.0341189,#9192BA,sphere
49,right cardiac atrium,FB2,CL:0000057,0.92,-0.00761202,0.493034,0.048712,#9192BA,sphere
50,right cardiac atrium,FB2,CL:0000057,0.92,-0.0279221,0.502059,0.0459585,#9192BA,sphere
51,right cardiac atrium,FB2,CL:0000057,0.92,-0.00971579,0.500203,0.0224276,#9192BA,sphere
52,right cardiac atrium,FB2,CL:0000057,0.92,-0.0294088,0.46154,0.0126689,#9192BA,sphere
53,right cardiac atrium,FB2,CL:0000057,0.92,-0.0279416,0.477368,0.0118797,#9192BA,sphere
54,right cardiac atrium,FB2,CL:0000057,0.92,-0.0419416,0.463328,0.0424966,#9192BA,sphere
55,right cardiac atrium,FB2,CL:0000057,0.92,-0.00737381,0.434915,0.0322991,#9192BA,sphere
56,right cardiac atrium,FB2,CL:0000057,0.92,-0.0179566,0.524071,0.0325355,#9192BA,sphere
57,right cardiac atrium,FB2,CL:0000057,0.92,-0.0346836,0.491644,0.0464091,#9192BA,sphere
58,right cardiac atrium,FB2,CL:0000057,0.92,-0.00761438,0.493049,0.0159595,#9192BA,sphere
59,right cardiac atrium,FB2,CL:0000057,0.92,-0.0351662,0.490391,0.0507676,#9192BA,sphere
