index,as_label,cell_type,cell_id,organ_percentage,x,y,z,hex_color,marker_shape
77,right cardiac atrium,Fibroblast,CL:0000057,25.6137,-0.00956468,0.437072,0.0423347,#CD8490,sphere
78,right cardiac atrium,Fibroblast,CL:0000057,25.6137,-0.035746,0.451256,0.049827,#CD8490,sphere
79,right cardiac atrium,Fibroblast,CL:0000057,25.6137,-0.0329524,0.459185,0.0626207,#CD8490,sphere
80,right cardiac atrium,Fibroblast,CL:0000057,25.6137,-0.0402602,0.474877,0.044263,#CD8490,sphere
81,right cardiac atrium,Fibroblast,CL:0000057,25.6137,-0.0081681,0.498047,0.0484268,#CD8490,sphere
82,right cardiac atrium,Fibroblast,CL:0000057,25.6137,-0.0383726,0.481852,0.0318958,#CD8490,sphere
83,right cardiac atrium,Fibroblast,CL:0000057,25.6137,-0.00314285,0.450871,0.0117288,#CD8490,sphere
84,right cardiac atrium,Fibroblast,CL:0000057,25.6137,-0.0175517,0.437775,0.0290138,#CD8490,sphere
85,right cardiac atrium,Fibroblast,CL:0000057,25.6137,-0.00723537,0.496018,0.0330285,#CD8490,sphere
86,right cardiac atrium,Fibroblast,CL:0000057,25.6137,-0.0377603,0.454208,0.055395,#CD8490,sphere
87,right cardiac atrium,Fibroblast,CL:0000057,25.6137,-0.0225053,0.479394,0.0605473,#CD8490,sphere
88,right cardiac atrium,Fibroblast,CL:0000057,25.6137,-0.0172251,0.487848,0.0585024,#CD8490,sphere
89,right cardiac atrium,Fibroblast,CL:0000057,25.6137,-0.00547494,0.452182,0.0114139,#CD8490,sphere
90,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.0296554,0.506357,0.0280872,#DF4B40,sphere
91,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.0339874,0.489994,0.0174272,#DF4B40,sphere
92,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.00430008,0.449518,0.0160434,#DF4B40,sphere
93,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.0308382,0.469603,0.013853,#DF4B40,sphere
94,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,0.00591206,0.457974,0.0275135,#DF4B40,sphere
95,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.0248998,0.466412,0.0613474,#DF4B40,sphere
96,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.0358569,0.45115,0.0344898,#DF4B40,sphere
97,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.0179114,0.507515,0.0131239,#DF4B40,sphere
98,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.0209603,0.524928,0.0298615,#DF4B40,sphere
99,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.016211,0.481942,0.00907093,#DF4B40,sphere
100,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.00651976,0.50631,0.0470062,#DF4B40,sphere
101,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.0196994,0.509071,0.027319,#DF4B40,sphere
102,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.0254466,0.436581,0.054112,#DF4B40,sphere
103,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.0244453,0.515136,0.0310983,#DF4B40,sphere
104,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.0355834,0.483284,0.0544867,#DF4B40,sphere
105,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.01113,0.482881,0.00738856,#DF4B40,sphere
106,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.0239384,0.459682,0.00751804,#DF4B40,sphere
107,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.0165515,0.503578,0.0131291,#DF4B40,sphere
108,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.0159564,0.519528,0.0263999,#DF4B40,sphere
109,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.030938,0.478691,0.0617611,#DF4B40,sphere
110,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.0347362,0.457909,0.0260433,#DF4B40,sphere
111,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.000489835,0.485018,0.0226887,#DF4B40,sphere
112,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.0291094,0.482557,0.060739,#DF4B40,sphere
113,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.00437574,0.454373,0.00990717,#DF4B40,sphere
114,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,0.00284819,0.453199,0.0214486,#DF4B40,sphere
115,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.00401539,0.45903,0.00741508,#DF4B40,sphere
116,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.0238497,0.453911,0.0590184,#DF4B40,sphere
117,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.0191333,0.488255,0.00825252,#DF4B40,sphere
118,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,0.00626505,0.456603,0.0277192,#DF4B40,sphere
119,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.016596,0.513915,0.0188225,#DF4B40,sphere
120,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.00854132,0.442161,0.0180457,#DF4B40,sphere
121,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.0213048,0.502204,0.0285415,#DF4B40,sphere
122,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.0209744,0.479277,0.0577663,#DF4B40,sphere
123,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.00974112,0.486039,0.0531278,#DF4B40,sphere
124,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.0373455,0.478042,0.0535596,#DF4B40,sphere
125,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.0193173,0.520046,0.0296242,#DF4B40,sphere
126,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.027397,0.481121,0.0130481,#DF4B40,sphere
127,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.0385956,0.481961,0.0271168,#DF4B40,sphere
128,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.0351978,0.45931,0.0270138,#DF4B40,sphere
129,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.0313619,0.44726,0.0277435,#DF4B40,sphere
130,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.0369332,0.466974,0.0227887,#DF4B40,sphere
131,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.0290393,0.469574,0.0615935,#DF4B40,sphere
132,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.0254525,0.506264,0.0459157,#DF4B40,sphere
133,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.0199262,0.503326,0.0281466,#DF4B40,sphere
134,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.0364197,0.490104,0.0451039,#DF4B40,sphere
135,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.0175035,0.517408,0.0269546,#DF4B40,sphere
136,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.00112834,0.486234,0.033429,#DF4B40,sphere
137,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.0158879,0.514152,0.0293713,#DF4B40,sphere
138,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.0225532,0.507263,0.0276421,#DF4B40,sphere
139,right cardiac atrium,Atrial Cardiomyocyte,CL:0002129,1.5895,-0.0307647,0.491456,0.0534081,#DF4B40,sphere
140,right cardiac atrium,Capillary Endothelial,CL:0002144,8.0483,-0.0413663,0.47603,0.0370852,#75D68A,sphere
141,right cardiac atrium,Capillary Endothelial,CL:0002144,8.0483,-0.0136625,0.512151,0.01912,#75D68A,sphere
142,right cardiac atrium,Capillary Endothelial,CL:0002144,8.0483,-0.0269771,0.470849,0.0583336,#75D68A,sphere
143,right cardiac atrium,Capillary Endothelial,CL:0002144,8.0483,-0.0138133,0.509214,0.0252127,#75D68A,sphere
144,right cardiac atrium,Capillary Endothelial,CL:0002144,8.0483,-0.0192164,0.504494,0.0353073,#75D68A,sphere
145,right cardiac atrium,Capillary Endothelial,CL:0002144,8.0483,-0.00514903,0.513223,0.0492804,#75D68A,sphere
146,right cardiac atrium,Capillary Endothelial,CL:0002144,8.0483,-0.0360462,0.48302,0.0224125,#75D68A,sphere
147,right cardiac atrium,Capillary Endothelial,CL:0002144,8.0483,-0.0233829,0.44593,0.0248402,#75D68A,sphere
148,right cardiac atrium,Capillary Endothelial,CL:0002144,8.0483,-0.0371362,0.449779,0.0403516,#75D68A,sphere
149,right cardiac atrium,Capillary Endothelial,CL:0002144,8.0483,-0.0268904,0.488327,0.00940865,#75D68A,sphere
150,right cardiac atrium,Capillary Endothelial,CL:0002144,8.0483,-0.0127316,0.439927,0.0237148,#75D68A,sphere
151,right cardiac atrium,Capillary Endothelial,CL:0002144,8.0483,-0.00819179,0.500776,0.0347331,#75D68A,sphere
152,right cardiac atrium,Capillary Endothelial,CL:0002144,8.0483,-0.0254303,0.499585,0.051552,#75D68A,sphere
153,right cardiac atrium,Capillary Endothelial,CL:0002144,8.0483,-0.0232763,0.466639,0.0615367,#75D68A,sphere
154,right cardiac atrium,Capillary Endothelial,CL:0002144,8.0483,-0.0282082,0.448333,0.0273766,#75D68A,sphere
155,right cardiac atrium,Capillary Endothelial,CL:0002144,8.0483,-0.000879722,0.482306,0.017399,#75D68A,sphere
156,right cardiac atrium,Capillary Endothelial,CL:0002144,8.0483,-0.0373863,0.46744,0.0547763,#75D68A,sphere
157,right cardiac atrium,Capillary Endothelial,CL:0002144,8.0483,-0.0366171,0.480528,0.0233152,#75D68A,sphere
158,right cardiac atrium,Capillary Endothelial,CL:0002144,8.0483,-0.0256952,0.436754,0.0485025,#75D68A,sphere
159,right cardiac atrium,Capillary Endothelial,CL:0002144,8.0483,-0.0314914,0.45358,0.025953,#75D68A,sphere
160,right cardiac atrium,Capillary Endothelial,CL:0002144,8.0483,-0.0264783,0.439409,0.0469162,#75D68A,sphere
161,right cardiac atrium,Capillary Endothelial,CL:0002144,8.0483,-0.027588,0.480114,0.0108148,#75D68A,sphere
162,right cardiac atrium,Capillary Endothelial,CL:0002144,8.0483,-0.0148211,0.505706,0.0147539,#75D68A,sphere
163,right cardiac atrium,Capillary Endothelial,CL:0002144,8.0483,-0.0398861,0.47097,0.0536632,#75D68A,sphere
164,right cardiac atrium,Capillary Endothelial,CL:0002144,8.0483,-0.00141294,0.475685,0.0126562,#75D68A,sphere
165,right cardiac atrium,Capillary Endothelial,CL:0002144,8.0483,-0.0192666,0.495527,0.00926457,#75D68A,sphere
166,right cardiac atrium,Capillary Endothelial,CL:0002144,8.0483,-0.0270665,0.479838,0.0596737,#75D68A,sphere
167,right cardiac atrium,Capillary Endothelial,CL:0002144,8.0483,-0.0277359,0.469822,0.0103223,#75D68A,sphere
168,right cardiac atrium,Capillary Endothelial,CL:0002144,8.0483,0.00417402,0.47797,0.0240563,#75D68A,sphere
169,right cardiac atrium,Capillary Endothelial,CL:0002144,8.0483,-0.0120651,0.509042,0.0491276,#75D68A,sphere
170,right cardiac atrium,Capillary Endothelial,CL:0002144,8.0483,-0.00882325,0.480641,0.00878843,#75D68A,sphere
171,right cardiac atrium,Endocardial,CL:0002350,0.7445,-0.0398254,0.478026,0.046912,#9192BA,sphere
172,right cardiac atrium,Endocardial,CL:0002350,0.7445,-0.0256602,0.439885,0.0339534,#9192BA,sphere
173,right cardiac atrium,Endocardial,CL:0002350,0.7445,-0.0142981,0.516196,0.0168015,#9192BA,sphere
174,right cardiac atrium,Endocardial,CL:0002350,0.7445,-0.0161655,0.522582,0.029137,#9192BA,sphere
175,right cardiac atrium,Endocardial,CL:0002350,0.7445,-0.0336821,0.495299,0.0466901,#9192BA,sphere
176,right cardiac atrium,Endocardial,CL:0002350,0.7445,-0.0181833,0.438262,0.048699,#9192BA,sphere
177,right cardiac atrium,Endocardial,CL:0002350,0.7445,-0.0260319,0.441453,0.0440992,#9192BA,sphere
178,right cardiac atrium,Endocardial,CL:0002350,0.7445,-0.0330172,0.462702,0.0153798,#9192BA,sphere
179,right cardiac atrium,Endocardial,CL:0002350,0.7445,-0.0240711,0.500472,0.0516884,#9192BA,sphere
180,right cardiac atrium,Endocardial,CL:0002350,0.7445,-0.0330801,0.454517,0.0250393,#9192BA,sphere
181,right cardiac atrium,Endocardial,CL:0002350,0.7445,-0.0196259,0.471806,0.0083065,#9192BA,sphere
182,right cardiac atrium,Endocardial,CL:0002350,0.7445,-0.0194659,0.517529,0.0362174,#9192BA,sphere
183,right cardiac atrium,Endocardial,CL:0002350,0.7445,0.00741777,0.466922,0.0253113,#9192BA,sphere
184,right cardiac atrium,Endocardial,CL:0002350,0.7445,-0.00812762,0.447654,0.0148644,#9192BA,sphere
185,right cardiac atrium,Endocardial,CL:0002350,0.7445,-0.0365404,0.47256,0.0248575,#9192BA,sphere
186,right cardiac atrium,Pericyte,ASCTB-TEMP_pericyte,6.9819,-0.00114651,0.442079,0.0207038,#F4A42C,sphere
187,right cardiac atrium,Pericyte,ASCTB-TEMP_pericyte,6.9819,-0.0138104,0.496586,0.0103773,#F4A42C,sphere
188,right cardiac atrium,Pericyte,ASCTB-TEMP_pericyte,6.9819,-0.0300544,0.492292,0.0526754,#F4A42C,sphere
189,right cardiac atrium,Pericyte,ASCTB-TEMP_pericyte,6.9819,-0.00672242,0.497143,0.052189,#F4A42C,sphere
190,right cardiac atrium,Pericyte,ASCTB-TEMP_pericyte,6.9819,-0.0155191,0.440591,0.0233029,#F4A42C,sphere
191,right cardiac atrium,Pericyte,ASCTB-TEMP_pericyte,6.9819,-0.0267289,0.512263,0.0311728,#F4A42C,sphere
192,right cardiac atrium,Pericyte,ASCTB-TEMP_pericyte,6.9819,-0.02981,0.473751,0.0609818,#F4A42C,sphere
193,right cardiac atrium,Pericyte,ASCTB-TEMP_pericyte,6.9819,-0.033934,0.449414,0.0298003,#F4A42C,sphere
194,right cardiac atrium,Pericyte,ASCTB-TEMP_pericyte,6.9819,-0.0198667,0.503767,0.0492948,#F4A42C,sphere
195,right cardiac atrium,Pericyte,ASCTB-TEMP_pericyte,6.9819,-0.00589915,0.45377,0.010641,#F4A42C,sphere
196,right cardiac atrium,Pericyte,ASCTB-TEMP_pericyte,6.9819,-0.00119559,0.452447,0.0166855,#F4A42C,sphere
197,right cardiac atrium,Pericyte,ASCTB-TEMP_pericyte,6.9819,-0.0184812,0.519003,0.0306658,#F4A42C,sphere
198,right cardiac atrium,Pericyte,ASCTB-TEMP_pericyte,6.9819,-0.0213014,0.46872,0.00717085,#F4A42C,sphere
199,right cardiac atrium,Pericyte,ASCTB-TEMP_pericyte,6.9819,0.00114865,0.450136,0.0206351,#F4A42C,sphere
200,right cardiac atrium,Pericyte,ASCTB-TEMP_pericyte,6.9819,-0.0151519,0.502611,0.0313706,#F4A42C,sphere
201,right cardiac atrium,Pericyte,ASCTB-TEMP_pericyte,6.9819,-0.0397775,0.475672,0.0498902,#F4A42C,sphere
202,right cardiac atrium,Pericyte,ASCTB-TEMP_pericyte,6.9819,-0.00639118,0.506522,0.0481592,#F4A42C,sphere
203,right cardiac atrium,Pericyte,ASCTB-TEMP_pericyte,6.9819,-0.0118651,0.494958,0.0560261,#F4A42C,sphere
204,right cardiac atrium,Pericyte,ASCTB-TEMP_pericyte,6.9819,-0.0155498,0.510947,0.0299164,#F4A42C,sphere
205,right cardiac atrium,Pericyte,ASCTB-TEMP_pericyte,6.9819,-0.011109,0.459531,0.00433817,#F4A42C,sphere
206,right cardiac atrium,Pericyte,ASCTB-TEMP_pericyte,6.9819,-0.0117001,0.488404,0.0102347,#F4A42C,sphere
207,right cardiac atrium,Smooth Muscle,CL:0002504,1.8109,-0.0143636,0.501185,0.0130708,#8B68EB,sphere
208,right cardiac atrium,Smooth Muscle,CL:0002504,1.8109,-0.0344064,0.449548,0.0450035,#8B68EB,sphere
209,right cardiac atrium,Smooth Muscle,CL:0002504,1.8109,-0.00365909,0.489411,0.0163231,#8B68EB,sphere
210,right cardiac atrium,Smooth Muscle,CL:0002504,1.8109,-0.0351419,0.473784,0.0588326,#8B68EB,sphere
211,right cardiac atrium,Smooth Muscle,CL:0002504,1.8109,0.00254522,0.482654,0.0266136,#8B68EB,sphere
212,right cardiac atrium,Smooth Muscle,CL:0002504,1.8109,-0.0340563,0.455176,0.0306577,#8B68EB,sphere
213,right cardiac atrium,Smooth Muscle,CL:0002504,1.8109,-0.0129446,0.506977,0.0182324,#8B68EB,sphere
214,right cardiac atrium,Smooth Muscle,CL:0002504,1.8109,-0.0201698,0.51017,0.0313571,#8B68EB,sphere
215,right cardiac atrium,Smooth Muscle,CL:0002504,1.8109,-0.010267,0.43582,0.0304171,#8B68EB,sphere
216,right cardiac atrium,Smooth Muscle,CL:0002504,1.8109,-0.0413749,0.476952,0.0367052,#8B68EB,sphere
217,right cardiac atrium,Monocyte/cDC,CL:0011031,2.3944,-0.0250784,0.513659,0.028779,#E154D8,sphere
218,right cardiac atrium,Monocyte/cDC,CL:0011031,2.3944,-0.0405461,0.460058,0.0376344,#E154D8,sphere
219,right cardiac atrium,Monocyte/cDC,CL:0011031,2.3944,-0.0345508,0.47026,0.0590374,#E154D8,sphere
220,right cardiac atrium,Monocyte/cDC,CL:0011031,2.3944,-0.0118329,0.495948,0.0559023,#E154D8,sphere
221,right cardiac atrium,Monocyte/cDC,CL:0011031,2.3944,0.000218746,0.479784,0.0187279,#E154D8,sphere
222,right cardiac atrium,Monocyte/cDC,CL:0011031,2.3944,0.00505715,0.458276,0.017436,#E154D8,sphere
223,right cardiac atrium,Monocyte/cDC,CL:0011031,2.3944,-0.0382042,0.454394,0.0442935,#E154D8,sphere
224,right cardiac atrium,Monocyte/cDC,CL:0011031,2.3944,-0.0413044,0.478803,0.0420712,#E154D8,sphere
225,right cardiac atrium,Monocyte/cDC,CL:0011031,2.3944,-0.0168578,0.506436,0.0152762,#E154D8,sphere
226,right cardiac atrium,Monocyte/cDC,CL:0011031,2.3944,-0.0108825,0.494493,0.0542117,#E154D8,sphere
227,right cardiac atrium,Monocyte/cDC,CL:0011031,2.3944,-0.0374561,0.467429,0.0575338,#E154D8,sphere
