x,y,Cell Type
1916.53876,680.1108399999999,b cell
2929.53404,2889.90494,b cell
2520.78818,1587.80594,b cell
2820.83708,2708.74334,b cell
2769.88538,3041.25036,b cell
2471.34616,1881.81612,b cell
2760.07246,3048.79876,b cell
2857.82424,2563.43664,b cell
2860.08876,3211.08936,b cell
2819.3274,2552.49146,b cell
2195.45214,751.44322,b cell
2163.74886,504.98796,b cell
2074.30032,949.58872,b cell
2151.67142,761.63356,b cell
1992.02276,872.97246,b cell
2337.36206,1348.52166,b cell
2042.97446,524.2363799999999,b cell
2844.61454,3037.47616,b cell
1967.86788,634.4430199999999,b cell
2228.6651,1251.52472,b cell
2427.18802,1618.75438,b cell
2092.41648,983.93394,b cell
2781.5854,2946.89536,b cell
2196.5844,1236.42792,b cell
2800.07898,2877.07266,b cell
2740.82404,3287.3282,b cell
2239.9877,1479.8638199999998,b cell
2904.2469,3187.68932,b cell
1872.0032,213.99714,b cell
2384.53956,1464.76702,b cell
1975.03886,121.90666,b cell
2646.46904,2283.76842,b cell
2758.56278,3100.12788,b cell
2275.46518,1121.69224,b cell
2594.38508,1904.83874,b cell
2736.67242,2953.3115,b cell
2763.84666,2067.88418,b cell
2324.15236,1336.0667999999998,b cell
2684.58846,2666.4723,b cell
2053.54222,419.31362,b cell
2716.66916,3074.0859,b cell
2464.17518,1467.40896,b cell
1955.0356,295.51986,b cell
2692.13686,2530.6011,b cell
1960.6969,434.033,b cell
2204.1328,1308.89256,b cell
2654.77228,2341.13626,b cell
2874.80814,2725.72724,b cell
2772.1499,3043.8923,b cell
2812.15642,2751.3918,b cell
2136.95204,1457.59604,b cell
2434.73642,1408.53144,b cell
1042.81146,3221.2797,b cell
2076.94226,985.44362,b cell
2501.53976,2009.00666,b cell
2383.02988,1325.49904,b cell
2848.01132,2725.34982,b cell
1937.29686,377.42,b cell
1793.87726,535.9363999999999,b cell
2588.72378,1941.07106,b cell
2931.79856,3412.63164,b cell
2206.77474,873.34988,b cell
2781.20798,2973.69218,b cell
2397.37184,1588.9381999999998,b cell
2696.28848,2447.19128,b cell
2727.61434,2591.74314,b cell
2747.6176,2955.57602,b cell
2097.70036,894.4853999999999,b cell
2731.76596,2249.4232,b cell
2768.3757,2564.94632,b cell
2211.30378,1303.9861,b cell
1910.50004,595.9461799999999,b cell
2081.09388,412.89748,b cell
2749.5047,2681.19168,b cell
2084.86808,295.14244,b cell
2294.33618,1453.8218399999998,b cell
2009.00666,1173.7762,b cell
2829.14032,2747.6176,b cell
2069.77128,423.46524,b cell
2190.9231,1806.33212,b cell
2899.71786,3421.68972,b cell
2006.74214,721.62704,b cell
1978.05822,716.34316,b cell
2533.62046,2587.96894,b cell
2771.01764,2718.93368,b cell
2537.39466,1728.20618,b cell
1989.75824,865.80148,b cell
2612.87866,1913.89682,b cell
2719.68852,3073.70848,b cell
2708.74334,2912.17272,b cell
2578.15602,2335.09754,b cell
2533.24304,2267.16194,b cell
2837.82098,2401.14604,b cell
2044.48414,946.56936,b cell
2707.9885,2586.45926,b cell
2472.101,1607.43178,b cell
2689.1175,2902.73722,b cell
2676.66264,2529.84626,b cell
2229.79736,1461.37024,b cell
2180.73276,768.42712,b cell
2591.74314,2344.91046,b cell
2550.60436,1561.00912,b cell
2415.488,1745.5675,b cell
2555.51082,1925.59684,b cell
2338.49432,1274.92476,b cell
2193.56504,882.40796,b cell
2476.25262,1895.40324,b cell
2719.68852,2657.41422,b cell
1943.33558,282.31016,b cell
1897.29034,500.0815,b cell
2149.78432,850.3272599999999,b cell
2845.36938,3162.40218,b cell
2122.9875,893.3531399999999,b cell
2227.91026,1108.10512,b cell
2023.34862,304.95536,b cell
2143.36818,1296.06028,b cell
2024.10346,873.7272999999999,b cell
1799.91598,47.1775,b cell
2925.38242,3404.70582,b cell
2616.65286,1910.50004,b cell
2729.12402,3032.94712,b cell
2721.95304,2269.80388,b cell
1890.8742,344.96188,b cell
2791.77574,2906.88884,b cell
2687.98524,2578.53344,b cell
2848.01132,3233.35714,b cell
1886.34516,600.85264,b cell
1969.37756,711.81412,b cell
1853.50962,283.065,b cell
2126.38428,1286.2473599999998,b cell
2010.89376,689.54634,b cell
2069.39386,532.9170399999999,b cell
1895.02582,416.29426,b cell
2696.28848,2905.37916,b cell
1896.15808,190.97452,b cell
2774.41442,2580.79796,b cell
2571.73988,2022.9712,b cell
1509.6799999999998,168.70674,b cell
2167.14564,819.3788199999999,b cell
2180.35534,1062.4373,b cell
2572.49472,2246.02642,b cell
2544.94306,1395.69916,b cell
2722.70788,3102.01498,b cell
2840.0855,2397.74926,b cell
2748.74986,2423.79124,b cell
1825.20312,14.71938,b cell
2740.82404,3048.79876,b cell
2731.01112,2946.14052,b cell
2861.59844,3200.14418,b cell
2631.74966,1906.34842,b cell
2016.93248,298.91664,b cell
2618.91738,2526.8269,b cell
2689.1175,2527.20432,b cell
2208.66184,1522.8897,b cell
1859.54834,172.48094,b cell
2289.80714,1353.0507,b cell
2824.9887,2747.24018,b cell
2775.16926,3041.25036,b cell
1093.00832,3365.83156,b cell
2235.45866,1446.65086,b cell
1910.50004,151.72284,b cell
2680.05942,2637.78838,b cell
2537.01724,2535.13014,b cell
2244.89416,1955.41302,b cell
2786.11444,2985.3922,b cell
2781.5854,3163.91186,b cell
2857.82424,3272.98624,b cell
2079.96162,380.06194,b cell
2889.1501,2913.6824,b cell
2276.59744,1349.2765,b cell
2485.68812,2059.20352,b cell
2864.99522,3189.199,b cell
1816.89988,22.26778,b cell
2290.56198,1642.1544199999998,b cell
2718.93368,3360.17026,b cell
2469.45906,1565.5381599999998,b cell
2565.70116,1934.65492,b cell
2781.5854,2448.70096,b cell
2656.28196,2652.50776,b cell
1767.08044,53.59363999999999,b cell
2608.34962,2464.17518,b cell
2773.28216,2571.73988,b cell
1873.8903,588.39778,b cell
2379.25568,1301.34416,b cell
2787.2467,2719.68852,b cell
2657.0368,2373.21696,b cell
2151.294,1179.81492,b cell
1892.7613,319.67474,b cell
2817.81772,3205.42806,b cell
2113.552,1024.6953,b cell
2911.41788,3042.0052,b cell
2621.55932,2027.87766,b cell
2814.42094,2567.21084,b cell
2908.0211,3234.4894,b cell
2761.58214,3165.79896,b cell
2049.76802,344.20704,b cell
1884.08064,202.29712,b cell
2875.56298,3068.80202,b cell
2064.10998,358.92641999999995,b cell
2628.35288,2672.51102,b cell
2624.9561,2001.45826,b cell
2738.1821,2683.4562,b cell
2612.87866,1898.80002,b cell
2932.93082,3422.44456,b cell
2013.15828,288.7263,b cell
2723.0853,2584.19474,b cell
2704.59172,2305.65878,b cell
2843.48228,3252.60556,b cell
2264.52,711.81412,b cell
2852.54036,2575.51408,b cell
1776.8933599999998,21.51294,b cell
1896.5355,513.6686199999999,b cell
2220.73928,1358.33458,b cell
2490.21716,1555.34782,b cell
2298.4878,1387.39592,b cell
2364.15888,1269.64088,b cell
2821.2145,2701.19494,b cell
2092.7939,975.6307,b cell
2297.35554,1470.42832,b cell
2726.10466,3024.26646,b cell
2220.73928,1126.97612,b cell
2098.4552,888.4466799999999,b cell
1745.5675,268.72304,b cell
2609.10446,1899.55486,b cell
2025.61314,939.02096,b cell
2019.197,917.1306,b cell
1977.6808,636.70754,b cell
1832.75152,183.80354,b cell
2084.49066,817.1143,b cell
2820.83708,2441.9074,b cell
2281.88132,1632.3415,b cell
2766.4886,2727.61434,b cell
2706.47882,2881.6017,b cell
2241.49738,1137.9213,b cell
2886.88558,3231.47004,b cell
1852.75478,7.170979999999999,b cell
1892.38388,501.9686,b cell
2824.9887,2575.8915,b cell
2929.53404,3203.54096,b cell
2875.56298,3030.30518,b cell
2156.9553,1009.97592,b cell
2359.25242,1761.04172,b cell
2222.24896,1442.49924,b cell
2199.98118,762.76582,b cell
2224.13606,1101.68898,b cell
2853.2952,3266.5701,b cell
1965.22594,607.6461999999999,b cell
2551.73662,2438.88804,b cell
2765.35634,3162.40218,b cell
2894.8114,2875.18556,b cell
2149.4069,732.5722199999999,b cell
2731.38854,2887.263,b cell
2720.82078,2264.89742,b cell
2801.21124,2574.38182,b cell
2930.6663,3056.72458,b cell
2707.23366,2887.263,b cell
2195.45214,1270.77314,b cell
2815.93062,3296.00886,b cell
2757.43052,3217.12808,b cell
2896.6985,3383.5703,b cell
2431.33964,1462.87992,b cell
2580.42054,2416.62026,b cell
2556.26566,1947.86462,b cell
2711.00786,2578.91086,b cell
1795.76436,90.95822,b cell
2706.85624,2654.01744,b cell
1920.69038,425.35234,b cell
1933.14524,410.25554,b cell
1816.14504,198.52292,b cell
2870.2791,2729.50144,b cell
2649.4884,2889.52752,b cell
1840.29992,308.72956,b cell
2573.24956,1914.65166,b cell
1804.44502,43.4033,b cell
2703.08204,2569.47536,b cell
1968.2453,729.17544,b cell
2577.40118,2045.6164,b cell
2106.75844,352.8877,b cell
2626.08836,1900.68712,b cell
1921.82264,682.7527799999999,b cell
2538.52692,2026.36798,b cell
2578.53344,2552.11404,b cell
1956.16786,298.91664,b cell
2100.71972,409.12328,b cell
2380.76536,888.8240999999999,b cell
2914.05982,3216.37324,b cell
2469.08164,1456.8411999999998,b cell
2723.46272,2726.8595,b cell
2769.50796,3211.8442,b cell
2738.93694,2915.19208,b cell
2777.43378,2435.11384,b cell
2551.3592,1582.14464,b cell
2533.99788,1931.25814,b cell
2660.811,2343.02336,b cell
2794.41768,2898.96302,b cell
2232.81672,1065.83408,b cell
2774.41442,2960.8599,b cell
2827.25322,2907.64368,b cell
2705.72398,2433.60416,b cell
2133.55526,503.47828,b cell
3006.52772,3147.6828,b cell
2702.3272,2667.60456,b cell
2552.11404,2031.27444,b cell
2584.57216,2205.64248,b cell
2102.60682,1335.31196,b cell
2843.8597,2870.65652,b cell
1910.12262,259.28754,b cell
2092.41648,528.76542,b cell
1885.2129,10.19034,b cell
2020.70668,529.8976799999999,b cell
2527.58174,2277.7297,b cell
2354.34596,1254.9215,b cell
1838.41282,214.75198,b cell
2202.62312,1135.27936,b cell
2374.72664,1303.6086799999998,b cell
1995.79696,699.73668,b cell
1884.08064,337.03606,b cell
2729.87886,2553.62372,b cell
2547.96242,1940.69364,b cell
2907.64368,3196.7474,b cell
2832.5371,3352.62186,b cell
2752.14664,2677.7949,b cell
2337.36206,1581.3898,b cell
2797.43704,2541.54628,b cell
2552.49146,2216.21024,b cell
2581.17538,2404.54282,b cell
2181.4876,757.48194,b cell
2210.92636,1268.1312,b cell
2709.12076,3078.23752,b cell
2079.20678,871.8402,b cell
2818.19514,3263.92816,b cell
2895.56624,3197.50224,b cell
2529.09142,1575.35108,b cell
2609.10446,2052.40996,b cell
2679.682,2746.10792,b cell
1967.49046,303.06826,b cell
2807.62738,3213.7313,b cell
1924.08716,381.1942,b cell
2552.49146,1944.09042,b cell
2374.34922,1264.357,b cell
1970.1324,121.15182,b cell
2564.19148,2213.19088,b cell
2112.79716,818.62398,b cell
2048.63576,974.87586,b cell
2894.05656,2894.43398,b cell
1985.60662,157.38414,b cell
2659.30132,2895.94366,b cell
2555.88824,1572.33172,b cell
2768.75312,2409.8267,b cell
2618.16254,2059.95836,b cell
2077.6971,420.06846,b cell
2917.07918,2894.43398,b cell
2116.19394,1120.18256,b cell
2401.52346,1592.33498,b cell
2566.07858,2258.8587,b cell
2467.19454,2023.34862,b cell
2012.78086,620.8559,b cell
1955.0356,374.77806,b cell
2152.04884,1385.50882,b cell
2885.3759,3386.96708,b cell
1932.76782,808.0562199999999,b cell
2435.11384,1403.24756,b cell
2745.35308,2429.82996,b cell
2554.00114,2226.02316,b cell
2010.89376,522.34928,b cell
2837.44356,2893.67914,b cell
2481.91392,2153.55852,b cell
2698.553,2723.0853,b cell
2797.05962,2915.19208,b cell
2119.96814,1548.55426,b cell
1851.62252,197.01324,b cell
2312.82976,1448.53796,b cell
2708.36592,2429.82996,b cell
2777.43378,3297.89596,b cell
2898.96302,2897.83076,b cell
2866.5049,3386.58966,b cell
1932.76782,117.37762,b cell
2173.9392,802.0174999999999,b cell
2416.62026,1739.9062,b cell
2425.67834,2432.84932,b cell
2601.17864,2449.07838,b cell
2165.63596,793.3368399999999,b cell
2166.01338,1294.5506,b cell
2546.07532,1956.9227,b cell
2407.56218,1400.9830399999998,b cell
2698.553,2659.67874,b cell
2084.11324,404.97166,b cell
1799.16114,537.06866,b cell
2618.91738,2151.294,b cell
2920.09854,3180.51834,b cell
1901.44196,254.38108,b cell
2563.43664,1953.90334,b cell
2810.26932,3165.04412,b cell
2715.15948,2874.43072,b cell
2791.39832,2756.29826,b cell
2225.26832,1080.55346,b cell
2877.07266,3049.17618,b cell
2844.61454,2393.59764,b cell
2627.59804,2667.22714,b cell
2713.6498,2901.22754,b cell
2387.55892,1318.3280599999998,b cell
2222.24896,1051.1147,b cell
2130.91332,732.1948,b cell
2421.1493,1459.86056,b cell
2838.1984,3422.06714,b cell
1965.60336,797.4884599999999,b cell
2030.89702,818.62398,b cell
2520.78818,1946.35494,b cell
2036.55832,353.26512,b cell
1932.3904,164.93254,b cell
2889.1501,3399.42194,b cell
2855.55972,2713.27238,b cell
2035.80348,786.9206999999999,b cell
2910.66304,2896.6985,b cell
2071.65838,1138.67614,b cell
2117.3262,1017.52432,b cell
2749.5047,2272.0684,b cell
2901.98238,2563.81406,b cell
2784.22734,2689.1175,b cell
2169.78758,895.9950799999999,b cell
2253.57482,1094.14058,b cell
2038.82284,527.25574,b cell
2720.82078,2420.01704,b cell
1977.6808,930.71772,b cell
2258.8587,1121.3148199999998,b cell
1987.1163,614.06234,b cell
2634.01418,3016.71806,b cell
2652.88518,2653.64002,b cell
2857.82424,3172.59252,b cell
2029.00992,530.65252,b cell
1956.16786,797.11104,b cell
2045.99382,286.8392,b cell
2567.96568,1918.42586,b cell
2841.9726,3050.68586,b cell
2751.01438,2268.2942,b cell
2753.2789,2739.31436,b cell
2592.8754,2409.44928,b cell
2743.08856,3083.5214,b cell
2132.04558,514.80088,b cell
2832.15968,3068.4246,b cell
2197.71666,785.41102,b cell
2650.24324,2152.42626,b cell
2620.80448,2145.6327,b cell
1858.03866,167.9519,b cell
1912.00972,177.76482,b cell
2846.12422,3183.91512,b cell
2761.20472,2727.99176,b cell
2636.65612,2344.53304,b cell
2692.51428,2894.8114,b cell
2128.27138,1263.97958,b cell
1890.49678,175.87771999999998,b cell
2395.10732,1665.1770399999998,b cell
2876.31782,2900.85012,b cell
2299.62006,1478.35414,b cell
2828.38548,2886.50816,b cell
2547.20758,2552.11404,b cell
2487.1978,1824.44828,b cell
1804.44502,124.5486,b cell
2157.71014,735.5915799999999,b cell
2561.92696,2084.11324,b cell
2540.41402,2547.585,b cell
1993.53244,890.3337799999999,b cell
2146.38754,1299.45706,b cell
2476.63004,1585.54142,b cell
1876.90966,157.00672,b cell
2581.17538,2024.10346,b cell
2106.75844,820.13366,b cell
2726.10466,2560.7947,b cell
2667.22714,2277.35228,b cell
2002.59052,937.8887,b cell
2850.65326,3206.93774,b cell
2543.43338,2264.89742,b cell
2805.74028,2874.80814,b cell
2079.96162,366.85224,b cell
2161.48434,1292.28608,b cell
2685.72072,2255.83934,b cell
1906.72584,211.3552,b cell
2082.98098,983.93394,b cell
2687.60782,2271.69098,b cell
2924.62758,2916.32434,b cell
2698.93042,2889.90494,b cell
1753.1158999999998,433.27816,b cell
2713.6498,2655.1497,b cell
2109.02296,956.38228,b cell
2770.2628,2884.99848,b cell
2828.38548,2761.20472,b cell
2060.7132,419.31362,b cell
2822.72418,2566.07858,b cell
2645.33678,2661.18842,b cell
2817.06288,3209.20226,b cell
2569.47536,2555.51082,b cell
2139.59398,308.35214,b cell
2073.54548,531.02994,b cell
2749.5047,2909.53078,b cell
2817.81772,2886.88558,b cell
2794.7951,2718.93368,b cell
2517.3914,1590.8253,b cell
2677.04006,3365.45414,b cell
2095.43584,414.40716,b cell
2611.36898,2338.49432,b cell
1850.11284,296.65212,b cell
2655.1497,2147.5198,b cell
2639.67548,2016.17764,b cell
2748.37244,2969.91798,b cell
2898.5856,3242.41522,b cell
2871.78878,3196.36998,b cell
2754.41116,2264.52,b cell
2497.01072,2000.70342,b cell
1965.60336,619.34622,b cell
2665.34004,2305.28136,b cell
2156.9553,800.1304,b cell
2820.83708,2883.11138,b cell
1827.84506,43.78072,b cell
2566.456,2204.1328,b cell
2754.03374,2684.96588,b cell
2421.1493,1669.32866,b cell
2977.8438,3388.47676,b cell
2533.62046,1729.33844,b cell
2070.1487,1345.87972,b cell
2192.8102,1699.52226,b cell
2400.3912,1177.1729799999998,b cell
2103.36166,825.4175399999999,b cell
2578.91086,1912.38714,b cell
2521.1656,1741.7932999999998,b cell
2888.77268,3022.00194,b cell
2580.42054,2540.0366,b cell
2702.70462,2579.28828,b cell
2784.60476,2438.88804,b cell
2096.94552,845.04338,b cell
2162.99402,798.9981399999999,b cell
2812.53384,3060.12136,b cell
2649.86582,2341.51368,b cell
1927.10652,104.92276,b cell
2310.56524,1338.70874,b cell
1933.14524,147.57121999999998,b cell
2470.96874,2068.63902,b cell
1915.4065,403.8394,b cell
2702.70462,2726.10466,b cell
2190.16826,899.0144399999999,b cell
2896.6985,2001.45826,b cell
2780.83056,3206.1829,b cell
2014.66796,694.4527999999999,b cell
2337.36206,1306.6280399999998,b cell
2039.20026,951.47582,b cell
1850.49026,366.0974,b cell
1831.99668,386.47808,b cell
2306.79104,1651.96734,b cell
2406.42992,1254.16666,b cell
2375.10406,1709.7125999999998,b cell
2289.0523,1477.5993,b cell
2752.52406,2941.9889,b cell
1867.85158,298.53922,b cell
2007.49698,795.60136,b cell
2881.97912,3039.74068,b cell
2380.01052,1445.89602,b cell
2000.70342,697.09474,b cell
2118.83588,384.59098,b cell
2029.76476,942.41774,b cell
2501.16234,2239.23286,b cell
1763.30624,123.03892,b cell
2278.48454,673.6947,b cell
2066.75192,389.49744,b cell
1802.55792,37.742,b cell
2861.97586,3043.8923,b cell
2175.44888,770.69164,b cell
1859.17092,607.26878,b cell
2671.37876,2440.0203,b cell
2036.1809,329.86508,b cell
2146.76496,811.83042,b cell
2755.92084,1771.9869,b cell
2640.0529,2309.05556,b cell
2459.64614,1567.42526,b cell
1971.26466,610.6655599999999,b cell
2127.51654,744.6496599999999,b cell
2369.06534,1764.06108,b cell
2392.46538,1592.7124,b cell
2035.42606,519.7073399999999,b cell
2238.1006,1128.4858,b cell
2697.79816,2527.95916,b cell
2661.18842,2635.14644,b cell
2231.30704,723.13672,b cell
2514.37204,1945.97752,b cell
2407.9396,1416.45726,b cell
2720.06594,2456.24936,b cell
2566.07858,2152.04884,b cell
1867.47416,203.05196,b cell
2460.02356,1611.5834,b cell
2778.56604,2901.60496,b cell
2966.5212,3057.85684,b cell
1932.01298,171.34868,b cell
2910.66304,3243.9249,b cell
1882.19354,595.56876,b cell
2204.88764,1303.6086799999998,b cell
2084.49066,879.01118,b cell
2026.7454,331.75217999999995,b cell
2025.61314,789.56264,b cell
1878.41934,12.07744,b cell
2828.7629,2863.86296,b cell
2731.38854,2434.73642,b cell
2806.1177,2541.16886,b cell
2389.82344,1661.78026,b cell
2549.84952,2541.16886,b cell
1819.54182,216.63908,b cell
2103.36166,961.66616,b cell
2748.37244,2946.89536,b cell
2713.6498,2908.77594,b cell
1858.41608,374.40064,b cell
1950.12914,794.09168,b cell
2763.46924,3208.07,b cell
1825.95796,304.57794,b cell
2361.13952,1596.4866,b cell
2020.32926,725.4012399999999,b cell
2698.93042,2452.47516,b cell
2971.80508,3055.2149,b cell
2819.70482,3162.7796,b cell
2764.97892,2717.04658,b cell
1876.15482,215.1294,b cell
2714.78206,2660.811,b cell
1897.29034,260.4198,b cell
2322.64268,1648.19314,b cell
3023.88904,2182.99728,b cell
2492.10426,1878.79676,b cell
2007.8744,525.3686399999999,b cell
2547.20758,1916.16134,b cell
1999.19374,295.14244,b cell
2875.9404,3073.33106,b cell
1873.8903,2.26452,b cell
2110.15522,360.05868,b cell
2071.65838,408.74586,b cell
2270.1813,1122.8245,b cell
1780.2901399999998,437.05236,b cell
2398.12668,1691.5964399999998,b cell
2065.24224,529.8976799999999,b cell
2800.83382,2697.79816,b cell
1944.84526,374.40064,b cell
1900.68712,203.42938,b cell
1962.20658,531.4073599999999,b cell
2069.39386,1142.82776,b cell
2676.28522,2650.24324,b cell
1918.04844,376.66516,b cell
2625.71094,2311.32008,b cell
2852.16294,3167.68606,b cell
2067.88418,972.23392,b cell
2198.84892,1516.09614,b cell
2897.83076,3253.3604,b cell
2903.49206,2920.09854,b cell
1969.75498,642.74626,b cell
2534.75272,2260.7458,b cell
2572.49472,2409.07186,b cell
2328.30398,1579.8801199999998,b cell
2783.4725,2913.30498,b cell
2706.85624,3044.26972,b cell
2472.85584,1569.31236,b cell
2351.70402,1249.2602,b cell
2360.38468,1269.26346,b cell
1961.82916,543.1073799999999,b cell
2738.55952,2737.42726,b cell
2237.72318,1098.66962,b cell
2403.78798,1587.80594,b cell
2404.1654,1726.6964999999998,b cell
2786.49186,3163.15702,b cell
2365.29114,1336.44422,b cell
1950.50656,151.72284,b cell
2623.44642,2060.33578,b cell
2692.13686,2463.42034,b cell
2706.85624,2814.79836,b cell
2057.69384,522.7266999999999,b cell
2506.44622,1950.50656,b cell
2662.32068,2280.37164,b cell
2270.93614,1475.7122,b cell
2058.07126,373.26838,b cell
2590.61088,2041.46478,b cell
1791.6127399999998,80.39045999999999,b cell
2758.56278,2565.70116,b cell
2035.80348,833.34336,b cell
2604.57542,2339.24916,b cell
2747.24018,2408.31702,b cell
2381.89762,1320.59258,b cell
2638.92064,3010.30192,b cell
2711.38528,3366.20898,b cell
2538.90434,1404.37982,b cell
2881.97912,3380.92836,b cell
1928.23878,119.64214,b cell
2701.94978,3084.27624,b cell
2883.86622,2910.28562,b cell
2805.74028,2716.66916,b cell
1880.30644,200.0326,b cell
2974.82444,3062.00846,b cell
2022.9712,908.82736,b cell
2733.65306,3058.61168,b cell
2150.53916,1270.39572,b cell
2763.46924,2421.1493,b cell
2025.23572,709.92702,b cell
2108.64554,1206.23432,b cell
2682.70136,2659.67874,b cell
2697.42074,3357.90574,b cell
2143.36818,1280.58606,b cell
2054.29706,950.34356,b cell
2190.16826,1517.98324,b cell
2727.23692,2249.4232,b cell
2780.45314,2535.88498,b cell
1848.60316,25.66456,b cell
2215.83282,1060.5502,b cell
2871.41136,2903.49206,b cell
2690.62718,2296.22328,b cell
2716.66916,3044.64714,b cell
2226.778,1096.4051,b cell
2836.68872,3271.47656,b cell
2608.72704,2331.70076,b cell
2738.1821,3103.52466,b cell
2461.91066,1842.56444,b cell
1971.26466,115.86794,b cell
2030.14218,965.44036,b cell
2611.36898,2042.59704,b cell
2353.2137,1711.5997,b cell
2602.3109,1928.23878,b cell
2014.29054,627.27204,b cell
2627.22062,1912.38714,b cell
2734.03048,3102.3924,b cell
2883.11138,3207.69258,b cell
2336.60722,1342.1055199999998,b cell
2874.80814,3259.77654,b cell
2764.6015,2564.19148,b cell
2888.01784,3044.26972,b cell
2467.57196,1620.26406,b cell
2075.81,395.53616,b cell
2883.4888,3242.79264,b cell
2030.89702,329.86508,b cell
2642.31742,1908.99036,b cell
1791.23532,16.9839,b cell
2164.5037,875.99182,b cell
2127.51654,368.73934,b cell
2117.70362,989.97266,b cell
2675.9078,2330.94592,b cell
2895.56624,2889.90494,b cell
2870.2791,2910.66304,b cell
2724.59498,2672.1336,b cell
2606.83994,2046.37124,b cell
1825.95796,309.4844,b cell
2723.46272,2596.27218,b cell
1606.6769399999998,6.03872,b cell
2621.55932,2336.2298,b cell
2181.86502,1274.1699199999998,b cell
1848.22574,307.5973,b cell
2878.20492,3231.09262,b cell
2574.0044,1933.14524,b cell
1912.76456,545.3719,b cell
2774.037,2911.7953,b cell
2892.16946,2564.94632,b cell
2118.83588,887.69184,b cell
2293.20392,1532.3252,b cell
1955.79044,616.7042799999999,b cell
1913.14198,606.89136,b cell
2880.46944,3403.19614,b cell
2181.4876,885.8047399999999,b cell
2857.44682,3206.56032,b cell
2785.3596,3043.8923,b cell
2264.52,1480.2412399999998,b cell
2064.86482,983.55652,b cell
2764.22408,2558.9076,b cell
2625.71094,2446.05902,b cell
1699.89968,322.6941,b cell
2410.95896,1665.1770399999998,b cell
2788.37896,2916.32434,b cell
2519.65592,1738.39652,b cell
2733.27564,3070.3117,b cell
2835.17904,2699.30784,b cell
1990.51308,783.52392,b cell
2484.55586,1885.96774,b cell
2850.27584,2911.04046,b cell
1989.38082,700.86894,b cell
2803.09834,3279.7798,b cell
2626.46578,1904.0839,b cell
2387.93634,1442.49924,b cell
1925.97426,500.0815,b cell
2219.98444,1251.52472,b cell
2052.78738,395.15874,b cell
2731.38854,2962.747,b cell
1891.25162,13.2097,b cell
2609.10446,1902.95164,b cell
1981.455,632.1785,b cell
2213.5683,1135.65678,b cell
